L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.6728471065,0.7079455618,0.7150742831,0.7097835775,0.0691090999,0.0586345945,0.0611527796,0.0596266220,0.6887490030,0.5486330819,0.5272202189,0.6166297857,0.2841082857,0.2388151892,0.2189368628,0.1972938016,0.0461543960,0.0668985757,0.1214049483,0.0483230781,0.5986377882,0.1286541603,0.1017611637,0.3321806551
0.6686340630,0.7042336623,0.7111909810,0.7060096861,0.0725092333,0.0570737366,0.0594987692,0.0579122651,0.6887597818,0.5487304291,0.5271563966,0.6182212253,0.2975590417,0.2419737489,0.2228372313,0.2076161576,0.0462933914,0.0656294970,0.1193326914,0.0481331662,0.6150884193,0.1451368609,0.1167972576,0.3564203898
0.6641349942,0.7002663466,0.7070546656,0.7019811283,0.0762387622,0.0555462780,0.0578581066,0.0562022788,0.6887705607,0.5488602255,0.5270925743,0.6197823517,0.3119065149,0.2451463466,0.2268236374,0.2187095811,0.0464403293,0.0643037630,0.1171976389,0.0479242631,0.6323725189,0.1628471019,0.1330304349,0.3824100744
0.6593732238,0.6960614605,0.7026867978,0.6977198583,0.0803000998,0.0541067707,0.0562830705,0.0545469246,0.6887490030,0.5489900219,0.5270127964,0.6212828519,0.3270751921,0.2482627922,0.2308674018,0.2305118894,0.0465952098,0.0629327048,0.1150207226,0.0476868733,0.6503052908,0.1817254863,0.1504153517,0.4100157412
0.6543769864,0.6916457724,0.6981167453,0.6932522206,0.0846872131,0.0528097668,0.0548248273,0.0529975569,0.6887166663,0.5491522674,0.5269489741,0.6227227258,0.3429895603,0.2512669334,0.2348681475,0.2429484628,0.0467580329,0.0615163224,0.1128438063,0.0474209967,0.6686755394,0.2016433203,0.1688613197,0.4390364391
0.6491806539,0.6870427047,0.6933704871,0.6886067557,0.0893868297,0.0517098185,0.0535356558,0.0516088076,0.6886843297,0.5493469620,0.5269170629,0.6241019734,0.3595646675,0.2540885801,0.2387685160,0.2559198090,0.0469287986,0.0601112710,0.1106773559,0.0471266332,0.6872645263,0.2224521111,0.1882504444,0.4692209793
0.6438149158,0.6822834874,0.6884773909,0.6838109059,0.0943784380,0.0508603645,0.0524678347,0.0504331237,0.6886735508,0.5496065547,0.5269330185,0.6254357513,0.3767533179,0.2566856180,0.2424968094,0.2693388718,0.0471114782,0.0587062196,0.1085527693,0.0468037830,0.7058384278,0.2440033658,0.2084648311,0.5003097997
0.6383104615,0.6773915429,0.6834611766,0.6788910160,0.0996330800,0.0503126169,0.0516703058,0.0495240447,0.6886735508,0.5499472702,0.5270287520,0.6267846858,0.3944894376,0.2590580473,0.2460100090,0.2831061586,0.0472981291,0.0573464925,0.1064700465,0.0464524461,0.7241860483,0.2661188932,0.2293593790,0.5320098466
0.6326992081,0.6723914091,0.6783489528,0.6738734308,0.1051181782,0.0501155614,0.0511942355,0.0489307395,0.6887058874,0.5503366594,0.5272202189,0.6281184637,0.4126880746,0.2611777918,0.2492650960,0.2970475575,0.0474966939,0.0560207585,0.1044501193,0.0460631267,0.7420999634,0.2886304014,0.2508161933,0.5640196932
0.6270057070,0.6673065083,0.6731599213,0.6687790067,0.1107951221,0.0503170701,0.0510896781,0.0487045624,0.6887382241,0.5508071713,0.5275233749,0.6294825548,0.4312831549,0.2630729276,0.2522907495,0.3110511392,0.0476992300,0.0547403488,0.1024825219,0.0456358250,0.7593953771,0.3113893976,0.2727173795,0.5960630317
0.6212520547,0.6621535709,0.6679155433,0.6636275022,0.1166228880,0.0509627888,0.0514044628,0.0488914044,0.6887813396,0.5513101322,0.5279222644,0.6308314893,0.4501802873,0.2647996069,0.2551013092,0.3249552283,0.0479136799,0.0535052633,0.1005777201,0.0451800365,0.7759176639,0.3342770876,0.2949541118,0.6278468082
0.6154591199,0.6569526733,0.6626293728,0.6584342851,0.1225580394,0.0520950231,0.0521875316,0.0495393417,0.6888028974,0.5518455423,0.5284168874,0.6321501106,0.4692756414,0.2664280199,0.2577684730,0.3386354592,0.0481360725,0.0523155020,0.0987461799,0.0446957612,0.7915197411,0.3571548780,0.3174357021,0.6591030879
0.6096404059,0.6517149689,0.6573160938,0.6532136255,0.1285595524,0.0537482855,0.0534878263,0.0506898948,0.6887921185,0.5524296260,0.5289593771,0.6334384189,0.4884465085,0.2680704710,0.2603926180,0.3519923391,0.0483664076,0.0511710650,0.0969774354,0.0441829991,0.8060997824,0.3799237737,0.3400351870,0.6895555630
0.6038106438,0.6464549575,0.6519858719,0.6479743050,0.1345900233,0.0559548620,0.0553442778,0.0523813062,0.6887490030,0.5529974852,0.5295656891,0.6346661008,0.5075701799,0.2698111883,0.2630884609,0.3649512486,0.0486086566,0.0500719522,0.0952924185,0.0436512458,0.8195672752,0.4024352819,0.3626346719,0.7189530444
0.5979771990,0.6411793311,0.6466477434,0.6427262030,0.1406180810,0.0587381321,0.0577947047,0.0546441699,0.6886735508,0.5535815689,0.5302198679,0.6358331565,0.5265145079,0.2718186285,0.2659850581,0.3774873147,0.0488667908,0.0490181637,0.0936701972,0.0431099970,0.8318618781,0.4245607088,0.3850527805,0.7470108514
0.5921474369,0.6358981280,0.6413062263,0.6374759055,0.1466171809,0.0621114555,0.0608613534,0.0574981534,0.6885334253,0.5541656526,0.5308900022,0.6369244294,0.5451379056,0.2742612480,0.2692544847,0.3895756641,0.0491368389,0.0479983683,0.0921107715,0.0425592525,0.8429383346,0.4461416621,0.4071172054,0.7734945408
0.5863250402,0.6306146941,0.6359669682,0.6322267057,0.1525704309,0.0660803987,0.0645609086,0.0609530907,0.6883501843,0.5547172873,0.5315601366,0.6379550759,0.5632987861,0.2773075033,0.2730401365,0.4012660432,0.0494267435,0.0470238972,0.0906036756,0.0420085081,0.8527740169,0.4670296491,0.4286193637,0.7981445509
0.5805124642,0.6253334910,0.6306310987,0.6269818967,0.1584693849,0.0706416217,0.0688955949,0.0650100742,0.6881453856,0.5552364728,0.5322462265,0.6388796265,0.5808650016,0.2811258511,0.2774997491,0.4125833250,0.0497444471,0.0460834193,0.0891593754,0.0414482680,0.8613538394,0.4870464782,0.4493506729,0.8207348114
0.5747097088,0.6200567492,0.6253008768,0.6217425763,0.1643128364,0.0757828782,0.0738576261,0.0696592702,0.6879190290,0.5557232092,0.5329004053,0.6397283943,0.5977138434,0.2858707096,0.2827767182,0.4236021291,0.0500859785,0.0451769345,0.0877674049,0.0409070191,0.8686815736,0.5060238578,0.4690934813,0.8410811173
0.5689167740,0.6147855843,0.6199763026,0.6165109397,0.1701080248,0.0814841287,0.0794314298,0.0748810112,0.6877142303,0.5561774966,0.5335226729,0.6404710661,0.6137131638,0.2916684214,0.2889714212,0.4343970749,0.0504672229,0.0443044429,0.0864382300,0.0403752659,0.8747609907,0.5238033955,0.4876301375,0.8589992632
0.5631287495,0.6095211114,0.6146585055,0.6112847916,0.1758670159,0.0877219936,0.0855914227,0.0806523516,0.6875633259,0.5565831102,0.5340970737,0.6411227985,0.6287874497,0.2986172528,0.2961842351,0.4450303452,0.0508961228,0.0434546134,0.0851613849,0.0398625038,0.8796071761,0.5402069000,0.5047611274,0.8743720276
0.5573456353,0.6042622154,0.6093452265,0.6060652297,0.1816079084,0.0944664137,0.0923086848,0.0869416048,0.6874986526,0.5569400503,0.5346395635,0.6416684349,0.6428611882,0.3067873938,0.3044725182,0.4555889961,0.0513687070,0.0426387772,0.0839264035,0.0393687329,0.8832352154,0.5551056774,0.5203141437,0.8870905620
