L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.7220406497,0.7586323739,0.7602759316,0.7534751696,0.1331189267,0.1053031035,0.1059944520,0.1054701980,0.4823908304,0.3762629637,0.3800825412,0.4126516268,0.2746382899,0.3825455119,0.3764221419,0.3553717524,0.0509925687,0.0837716571,0.0708913624,0.0886729038,0.7456148484,0.2064491706,0.1436551852,0.3227504786
0.7166048420,0.7536764381,0.7552242941,0.7485547815,0.1375468102,0.1048117080,0.1057102818,0.1048746881,0.4827617402,0.3762526852,0.3798963581,0.4129401944,0.2808270326,0.3828522846,0.3772228528,0.3588292876,0.0510049887,0.0829986388,0.0703781698,0.0882208420,0.7653048323,0.2253338151,0.1624791507,0.3535816847
0.7108035213,0.7483806779,0.7498318280,0.7432967958,0.1422790081,0.1046916570,0.1057872232,0.1046428789,0.4830421842,0.3762012930,0.3796377704,0.4131669260,0.2877905349,0.3834921247,0.3783491276,0.3626011441,0.0510174088,0.0821668039,0.0698915217,0.0878277448,0.7854289062,0.2455003786,0.1827239593,0.3859783823
0.7046686566,0.7427725937,0.7441264374,0.7377293457,0.1472936272,0.1050457059,0.1063227353,0.1048786848,0.4831959761,0.3760676733,0.3792860911,0.4133318218,0.2955568001,0.3845614466,0.3798713583,0.3667142639,0.0510215488,0.0812929571,0.0694402662,0.0875034396,0.8056246260,0.2667853947,0.2042572344,0.4195616624
0.6982407420,0.7368865605,0.7381449956,0.7318873549,0.1525622066,0.1059705061,0.1074081217,0.1056780270,0.4832050227,0.3758826613,0.3788206332,0.4133936577,0.3041351629,0.3861216047,0.3818599372,0.3711686469,0.0510215488,0.0803686961,0.0690509476,0.0872675813,0.8255253332,0.2889479661,0.2268583481,0.4538728462
0.6915581406,0.7307599003,0.7319273656,0.7258086578,0.1580540957,0.1075464308,0.1091254534,0.1071288330,0.4830512308,0.3756154218,0.3782413968,0.4133730457,0.3135069542,0.3882602484,0.3844028544,0.3759732737,0.0510215488,0.0794108256,0.0687235662,0.0871398247,0.8447770126,0.3117127813,0.2502713722,0.4883934269
0.6846634776,0.7244299348,0.7255104207,0.7195291484,0.1637419283,0.1098355402,0.1115403870,0.1092990469,0.4827436470,0.3752865116,0.3775587253,0.4132390679,0.3235974984,0.3910474972,0.3875529041,0.3811371249,0.0510215488,0.0784277480,0.0684846662,0.0871005150,0.8630635794,0.3347529080,0.2741521273,0.5225749840
0.6775951160,0.7179320214,0.7189310340,0.7130876308,0.1695994325,0.1128815818,0.1147001133,0.1122376284,0.4822732248,0.3749062092,0.3767519317,0.4130226422,0.3343414543,0.3945447055,0.3913892775,0.3866781618,0.0510256888,0.0774362680,0.0683253995,0.0871594795,0.8800984499,0.3576983963,0.2981299586,0.5558591257
0.6703892874,0.7112995532,0.7122240858,0.7065170889,0.1756090940,0.1167069380,0.1186302792,0.1159705562,0.4816490108,0.3744847930,0.3758417030,0.4127031567,0.3456454775,0.3987956982,0.3959383717,0.3926053650,0.0510381088,0.0764279833,0.0682369180,0.0873068910,0.8956371851,0.3801620896,0.3217900859,0.5876874601
0.6630779608,0.7045639592,0.7054174801,0.6998466259,0.1817599660,0.1213146610,0.1233390920,0.1205018270,0.4808890980,0.3740222631,0.3748383827,0.4123218353,0.3574068888,0.4038267699,0.4012353826,0.3989456763,0.0510670889,0.0754281009,0.0682192217,0.0875132670,0.9094859195,0.4017826416,0.3447442041,0.6175414805
0.6556909742,0.6977497930,0.6985381245,0.6931034048,0.1880498594,0.1266935595,0.1288152668,0.1258154539,0.4800115796,0.3735288978,0.3737523144,0.4118580660,0.3695510128,0.4096203907,0.4072715114,0.4057170569,0.0511126291,0.0744450233,0.0682546143,0.0877884351,0.9214887179,0.4221901026,0.3665687079,0.6449724793
0.6482496401,0.6908806264,0.6916049538,0.6863087679,0.1944798687,0.1328151468,0.1350341825,0.1318794632,0.4790255023,0.3730355326,0.3726145285,0.4113324608,0.3820031737,0.4161765608,0.4140203609,0.4129374680,0.0511830094,0.0734787504,0.0683342476,0.0881029129,0.9315317897,0.4410403331,0.3869194179,0.6695716337
0.6407763369,0.6839761023,0.6846378995,0.6794821175,0.2010565620,0.1396468667,0.1419599330,0.1386488920,0.4779670524,0.3725318889,0.3714560556,0.4107553256,0.3946700271,0.4234251606,0.4214291371,0.4206069097,0.0512823697,0.0725376846,0.0684404254,0.0884665278,0.9395308457,0.4580494184,0.4054698049,0.6909899489
0.6332859836,0.6770499709,0.6776479241,0.6726370350,0.2077854124,0.1471480240,0.1495514830,0.1460717829,0.4768543229,0.3720385236,0.3702975827,0.4101369665,0.4075142350,0.4313223655,0.4294362467,0.4287433431,0.0514189903,0.0716386307,0.0685642995,0.0888399701,0.9454479556,0.4729678574,0.4219374653,0.7089881142
0.6257913677,0.6701169644,0.6706469863,0.6657861319,0.2146762719,0.1552758886,0.1577636935,0.1540951797,0.4757054071,0.3715657152,0.3691701404,0.4094876895,0.4204797909,0.4397805261,0.4379449005,0.4373198265,0.0515845909,0.0707899911,0.0686793254,0.0892428948,0.9492620471,0.4856235804,0.4361282465,0.7233766752
0.6182999487,0.6631859222,0.6636420622,0.6589381391,0.2217335191,0.1639856956,0.1665493738,0.1626641274,0.4745383982,0.3711340206,0.3680944155,0.4088384125,0.4335013535,0.4487032281,0.4468671084,0.4463094180,0.0517874516,0.0699917657,0.0687855032,0.0896458194,0.9509731201,0.4958961388,0.4478921218,0.7340459477
0.6108181205,0.6562627373,0.6566391313,0.6520979072,0.2289648167,0.1732367499,0.1758654367,0.1717296665,0.4733894824,0.3707434398,0.3671014388,0.4081788294,0.4465322505,0.4580203522,0.4561148800,0.4556851757,0.0520234325,0.0692439545,0.0688651365,0.0900389166,0.9506064616,0.5036994976,0.4571408400,0.7409560466
0.6033501455,0.6493542846,0.6496431764,0.6452702867,0.2363767324,0.1829893734,0.1856708468,0.1812498314,0.4722677064,0.3703939727,0.3661912101,0.4075398584,0.4595164753,0.4676354840,0.4656090243,0.4653842354,0.0522883935,0.0685549599,0.0689182254,0.0904123590,0.9482000017,0.5090422603,0.4638479257,0.7441169432
0.5958970894,0.6424625285,0.6426561907,0.6384581879,0.2439725504,0.1932069406,0.1959296981,0.1911856542,0.4711911633,0.3701061763,0.3653740730,0.4069214993,0.4723793522,0.4774609741,0.4752439529,0.4753437329,0.0525823346,0.0679331843,0.0689447699,0.0907563190,0.9437958850,0.5119330305,0.4680222040,0.7436283504
0.5884600179,0.6355884511,0.6356811638,0.6316616108,0.2517566492,0.2038548603,0.2066071106,0.2015101571,0.4701869928,0.3698594937,0.3646707144,0.4063443642,0.4850462055,0.4874179383,0.4849580727,0.4854738619,0.0529011157,0.0673618230,0.0689447699,0.0910707968,0.9374573285,0.5124406360,0.4697342759,0.7396198947
0.5810378652,0.6287330346,0.6287180959,0.6248824957,0.2597334075,0.2149036285,0.2176764112,0.2121993599,0.4692551950,0.3696744817,0.3640707910,0.4058290649,0.4974330253,0.4974187272,0.4946721925,0.4956937971,0.0532405970,0.0668408759,0.0689093773,0.0913557923,0.9292433348,0.5106769220,0.4690812175,0.7322610881
0.5736295658,0.6218952968,0.6217679834,0.6181189023,0.2679072038,0.2263278106,0.2291119528,0.2232362765,0.4684229096,0.3695305835,0.3635846461,0.4053652956,0.5094277980,0.5074019861,0.5043159201,0.5058957710,0.0535924983,0.0663787454,0.0688562884,0.0915916506,0.9192255498,0.5067537339,0.4661777554,0.7217613274
0.5662319228,0.6150722913,0.6148308264,0.6113708306,0.2762824169,0.2381029896,0.2408921918,0.2346079177,0.4676901365,0.3694483560,0.3632019363,0.4049839742,0.5209371791,0.5172713010,0.5138364614,0.5159899776,0.0539568196,0.0659586267,0.0687678069,0.0917881992,0.9074756193,0.5008259343,0.4611827416,0.7083599234
0.5588449362,0.6082650002,0.6079056284,0.6046373106,0.2848645199,0.2502098350,0.2529976364,0.2463032924,0.4670749690,0.3694175206,0.3629123181,0.4046851006,0.5318398208,0.5269477873,0.5231546252,0.5258686496,0.0543335610,0.0655721176,0.0686616291,0.0919454381,0.8940651894,0.4930397825,0.4542373779,0.6923161295
0.5514654089,0.6014704770,0.6009933857,0.5979173720,0.2936600809,0.2626279994,0.2654128982,0.2583144072,0.4665683605,0.3694380775,0.3627261349,0.4044583690,0.5420423784,0.5363613256,0.5322264164,0.5354419808,0.0547185825,0.0652108155,0.0685200588,0.0920731947,0.8790659058,0.4835759515,0.4455358167,0.6738991704
0.5440944068,0.5946867576,0.5940921054,0.5912090748,0.3026745730,0.2753432392,0.2781205374,0.2706342680,0.4661612644,0.3694997482,0.3626123564,0.4043243912,0.5514328386,0.5454155017,0.5409726438,0.5445932232,0.0551077439,0.0648831230,0.0683607921,0.0921616416,0.8625620580,0.4725979076,0.4352457353,0.6533682993
0.5367319297,0.5879128596,0.5872017875,0.5845124188,0.3119156589,0.2883392765,0.2911102950,0.2832568796,0.4658355874,0.3696025326,0.3625813258,0.4042625553,0.5599178568,0.5540401960,0.5493229153,0.5532325709,0.0554969053,0.0645638328,0.0681661328,0.0922107787,0.8446210774,0.4602691169,0.4235348107,0.6309827696
0.5293758465,0.5811478010,0.5803204387,0.5778244939,0.3213899066,0.3015988158,0.3043688344,0.2961752478,0.4655641900,0.3697258739,0.3626123564,0.4042831672,0.5674227574,0.5621565242,0.5572156376,0.5612881788,0.0558902068,0.0642445427,0.0679360810,0.0922402610,0.8253230388,0.4467530456,0.4106060205,0.6070118060
0.5220293540,0.5743915818,0.5734490556,0.5711452999,0.3311082626,0.3151076136,0.3178828193,0.3093823783,0.4653380255,0.3698697721,0.3627157914,0.4043656151,0.5738635303,0.5696856018,0.5645628206,0.5686522797,0.0562835082,0.0639336549,0.0676706365,0.0922402610,0.8047480171,0.4321959529,0.3966182168,0.5817146618
0.5146913866,0.5676432198,0.5665866417,0.5644748369,0.3410794841,0.3288524440,0.3316430166,0.3228722761,0.4651299541,0.3700239488,0.3628709441,0.4044995929,0.5791841688,0.5765573095,0.5712940721,0.5752620093,0.0566768097,0.0636059623,0.0673697995,0.0922107787,0.7829676582,0.4167613050,0.3817655521,0.5553306477
0.5073630099,0.5609017328,0.5597331970,0.5578111646,0.3513134230,0.3428210985,0.3456381416,0.3366379470,0.4649218828,0.3701781254,0.3630674707,0.4046851006,0.5833380006,0.5826927628,0.5773477989,0.5810365421,0.0570742512,0.0632698674,0.0670158736,0.0921616416,0.7600620369,0.4005867575,0.3662157034,0.5281090459
0.5000452895,0.5541681031,0.5528877249,0.5511542831,0.3618210259,0.3570034031,0.3598569095,0.3506693991,0.4647047648,0.3703323021,0.3633053714,0.4048912203,0.5862970223,0.5880393721,0.5826360109,0.5859130138,0.0574716926,0.0629001630,0.0666177069,0.0920731947,0.7361112282,0.3838357767,0.3501363480,0.5002991385
0.4927424881,0.5474413484,0.5460522185,0.5445032222,0.3726121448,0.3713902016,0.3742911134,0.3649606374,0.4644605072,0.3704864787,0.3635743026,0.4051282580,0.5880612340,0.5925182530,0.5870971148,0.5898195795,0.0578815542,0.0624968491,0.0661664514,0.0919552655,0.7111995212,0.3666460183,0.3336951630,0.4721302648
0.4854546055,0.5407204866,0.5392246848,0.5378579820,0.3836977261,0.3859753895,0.3889315201,0.3795036685,0.4641710166,0.3706200985,0.3638639208,0.4053756016,0.5886399701,0.5960592860,0.5906519195,0.5926843944,0.0582996957,0.0620599257,0.0656621069,0.0918078541,0.6854112054,0.3491809484,0.3170686506,0.4438616784
0.4781848388,0.5340045356,0.5324061202,0.5312185624,0.3950876217,0.4007548974,0.4037719745,0.3942904989,0.4638272465,0.3707537182,0.3641535390,0.4056126393,0.5880425651,0.5986011167,0.5932388318,0.5944715360,0.0587343973,0.0615725881,0.0650958254,0.0916014780,0.6588263556,0.3316298438,0.3004333130,0.4157127473
0.4709342535,0.5272925132,0.5255975213,0.5245830233,0.4067938730,0.4157266905,0.4188052952,0.4093151336,0.4634201504,0.3708770595,0.3644328137,0.4058599829,0.5862970223,0.6000736254,0.5948050577,0.5951181399,0.0591773790,0.0610348362,0.0644676069,0.0913656197,0.6315419044,0.3141733774,0.2839744778,0.3879427250
0.4637007183,0.5205854015,0.5187978916,0.5179523347,0.4188263317,0.4308907688,0.4340273788,0.4245685801,0.4629316350,0.3710004009,0.3647120885,0.4060970205,0.5834220106,0.6004154578,0.5952802048,0.5945882839,0.0596369207,0.0604466701,0.0637774514,0.0910904517,0.6036463558,0.2970094294,0.2678862972,0.3607809509
0.4564821021,0.5138822184,0.5120062346,0.5113264967,0.4311970392,0.4462461149,0.4494330959,0.4400448431,0.4623526538,0.3710929068,0.3649603326,0.4063340582,0.5794642024,0.5995915541,0.5946290772,0.5928460454,0.0600964624,0.0598164922,0.0630342069,0.0907759739,0.5752408567,0.2803272765,0.2523805742,0.3344767071
0.4492752079,0.5071839461,0.5052225501,0.5047045390,0.4439169419,0.4617927288,0.4650214205,0.4557349302,0.4616741603,0.3711648559,0.3651878898,0.4065710958,0.5744329320,0.5975580896,0.5927988808,0.5898824438,0.0605477240,0.0591443024,0.0622201773,0.0904221864,0.5464223400,0.2643506091,0.2376514610,0.3092792757
0.4420779044,0.5004896025,0.4984468382,0.4980854917,0.4569926078,0.4775285757,0.4807861973,0.4716308478,0.4608871077,0.3712059697,0.3653947600,0.4067978275,0.5684028750,0.5943062994,0.5897808164,0.5856884985,0.0609948457,0.0584301007,0.0613530588,0.0900389166,0.5173003818,0.2492859109,0.2239372358,0.2854379387
0.4348869947,0.4938001695,0.4916771058,0.4914703249,0.4704295102,0.4934526383,0.4967233229,0.4877226043,0.4600095894,0.3712162482,0.3655809431,0.4070245592,0.5614113694,0.5898274185,0.5855572860,0.5802642096,0.0614378273,0.0576822895,0.0604240033,0.0896261646,0.4879929871,0.2353396655,0.2114408762,0.2632119496
0.4277003475,0.4871146652,0.4849153460,0.4848570982,0.4842276490,0.5095567775,0.5128256159,0.5040032054,0.4590596984,0.3711854128,0.3657464392,0.4072512908,0.5535050873,0.5841477417,0.5801370888,0.5736365188,0.0618890890,0.0569176736,0.0594418588,0.0891839302,0.4586139465,0.2227441668,0.2004094852,0.2428605616
