L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.4143975357,0.3920337922,0.3937937817,0.3833700212,0.5492693717,0.5940632689,0.5959404762,0.5939979804,0.5239309250,0.4786739193,0.4814775502,0.4469648151,0.3067382918,0.5987671656,0.5704578431,0.5021384058,0.8222277119,0.6296192700,0.5680651181,0.7651980086,0.0653216609,0.0804589058,0.0830916047,0.0706156989
0.4212701912,0.4013242339,0.4030117590,0.3924903512,0.5446043077,0.5897958117,0.5915543827,0.5897249459,0.5221270864,0.4779163321,0.4816140234,0.4471742493,0.3064859213,0.5988092898,0.5702998176,0.5020162112,0.8047114134,0.6111260530,0.5508788208,0.7433694361,0.0664502259,0.0805233589,0.0812208349,0.0698207943
0.4286960730,0.4113075347,0.4129157947,0.4022867337,0.5396315785,0.5852399371,0.5868818081,0.5851645788,0.5202991967,0.4775072350,0.4820234431,0.4476736693,0.3061614450,0.5987812070,0.5700699622,0.5018261306,0.7857669460,0.5911912472,0.5324483620,0.7199010202,0.0676701888,0.0805985541,0.0793500652,0.0689655172
0.4366601203,0.4219446864,0.4234695352,0.4127227237,0.5343798041,0.5804189799,0.5819511167,0.5803418243,0.5184833325,0.4775375384,0.4828119551,0.4485436268,0.3057528452,0.5986688758,0.5697682771,0.5015681642,0.7654444886,0.5698686433,0.5128791793,0.6949204136,0.0689894972,0.0806630072,0.0775318451,0.0680599298
0.4451362282,0.4331855358,0.4346207803,0.4237472985,0.5288847594,0.5753628085,0.5767944549,0.5752880949,0.5167155707,0.4781133047,0.4840402141,0.4498485630,0.3052360866,0.5984442135,0.5693803962,0.5012423119,0.7438212396,0.5473088550,0.4923083412,0.6685650880,0.0704041773,0.0807059759,0.0757977046,0.0671140940
0.4540982915,0.4449724993,0.4463145335,0.4353039685,0.5231811975,0.5701059584,0.5714449148,0.5700338794,0.5150560393,0.4793254443,0.4857537113,0.4516529192,0.3046352045,0.5981353029,0.5688775877,0.5008485737,0.7210014166,0.5236517380,0.4708834600,0.6410314320,0.0719062814,0.0807274602,0.0741686636,0.0661380719
0.4635131770,0.4572452071,0.4584930019,0.4473335107,0.5173059154,0.5646782979,0.5659336971,0.5646142859,0.5135528404,0.4812194124,0.4880585925,0.4540211367,0.3039622165,0.5977140611,0.5682742174,0.5003869496,0.6971162568,0.4991016966,0.4487943233,0.6125256532,0.0734918358,0.0807274602,0.0726447219,0.0651620498
0.4733507635,0.4699442183,0.4710965282,0.4597776134,0.5112926438,0.5591134292,0.5602929483,0.5590598031,0.5122540767,0.4838406643,0.4909851851,0.4569854363,0.3032171227,0.5972085709,0.5675702855,0.4998710168,0.6722892775,0.4738523770,0.4262412619,0.5832735985,0.0751489189,0.0806737493,0.0712363896,0.0641960899
0.4835809297,0.4830119495,0.4840691838,0.4725816092,0.5051720472,0.5534393539,0.5545510329,0.5533999958,0.5112319015,0.4872195033,0.4945638164,0.4606263694,0.3024239584,0.5966328737,0.5667657918,0.4993143524,0.6466594358,0.4481404581,0.4034140632,0.5535011145,0.0768695832,0.0805663276,0.0699436667,0.0632401920
0.4941775705,0.4963963897,0.4973597006,0.4856935642,0.4989707013,0.5476812736,0.5487334789,0.5476598092,0.5105223916,0.4913710814,0.4988399776,0.4649278258,0.3016067587,0.5960010110,0.5658894683,0.4987441109,0.6203579686,0.4221811023,0.3805130584,0.5234635061,0.0786498548,0.0803944527,0.0687560432,0.0623346045
