L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.7822937416,0.7996142737,0.7890259548,0.7787878864,0.2930345529,0.3500757220,0.3523125697,0.3639343070,0.6552353212,0.8478091912,0.8458638680,0.8594452981,0.5552719033,0.8054472886,0.8105563172,0.7647910908,0.0756490517,0.4445628664,0.5027493348,0.3866558113,0.0489624184,0.0420984356,0.0313111871,0.0639203561
0.7889861018,0.8060391011,0.7956215582,0.7858017198,0.2897036518,0.3470136883,0.3491982265,0.3608972452,0.6541621953,0.8377660917,0.8362938167,0.8503144932,0.5549697885,0.8052483116,0.8100873079,0.7642063576,0.0736604677,0.4716623303,0.5286785455,0.4028206374,0.0497120822,0.0415115902,0.0309793250,0.0631022864
0.7960057444,0.8127439548,0.8025083757,0.7931335606,0.2861544251,0.3437474306,0.3458813245,0.3576536425,0.6526444887,0.8269155067,0.8259396644,0.8402661862,0.5546223565,0.8050142210,0.8095581692,0.7635684669,0.0716902964,0.5005642456,0.5561073934,0.4199177971,0.0505226562,0.0409401881,0.0306142767,0.0622564856
0.8032764915,0.8196446953,0.8096024535,0.8007001214,0.2824084182,0.3402941886,0.3423818529,0.3542216847,0.6505902192,0.8152978107,0.8148516743,0.8292893227,0.5542296073,0.8047450168,0.8090049787,0.7628774187,0.0697891733,0.5310178364,0.5847617512,0.4377765814,0.0513894550,0.0404151159,0.0301828560,0.0613690881
0.8107094692,0.8266558688,0.8168159029,0.8084092808,0.2784900490,0.3366751804,0.3387224663,0.3506260530,0.6479993868,0.8029634714,0.8030801090,0.8173949571,0.5537764350,0.8044289945,0.8083916588,0.7621465022,0.0679893206,0.5627880004,0.6143674917,0.4562525442,0.0523218494,0.0399363736,0.0297016560,0.0604539593
0.8182143925,0.8336893917,0.8240608349,0.8161689175,0.2744266081,0.3329156024,0.3349271521,0.3468862323,0.6448260003,0.7899831437,0.7906852840,0.8046383604,0.5532779456,0.8040778585,0.8077422613,0.7613757176,0.0663275640,0.5955299207,0.6446021124,0.4751749767,0.0533057832,0.0394885179,0.0291540836,0.0595249650
0.8257009768,0.8406624395,0.8312493605,0.8238894343,0.2702425137,0.3290393251,0.3310172322,0.3430295016,0.6411007205,0.7764274828,0.7777375675,0.7910748041,0.5527341390,0.8036799045,0.8070688121,0.7605650649,0.0648269195,0.6288987806,0.6751269854,0.4943600383,0.0543412563,0.0391024354,0.0285567318,0.0585821051
0.8330859906,0.8474948169,0.8383040851,0.8314888054,0.2659636201,0.3250662402,0.3270166938,0.3390766449,0.6369001993,0.7623873306,0.7643374850,0.7768148304,0.5521601208,0.8032468369,0.8063713111,0.7597544121,0.0634919904,0.6625340898,0.7056034830,0.5136632831,0.0554235835,0.0387317962,0.0279261939,0.0576531107
0.8402904349,0.8541181606,0.8451528611,0.8388925765,0.2616114724,0.3210188920,0.3229441937,0.3350497452,0.6322244366,0.7479434356,0.7505352996,0.7619579276,0.5515558912,0.8027786556,0.8056497583,0.7589304699,0.0623181734,0.6960596846,0.7357736032,0.5329271335,0.0565480792,0.0383766003,0.0272292835,0.0567241164
0.8472437746,0.8604733101,0.8517340350,0.8460363892,0.2572076161,0.3169131942,0.3188170560,0.3309669885,0.6271347539,0.7331866402,0.7364415895,0.7466146380,0.5509365559,0.8022753608,0.8049041537,0.7581065277,0.0612916590,0.7291464217,0.7653632186,0.5520071435,0.0577147435,0.0380368477,0.0265157800,0.0558228533
0.8538867603,0.8665050490,0.8579964477,0.8528634561,0.2527664146,0.3127663863,0.3146499396,0.3268439628,0.6216464817,0.7182077862,0.7220965650,0.7309065585,0.5502870091,0.8017486569,0.8041585492,0.7573091644,0.0603802246,0.7614651578,0.7941304523,0.5707719985,0.0589235765,0.0376816518,0.0257524973,0.0549354557
0.8601671961,0.8721726224,0.8638928752,0.8593283478,0.2483036679,0.3085917297,0.3104575033,0.3226962562,0.6158056109,0.7030573416,0.7075806468,0.7149442313,0.5496072508,0.8011985440,0.8034009188,0.7565383798,0.0595516479,0.7926867496,0.8218656777,0.5891035153,0.0601745780,0.0373264559,0.0249560283,0.0540896549
0.8660427611,0.8774392192,0.8693905232,0.8653881585,0.2438294303,0.3043998334,0.3062490755,0.3185355595,0.6095968113,0.6878261484,0.6929440976,0.6988160906,0.5489274924,0.8006250219,0.8026312625,0.7557808845,0.0587598969,0.8225447478,0.8483270177,0.6068441164,0.0614630627,0.0369558167,0.0241429662,0.0532577197
0.8714795985,0.8822798606,0.8744592209,0.8710138636,0.2393523200,0.3001986542,0.3020326520,0.3143696668,0.6030660739,0.6725545810,0.6782572856,0.6826216243,0.5482175227,0.8000397954,0.8018616062,0.7550632575,0.0579589394,0.8507727031,0.8733532210,0.6238493559,0.0627890305,0.0365697342,0.0232967179,0.0524673812
0.8764494941,0.8866721971,0.8790779798,0.8761814864,0.2348823915,0.2959948228,0.2978162284,0.3102063721,0.5961674076,0.6573032007,0.6635604210,0.6664382123,0.5474924471,0.7994311598,0.8010919499,0.7543722092,0.0571119499,0.8771198395,0.8967024107,0.6399485247,0.0641618524,0.0361836517,0.0224338765,0.0516909083
0.8809312876,0.8906017672,0.8832310586,0.8808695740,0.2304210811,0.2917949697,0.2936051354,0.3060495724,0.5889161429,0.6421224753,0.6488937141,0.6503321800,0.5467371601,0.7987991151,0.8003222936,0.7537077397,0.0561728963,0.9013824018,0.9181810852,0.6549577824,0.0655815283,0.0357821259,0.0215378489,0.0509421666
0.8849094613,0.8940593682,0.8869105868,0.8850667690,0.2259741342,0.2876030734,0.2894020381,0.3019031648,0.5812816189,0.6270426857,0.6342873227,0.6343256359,0.5459516616,0.7981670705,0.7995526373,0.7530831384,0.0551003498,0.9233566346,0.9375957430,0.6686801571,0.0670433727,0.0353806001,0.0206418213,0.0501934249
0.8883755509,0.8970397414,0.8901100054,0.8887654997,0.2215444235,0.2834191339,0.2852096018,0.2977684481,0.5732638357,0.6120840189,0.6197814570,0.6184738512,0.5451359517,0.7975116167,0.7987829810,0.7524851159,0.0538712944,0.9428544560,0.9547367572,0.6808792825,0.0685614420,0.0349945176,0.0197126074,0.0494724144
0.8913225029,0.8995428867,0.8928280027,0.8919607185,0.2171319491,0.2792458035,0.2810291592,0.2936454224,0.5648014717,0.5972767555,0.6053962222,0.6027547174,0.5442749245,0.7968444585,0.7980253506,0.7519136721,0.0524489044,0.9596877841,0.9693783762,0.6913581868,0.0701310506,0.0346084351,0.0187833936,0.0487652695
0.8937474960,0.9015674896,0.8950672022,0.8946536872,0.2127381472,0.2750844082,0.2768607101,0.2895366857,0.5559098574,0.5826208957,0.5911316184,0.5871792888,0.5433836858,0.7961655957,0.7972677201,0.7513820965,0.0508193703,0.9737469045,0.9813754737,0.6999067666,0.0717662548,0.0342377959,0.0178375867,0.0480581245
0.8956505301,0.9031201234,0.8968302275,0.8968456679,0.2083630179,0.2709349480,0.2727042547,0.2854383410,0.5465736624,0.5681063458,0.5769976980,0.5717144026,0.5424320242,0.7954633239,0.7965100897,0.7508770997,0.0489596759,0.9848907558,0.9905506732,0.7063149187,0.0734623692,0.0338826000,0.0169083729,0.0473648452
0.8970358374,0.9042034174,0.8981249492,0.8985429701,0.2040051249,0.2667974231,0.2685597929,0.2813529863,0.5367775563,0.5537331059,0.5629743559,0.5563379503,0.5414350453,0.7947493475,0.7957404334,0.7503853923,0.0468652182,0.9930252970,0.9967588487,0.7104250653,0.0752334500,0.0335428474,0.0159625660,0.0466715658
0.8979090606,0.9048292037,0.8989579261,0.8997569514,0.1996659044,0.2626691810,0.2644273247,0.2772780236,0.5265675303,0.5394809888,0.5490314344,0.5410057150,0.5403625378,0.7940119620,0.7949828030,0.7499202637,0.0445313939,0.9980878342,0.9999354995,0.7121190235,0.0770748118,0.0332339814,0.0150333521,0.0459921521
0.8982786640,0.9050040558,0.8993435879,0.9004964451,0.1953410475,0.2585515480,0.2603041848,0.2732134530,0.5159435842,0.5252995266,0.5351488284,0.5256845340,0.5392447130,0.7932628721,0.7942251726,0.7494551350,0.0419582029,1.0000000000,1.0000000000,0.7113180045,0.0789958253,0.0329405587,0.0141207314,0.0453266039
0.8981573438,0.9047424350,0.8992937405,0.9007791185,0.1910334268,0.2544431979,0.2561903734,0.2691553773,0.5049823701,0.5111584387,0.5212863275,0.5103412445,0.5380513595,0.7925020776,0.7934555163,0.7490165852,0.0391686614,0.9987774678,0.9969523502,0.7080220083,0.0809964906,0.0326471360,0.0132081107,0.0446610557
0.8975577964,0.9040588029,0.8988267487,0.9006226386,0.1867401696,0.2503414784,0.2520858903,0.2651050956,0.4937145485,0.4970173508,0.5073836163,0.4949537380,0.5367673716,0.7917295785,0.7926858600,0.7485913247,0.0361719757,0.9944045641,0.9908248005,0.7022704293,0.0830908639,0.0323845999,0.0122954900,0.0440093731
0.8965025929,0.9029715648,0.8979622891,0.9000484583,0.1824627123,0.2462463896,0.2479880703,0.2610613089,0.4822167714,0.4828358887,0.4934105371,0.4794999060,0.5354229607,0.7909570795,0.7919162037,0.7481793536,0.0330049715,0.9869126360,0.9816657260,0.6941289247,0.0852695744,0.0321375071,0.0114326486,0.0433715561
0.8950128938,0.9015004411,0.8967239737,0.8990805543,0.1781996185,0.2421566053,0.2438982461,0.2570227182,0.4705963514,0.4685534909,0.4793067744,0.4639576401,0.5339879154,0.7901962850,0.7911345215,0.7477806719,0.0297044743,0.9763487038,0.9696041280,0.6837550720,0.0875466783,0.0318904143,0.0105698072,0.0427337391
0.8931169132,0.8996717251,0.8951380381,0.8977504751,0.1739494519,0.2380734517,0.2398150850,0.2529880245,0.4588992795,0.4541398767,0.4650220654,0.4483048318,0.5324622356,0.7894237859,0.7903408134,0.7473687008,0.0263257227,0.9628068086,0.9547690075,0.6713064489,0.0899174901,0.0316587648,0.0097567451,0.0421097877
0.8908470971,0.8975130252,0.8932359647,0.8960859832,0.1697136488,0.2339942764,0.2357385871,0.2489585268,0.4472481987,0.4395546718,0.4505363049,0.4325414810,0.5308610272,0.7886629914,0.7895350795,0.7469700191,0.0229239551,0.9463809912,0.9373054906,0.6569931585,0.0923913807,0.0314271153,0.0089768692,0.0415135675
0.8882401237,0.8950585229,0.8910518597,0.8941236747,0.1654922092,0.2299204057,0.2316674196,0.2449329261,0.4356891001,0.4247675956,0.4357891774,0.4166675879,0.5291842900,0.7879139015,0.7887052938,0.7465713374,0.0195682195,0.9271966396,0.9174393292,0.6410253043,0.0949683501,0.0312109091,0.0082467726,0.0409034816
0.8853397247,0.8923450291,0.8886263882,0.8919001456,0.1612836968,0.2258505133,0.2276029152,0.2409112224,0.4243139660,0.4097786481,0.4207806830,0.4007052607,0.5274320242,0.7871882206,0.7878875340,0.7461593664,0.0163275640,0.9053948152,0.8953640248,0.6236655155,0.0976483983,0.0310101462,0.0075498623,0.0403211270
0.8821896319,0.8894132990,0.8859975916,0.8894545161,0.1570909843,0.2217859255,0.2235437414,0.2368934158,0.4131381266,0.3945878292,0.4055007690,0.3846766081,0.5256042296,0.7864742442,0.7870457224,0.7457473953,0.0132848463,0.8811635999,0.8713375796,0.6051501582,0.1004455814,0.0307939400,0.0069027312,0.0397526379
0.8788406304,0.8863080315,0.8832113820,0.8868284299,0.1529140717,0.2177253161,0.2194912307,0.2328795061,0.4022229036,0.3792052325,0.3899695407,0.3686258470,0.5237009063,0.7857719723,0.7862159367,0.7453221348,0.0105137175,0.8547067490,0.8456341208,0.5857287303,0.1033552141,0.0306086205,0.0063053795,0.0392118800
0.8753420947,0.8830726109,0.8803097363,0.8840597450,0.1487529589,0.2136686850,0.2154440504,0.2288694934,0.3915529664,0.3636813259,0.3742272083,0.3525861402,0.5217522659,0.7851048141,0.7853861510,0.7449101637,0.0080740195,0.8262280179,0.8184794001,0.5656638609,0.1063866672,0.0304233009,0.0057578071,0.0386711221
0.8717433993,0.8797543657,0.8773359429,0.8811875816,0.1446090823,0.2096186846,0.2114048659,0.2248633777,0.3811283152,0.3480867643,0.3583441399,0.3366348673,0.5197432024,0.7844493603,0.7845443394,0.7444849033,0.0060255938,0.7959781825,0.7901475449,0.5451787848,0.1095446261,0.0302534246,0.0052600139,0.0381719610
