L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.8009045451,0.8141569691,0.8207260617,0.8219742990,0.0911189450,0.1429839903,0.1397538731,0.1393967982,0.6244768365,0.2090666747,0.2215314723,0.3582326807,0.3136355981,0.3943503765,0.3829519530,0.3741356443,0.0322468406,0.0922990286,0.1416902605,0.0756706556,0.3232857553,0.0323911672,0.0081287389,0.0528637510
0.7978147893,0.8113659506,0.8178465222,0.8191240417,0.0899104488,0.1402650195,0.1370277923,0.1368538963,0.6257372396,0.2100814880,0.2230557714,0.3608276837,0.3134952565,0.3959867427,0.3846249568,0.3742901660,0.0323048310,0.0912572153,0.1382785957,0.0747225957,0.3328701047,0.0321892744,0.0078874170,0.0565193861
0.7945203236,0.8083885260,0.8147759474,0.8160829356,0.0887103062,0.1373869394,0.1341548825,0.1341571488,0.6270168856,0.2111417406,0.2246547911,0.3635042050,0.3134859003,0.3977479164,0.3863532665,0.3745348253,0.0323421106,0.0902435591,0.1347961495,0.0737455136,0.3433017142,0.0320504732,0.0077223020,0.0606447397
0.7910361600,0.8052386441,0.8115296200,0.8128684441,0.0875519319,0.1343741299,0.1311611311,0.1313281704,0.6282869101,0.2122474327,0.2263135872,0.3662758311,0.3136262420,0.3996061627,0.3881230557,0.3749082527,0.0323545371,0.0892721385,0.1312995470,0.0727394093,0.3545850667,0.0320378549,0.0076841985,0.0652908681
0.7873868636,0.8019365940,0.8081291908,0.8095030199,0.0864701329,0.1312522535,0.1280738251,0.1283936616,0.6295280704,0.2133682712,0.2280022715,0.3690610437,0.3139443498,0.4015753491,0.3899066713,0.3754233250,0.0323379684,0.0883570322,0.1278454134,0.0717139568,0.3667022307,0.0322018927,0.0077985089,0.0705190389
0.7835942703,0.7984988606,0.8045937633,0.8060053737,0.0854983237,0.1280508226,0.1249215505,0.1253803228,0.6307115024,0.2144891097,0.2296760117,0.3718598427,0.3144776482,0.4036138731,0.3917179399,0.3760671654,0.0322841201,0.0874982402,0.1244903737,0.0706981784,0.3796352747,0.0325804416,0.0081541412,0.0763803086
0.7796815805,0.7949457330,0.8009424410,0.8024004530,0.0846685267,0.1247942166,0.1217302947,0.1223161259,0.6318083418,0.2156099482,0.2313348078,0.3746450552,0.3152167811,0.4057078670,0.3935706879,0.3768397739,0.0321888501,0.0867239195,0.1212627407,0.0696823999,0.3933573017,0.0332618297,0.0088146012,0.0829563672
0.7756706299,0.7912975003,0.7971968747,0.7987082160,0.0840085876,0.1215106648,0.1185247459,0.1192265001,0.6328089671,0.2167004938,0.2329338275,0.3773623358,0.3161898168,0.4078434635,0.3954649153,0.3777282736,0.0320563005,0.0859918344,0.1181908267,0.0686859697,0.4078369316,0.0343217666,0.0098687971,0.0903084825
0.7715818894,0.7875668431,0.7933723470,0.7949448784,0.0835421748,0.1182219804,0.1153282926,0.1161356028,0.6336845144,0.2177456000,0.2344581266,0.3799980979,0.3173873992,0.4099790601,0.3974006222,0.3787455414,0.0318740447,0.0853301422,0.1152887882,0.0677088876,0.4230427844,0.0358611987,0.0113802345,0.0985183445
0.7674331008,0.7837715144,0.7894854145,0.7911291510,0.0832915650,0.1149512600,0.1121617249,0.1130675916,0.6344157406,0.2187452667,0.2358778170,0.3825115824,0.3188095283,0.4121007891,0.3993778085,0.3798658237,0.0316503672,0.0847106856,0.1125990940,0.0667801759,0.4389524458,0.0379558360,0.0134759250,0.1076472210
