L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.4757831491,0.4835157570,0.4879946721,0.4678502045,0.4291835517,0.4906656269,0.4934330253,0.4893076457,0.2078012833,0.3123397737,0.3163076247,0.2921505022,0.2923711440,0.4791855204,0.4896398301,0.3188635963,0.5643101570,0.3792195407,0.3054056022,0.4173850641,0.0568822375,0.0583246612,0.0809146878,0.0399717382
0.4859224701,0.4961519245,0.5004304830,0.4800948834,0.4229312002,0.4851821890,0.4879582856,0.4839265054,0.2076742265,0.3194366285,0.3243782188,0.2987479040,0.2936615132,0.4784253394,0.4899339964,0.3194812070,0.5420115095,0.3646225035,0.2947649806,0.3966289757,0.0593540080,0.0581332759,0.0801161876,0.0400548611
0.4969012173,0.5096735666,0.5137447860,0.4932465358,0.4162870282,0.4793261322,0.4821156695,0.4781830202,0.2080681024,0.3270493341,0.3328727547,0.3059251250,0.2948554063,0.4776108597,0.4901178504,0.3200458797,0.5182806027,0.3501121599,0.2844259993,0.3752288598,0.0618888108,0.0578940443,0.0792945424,0.0401068130
0.5086981093,0.5240102355,0.5278707631,0.5072504213,0.4092929738,0.4731309383,0.4759366471,0.4721100342,0.2091734960,0.3351309948,0.3417441276,0.3136194819,0.2959287041,0.4767601810,0.4901730066,0.3205576143,0.4932889647,0.3360894678,0.2747527070,0.3535527321,0.0644641346,0.0575950048,0.0784497523,0.0401172033
0.5212717660,0.5390730587,0.5427229749,0.5220346260,0.4020005608,0.4666376492,0.4694613703,0.4657456889,0.2111301696,0.3435878197,0.3508667253,0.3218153041,0.2968211090,0.4758733032,0.4900810796,0.3209458267,0.4672552938,0.3229770587,0.2661195536,0.3320146102,0.0670349560,0.0572361575,0.0776049623,0.0400964226
0.5345666197,0.5547612416,0.5582050282,0.5375143559,0.3944601146,0.4598862270,0.4627299906,0.4591323640,0.2141160028,0.3523260176,0.3601463384,0.3304812499,0.2975085020,0.4749864253,0.4898420695,0.3212281630,0.4404154410,0.3112300740,0.2589217920,0.3110561132,0.0695832658,0.0567935790,0.0767485997,0.0400236900
0.5485211914,0.5709674867,0.5742172439,0.5536005238,0.3867195644,0.4529231141,0.4557859154,0.4523113793,0.2182580522,0.3612674295,0.3694416531,0.3395546362,0.2980029425,0.4740452489,0.4894743616,0.3213516852,0.4130266983,0.3012711451,0.2535546749,0.2911188599,0.0721000594,0.0562911927,0.0758459473,0.0399197864
0.5630669082,0.5875866643,0.5906566564,0.5702018955,0.3788244429,0.4457904327,0.4486682112,0.4453219361,0.2237087860,0.3702557369,0.3786427584,0.3489727798,0.2983044307,0.4731040724,0.4889963413,0.3213340392,0.3853506462,0.2935120667,0.2503822511,0.2726444692,0.0745943415,0.0557050753,0.0749201500,0.0397951020
0.5781316504,0.6045136447,0.6074257773,0.5872283105,0.3708142915,0.4385281446,0.4414148594,0.4382032353,0.2306333778,0.3792127806,0.3876240422,0.3586729977,0.2984370855,0.4721266968,0.4884080087,0.3211399329,0.3576488649,0.2883429599,0.2497789705,0.2560469588,0.0770616097,0.0550471884,0.0739249178,0.0396392465
0.5936409337,0.6216487169,0.6244271180,0.6045885346,0.3627238589,0.4311718918,0.4340584153,0.4309849426,0.2391461788,0.3879978741,0.3962755935,0.3685455942,0.2984491450,0.4711674208,0.4877277491,0.3207870125,0.3301657819,0.2860997627,0.2520672762,0.2417403465,0.0795198732,0.0543175321,0.0728949683,0.0394833910
