L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.6615812156,0.6990913046,0.7011444840,0.6947650541,0.1006123720,0.0703055838,0.0741705627,0.0750621342,0.6920405598,0.4807707023,0.4872764997,0.5885362120,0.3983107124,0.6816647534,0.6527818740,0.6892852454,0.0453745767,0.0748573900,0.0809190917,0.0714095639,0.7799136069,0.1721982660,0.1429773842,0.4004199559
0.6580119483,0.6958168148,0.6978490873,0.6915579020,0.1044293393,0.0696234716,0.0732365089,0.0740231010,0.6926176295,0.4813522489,0.4872764997,0.5898251833,0.4028193627,0.6803796926,0.6516889020,0.6935426396,0.0454627874,0.0737556375,0.0795968135,0.0705048032,0.7951763859,0.1849396761,0.1563224280,0.4278234059
0.6542063927,0.6923229637,0.6943350619,0.6881359111,0.1085510225,0.0691014217,0.0724647376,0.0731194389,0.6932668329,0.4820409225,0.4873832916,0.5912081420,0.4081435312,0.6791289002,0.6507000226,0.6983439299,0.0455656998,0.0726126980,0.0782311819,0.0696000426,0.8110535157,0.1987591174,0.1709239064,0.4569943917
0.6501881774,0.6886293589,0.6906208316,0.6845204465,0.1129653934,0.0688071531,0.0719270992,0.0724212086,0.6939984749,0.4828673309,0.4876578996,0.5926582346,0.4143997204,0.6779980467,0.6498672820,0.7036516064,0.0456833140,0.0714388682,0.0768330353,0.0687085872,0.8273290137,0.2136107161,0.1867574227,0.4876936980
0.6459822442,0.6847592846,0.6867309615,0.6807316865,0.1176497318,0.0688145406,0.0717016379,0.0720044079,0.6948125554,0.4838161701,0.4880850674,0.5941486076,0.4216112308,0.6770385347,0.6492947728,0.7094469139,0.0458254311,0.0702547417,0.0754240503,0.0678171319,0.8437580994,0.2294256617,0.2037985801,0.5196422401
0.6416135346,0.6807360249,0.6826900165,0.6767945571,0.1225746353,0.0691937654,0.0718663981,0.0719474095,0.6956987696,0.4848874401,0.4886953073,0.5956792610,0.4298363139,0.6763189007,0.6489998439,0.7157110974,0.0459920512,0.0690706151,0.0740150653,0.0669522872,0.8600863931,0.2460892702,0.2219375930,0.5524679053
0.6371109282,0.6765840896,0.6785250182,0.6727339844,0.1277026828,0.0700174714,0.0724994240,0.0723285862,0.6966674224,0.4860658372,0.4894581070,0.5972501947,0.4390516689,0.6758905471,0.6490692389,0.7223691367,0.0461831743,0.0678864886,0.0726169187,0.0661007478,0.8760643149,0.2634983256,0.2410768743,0.5858118704
0.6324980539,0.6723279882,0.6742580751,0.6685737075,0.1329964530,0.0713570710,0.0736713270,0.0732227485,0.6976875992,0.4873360574,0.4903582108,0.5988345552,0.4492223452,0.6758391447,0.6495723530,0.7293272567,0.0463938997,0.0667332523,0.0712512871,0.0652758189,0.8914518838,0.2814922703,0.2610822416,0.6192488637
0.6277985405,0.6679885540,0.6699112957,0.6643339047,0.1384171881,0.0732741266,0.0754490024,0.0747023318,0.6987593001,0.4886827969,0.4913651065,0.6004189157,0.4602784412,0.6762332300,0.6505785812,0.7364541721,0.0466242275,0.0656006096,0.0699290088,0.0644641954,0.9060187185,0.2999220148,0.2817707190,0.6523934827
0.6230333915,0.6635841692,0.6655055603,0.6600323801,0.1439328128,0.0758252758,0.0778881960,0.0768290844,0.6998619155,0.4900601442,0.4924482822,0.6019764226,0.4721034543,0.6771584737,0.6521399698,0.7436561076,0.0468790583,0.0644988571,0.0686392457,0.0636525719,0.9195632349,0.3186155328,0.3029471322,0.6848071658
0.6182196721,0.6591319906,0.6610543796,0.6556857513,0.1495165977,0.0790523811,0.0810322657,0.0796540673,0.7009542260,0.4914527952,0.4935467139,0.6034802223,0.4845808819,0.6786662783,0.6543432626,0.7508580431,0.0471534914,0.0634176981,0.0674145125,0.0628542537,0.9319126470,0.3373549245,0.3243675132,0.7160779311
0.6133718221,0.6546467240,0.6565737208,0.6513070747,0.1551525050,0.0829849923,0.0849109428,0.0832117170,0.7020156221,0.4927995348,0.4946298895,0.6049168882,0.4975825712,0.6808251803,0.6572405059,0.7579474484,0.0474426263,0.0623674293,0.0662331328,0.0620825461,0.9429181665,0.3559108216,0.3457878943,0.7458336656
0.6085042814,0.6501369477,0.6520734101,0.6469070329,0.1608338523,0.0876378846,0.0895378540,0.0875198455,0.7030048845,0.4941003627,0.4956367853,0.6062595666,0.5109337683,0.6836865823,0.6608490484,0.7648868133,0.0477464630,0.0613480508,0.0651276215,0.0613241438,0.9524598032,0.3740653241,0.3668911171,0.7736623874
0.6036249263,0.6456112401,0.6475620451,0.6424927477,0.1665633127,0.0930085954,0.0949105216,0.0925796404,0.7039014035,0.4953246713,0.4965521450,0.6074948307,0.5245412710,0.6872333499,0.6652035877,0.7716386279,0.0480650014,0.0603389691,0.0640763020,0.0606056574,0.9604511639,0.3915317216,0.3873966186,0.7992451426
