L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.1172890628,0.1445753127,0.1467150844,0.1467867835,0.8029612498,0.8329974700,0.8341935780,0.8238143399,0.4780438369,0.3504585259,0.3632483051,0.3661372424,0.2942691140,0.3271698750,0.3164926788,0.2453945374,0.4541112314,0.0420053032,0.0188531731,0.1284192488,0.0347354708,0.1416883253,0.1338776552,0.1152759416
0.1177957698,0.1418063900,0.1439332881,0.1437284671,0.7985411990,0.8290698188,0.8301521130,0.8199390650,0.4778605544,0.3518318886,0.3640015952,0.3646073823,0.2938509618,0.3282505910,0.3170052453,0.2446873000,0.4720519415,0.0470067045,0.0222708692,0.1413609218,0.0348379353,0.1389843941,0.1307648147,0.1144334707
0.1185027079,0.1389199669,0.1410156695,0.1405114061,0.7938292180,0.8248730437,0.8258414795,0.8157989649,0.4774939894,0.3533529247,0.3649173596,0.3628689049,0.2934438135,0.3293144208,0.3175519828,0.2439463847,0.4913559715,0.0528704163,0.0264927290,0.1560545801,0.0349355205,0.1361872239,0.1275626714,0.1135521165
0.1194548268,0.1359556359,0.1379981062,0.1371752864,0.7888536494,0.8204318466,0.8212879380,0.8114154779,0.4769010167,0.3550216342,0.3660251392,0.3609079024,0.2930586734,0.3303444782,0.3180816347,0.2431717913,0.5119508045,0.0597042275,0.0316304421,0.1726281059,0.0350282265,0.1333434342,0.1243222555,0.1126189180
0.1206916279,0.1329555440,0.1349216010,0.1337647552,0.7836456704,0.8157709299,0.8165203747,0.8068188697,0.4760169482,0.3568380170,0.3673101635,0.3587104670,0.2927175492,0.3312901047,0.3186112867,0.2423971980,0.5337204131,0.0675835902,0.0378292045,0.1912349579,0.0351160533,0.1304763348,0.1210818396,0.1116727584
0.1222485262,0.1299605607,0.1318271570,0.1303256995,0.7782392921,0.8109214964,0.8115689892,0.8020356228,0.4747986588,0.3587577713,0.3687872029,0.3562765987,0.2924204410,0.3321513002,0.3190896820,0.2415889267,0.5565294322,0.0765408412,0.0451783680,0.2119902298,0.0351990007,0.1276325451,0.1178796964,0.1106877155
0.1241554882,0.1270153874,0.1287596213,0.1269114477,0.7726685260,0.8059134487,0.8064639807,0.7970985250,0.4731922418,0.3607513623,0.3703971759,0.3536341131,0.2921563449,0.3328942925,0.3195339063,0.2407469774,0.5802328280,0.0866298747,0.0537561150,0.2349834393,0.0352721897,0.1248353749,0.1147668559,0.1097026726
0.1264370321,0.1241596166,0.1257638407,0.1235728477,0.7669631318,0.8007753893,0.8012368616,0.7920365812,0.4711545718,0.3627597206,0.3721105416,0.3507969180,0.2919362648,0.3335190814,0.3198927028,0.2398881891,0.6046613939,0.0978291332,0.0636406281,0.2602785273,0.0353453786,0.1221081339,0.1117433182,0.1087176297
0.1291095032,0.1214366724,0.1228820998,0.1203632278,0.7611528694,0.7955359209,0.7959112663,0.7868750126,0.4686101797,0.3647385442,0.3738829889,0.3477789213,0.2917602007,0.3340256670,0.3201660715,0.2389957229,0.6296410891,0.1101062798,0.0748430764,0.2878627057,0.0354136883,0.1194857869,0.1088601135,0.1077325868
0.1321824363,0.1188861472,0.1201592453,0.1173359162,0.7552632474,0.7902158453,0.7905134551,0.7816390408,0.4655051589,0.3666435312,0.3756702066,0.3446079386,0.2915951406,0.3343633907,0.3203198414,0.2380527397,0.6549882039,0.1234181991,0.0873634597,0.3176976099,0.0354868772,0.1169566788,0.1060917267,0.1067475439
0.1356585557,0.1165450793,0.1176375618,0.1145430012,0.7493141056,0.7848385646,0.7850604972,0.7763488428,0.4617640400,0.3684156120,0.3773983428,0.3413256933,0.2914410846,0.3345660250,0.3203369270,0.2370592396,0.6804948561,0.1376571022,0.1011794402,0.3496425694,0.0355600662,0.1145674293,0.1034764304,0.1057754621
0.1395296887,0.1144581699,0.1153618962,0.1120353306,0.7433252840,0.7794196801,0.7795707749,0.7710195517,0.4573329165,0.3700252522,0.3790526269,0.3379460933,0.2912870285,0.3345829112,0.3202344137,0.2360152224,0.7059579981,0.1527475370,0.1162128353,0.3835057611,0.0356381344,0.1123180383,0.1009887096,0.1047904192
0.1437849383,0.1126650114,0.1133758141,0.1098625122,0.7373095368,0.7739734932,0.7740574182,0.7656663001,0.4521471004,0.3714576842,0.3805887479,0.3344969542,0.2911109644,0.3344309355,0.3199610450,0.2349206884,0.7311697478,0.1685709358,0.1323742936,0.4190314206,0.0357308404,0.1101968509,0.0986540792,0.1038053763
0.1483997864,0.1112115825,0.1117292880,0.1080741536,0.7312810353,0.7685104048,0.7685309314,0.7602991768,0.4461850291,0.3726981408,0.3820067058,0.3309921838,0.2909018883,0.3341100979,0.3195509918,0.2337419594,0.7559077197,0.1850087309,0.1495632944,0.4558742663,0.0358333049,0.1082155220,0.0964597818,0.1027944112
