L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.7939934056,0.8098451634,0.8146189133,0.8179178605,0.0830422912,0.1495732989,0.1533202382,0.1482597213,0.4225015986,0.3659579508,0.4124725703,0.4162407723,0.4784032065,0.5917027050,0.5785622250,0.5280903221,0.0067583838,0.7406495060,0.7555342365,0.7104780370,0.4121238363,0.0078089644,0.0003585481,0.0737656423
0.7897468820,0.8074671180,0.8122437845,0.8150863448,0.0806552310,0.1441714694,0.1477881518,0.1428370835,0.4184365580,0.3592893100,0.4045798825,0.4085273519,0.4853863772,0.5926940187,0.5795954586,0.5269303638,0.0084359398,0.6980993310,0.7135018335,0.6638001126,0.4241413923,0.0074430697,0.0002924997,0.0713767428
0.7851169848,0.8047292673,0.8095828209,0.8119457873,0.0782331427,0.1384525514,0.1419451263,0.1370532444,0.4141317256,0.3517441516,0.3962506784,0.4004708499,0.4911247759,0.5935614181,0.5806773151,0.5251259844,0.0103181738,0.6538921625,0.6696583074,0.6153397127,0.4372099431,0.0074719561,0.0005000802,0.0695794867
0.7801118275,0.8016057125,0.8066164702,0.8084834252,0.0758502035,0.1324665618,0.1358456464,0.1309590124,0.4097012880,0.3433580101,0.3876029353,0.3922132311,0.4953445529,0.5942305548,0.5817591715,0.5227029605,0.0124050856,0.6085862390,0.6245505814,0.5657222674,0.4513176799,0.0080400558,0.0011039506,0.0686417879
0.7747516945,0.7980909040,0.8033326288,0.8046937888,0.0735991346,0.1262757859,0.1295517122,0.1246236717,0.4053051064,0.3343440924,0.3787428329,0.3838727995,0.4980581557,0.5946270802,0.5828045608,0.5197901764,0.0146886488,0.5628461300,0.5787883407,0.5156982926,0.4664606664,0.0093206875,0.0021984658,0.0688203972
0.7690700550,0.7941987162,0.7997247793,0.8005787013,0.0715963530,0.1199434525,0.1231309599,0.1181312870,0.4011715539,0.3250458987,0.3698355395,0.3756388416,0.4994896435,0.5947014287,0.5837648603,0.5167098429,0.0171487968,0.5173718488,0.5330260999,0.4660599996,0.4826270936,0.0115160560,0.0039062869,0.0704055547
0.7631084917,0.7899578223,0.7957910594,0.7961463673,0.0699685778,0.1135384531,0.1166510258,0.1115797798,0.3975632593,0.3159490672,0.3610580213,0.3677124740,0.5001618204,0.5943668604,0.5845671359,0.5138486126,0.0197494100,0.4728279651,0.4879273399,0.4175579044,0.4998090889,0.0148283665,0.0063595105,0.0736651745
0.7569156872,0.7854089202,0.7915333314,0.7914059032,0.0688445887,0.1071315663,0.1101776674,0.1050716906,0.3948113638,0.3075747705,0.3525990420,0.3602474920,0.5006597291,0.5935862009,0.5851262976,0.5117091340,0.0224583822,0.4298524656,0.4440838138,0.3708904038,0.5179869708,0.0194983390,0.0096713624,0.0789006597
0.7505453948,0.7805936326,0.7869553195,0.7863709833,0.0683377118,0.1007907395,0.1037794605,0.0987058649,0.3932698456,0.3004323364,0.3446119723,0.3534450123,0.5015061741,0.5922974932,0.5853572557,0.5107167253,0.0252235404,0.3889592840,0.4020424448,0.3266620802,0.5371331851,0.0257570651,0.0139833747,0.0864357397
0.7440452827,0.7755424829,0.7820644720,0.7810561936,0.0685313965,0.0945858078,0.0975174657,0.0925728338,0.3932355897,0.2948652650,0.3372501829,0.3474233390,0.5029999004,0.5904635630,0.5851262976,0.5111291549,0.0279967252,0.3506180497,0.3622604969,0.2853732775,0.5571965597,0.0338260074,0.0194559505,0.0966053069
0.7374437490,0.7702730451,0.7768682376,0.7754752087,0.0694709731,0.0885866062,0.0914555615,0.0867391102,0.3947999452,0.2910038496,0.3306434487,0.3423126065,0.5051782513,0.5880472361,0.5843118664,0.5129077575,0.0307297770,0.3151831997,0.3250966082,0.2474201013,0.5781141136,0.0439458861,0.0262117509,0.1096884384
0.7307397795,0.7647862441,0.7713759268,0.7696453495,0.0711688044,0.0828639133,0.0856510511,0.0812481120,0.3977916324,0.2887770210,0.3248625563,0.3381719667,0.5078047202,0.5850609038,0.5827802494,0.5157174342,0.0333705232,0.2828851181,0.2908466553,0.2130735714,0.5997953119,0.0563092774,0.0343923082,0.1259195588
0.7239130898,0.7590719056,0.7655977811,0.7635793786,0.0736042858,0.0774875642,0.0801602981,0.0761257054,0.4018680917,0.2878886586,0.3199546967,0.3350487412,0.5105058753,0.5814797834,0.5803977342,0.5190426478,0.0358708041,0.2538478579,0.2596989232,0.1824900452,0.6221220650,0.0710798710,0.0440731061,0.1453991360
0.7169413671,0.7531207799,0.7595486976,0.7572946171,0.0767454798,0.0725264500,0.0750368477,0.0713940613,0.4066410889,0.2880307966,0.3159316675,0.3329310998,0.5129207329,0.5773410491,0.5770427637,0.5223549730,0.0381945002,0.2281334456,0.2317520375,0.1557112181,0.6449723474,0.0883635838,0.0553484993,0.1681718221
0.7098043273,0.7469282424,0.7532407800,0.7508038277,0.0805532375,0.0680494620,0.0703342455,0.0670836647,0.4117794830,0.2889310038,0.3127698733,0.3317717206,0.5148127863,0.5726694836,0.5726302482,0.5252290918,0.0403095051,0.2056798547,0.2070239301,0.1326953948,0.6682044520,0.1081989312,0.0682467943,0.1942041281
0.7024928422,0.7404989178,0.7466907873,0.7441234198,0.0849842889,0.0641245478,0.0661107338,0.0632333148,0.4170206449,0.2903523838,0.3104339209,0.3315232822,0.5160949014,0.5675270443,0.5670994092,0.5273556819,0.0422158188,0.1863984759,0.1854697713,0.1132653699,0.6916609262,0.1305570266,0.0828151685,0.2233955861
0.6950048835,0.7338420556,0.7399173407,0.7372679793,0.0899891825,0.0608177675,0.0624254944,0.0598938198,0.4221590390,0.2921291087,0.3088766192,0.3320674806,0.5168044214,0.5620128623,0.5604745581,0.5285285285,0.0439014014,0.1701209517,0.1669371397,0.0972022432,0.7151843177,0.1553415820,0.0990630573,0.2555675869
0.6873424795,0.7269724550,0.7329409234,0.7302539157,0.0955091949,0.0581904626,0.0593386484,0.0571206070,0.4270690600,0.2941190406,0.3080035865,0.3333096725,0.5170409281,0.5562260691,0.5528164734,0.5286703012,0.0453823062,0.1566168978,0.1512467162,0.0841932996,0.7386014289,0.1823600212,0.1169527188,0.2904745426
0.6795147584,0.7199095399,0.7257829499,0.7230976381,0.1014794210,0.0563020872,0.0569121959,0.0549746466,0.4316593587,0.2961918863,0.3077322385,0.3351315540,0.5169911372,0.5502781874,0.5442467119,0.5277552230,0.0466745862,0.1456293474,0.1381474541,0.0738841287,0.7617311894,0.2113812527,0.1364558467,0.3277927239
0.6715349048,0.7126736593,0.7184666965,0.7158173791,0.1078287745,0.0552054894,0.0552109548,0.0535215275,0.4358956792,0.2982765768,0.3079917888,0.3374029907,0.5168791077,0.5443550885,0.5349962317,0.5258735130,0.0478063346,0.1368658899,0.1273614087,0.0658994726,0.7844082741,0.2420971547,0.1574875216,0.3670979337
0.6634171177,0.7052897867,0.7110173018,0.7084295480,0.1144861691,0.0549535173,0.0543006828,0.0528249911,0.4397666027,0.3003138881,0.3086878554,0.3400175090,0.5169288986,0.5386798181,0.5253446138,0.5231927206,0.0487976177,0.1300163927,0.1185837375,0.0598640732,0.8064516129,0.2741899764,0.1799722597,0.4079324857
