L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.4946697544,0.5238606121,0.5224378217,0.5076251548,0.4231101412,0.4725368079,0.4740008834,0.4695967902,0.6133726496,0.8291196291,0.8329639714,0.8259307531,0.6788233008,0.8459812822,0.8339050179,0.8099514787,0.3151200989,0.1676356915,0.2044087962,0.2295616459,0.0509845554,0.0782282944,0.0916463909,0.0247506050
0.5035993512,0.5336297631,0.5320864947,0.5174118618,0.4188380093,0.4686247109,0.4700551718,0.4656962221,0.6147512733,0.8280250676,0.8316448215,0.8251487505,0.6800310973,0.8460981224,0.8346711930,0.8097673868,0.2988629465,0.1648798521,0.2028494836,0.2202991521,0.0511311393,0.0772917585,0.0900459584,0.0246076559
0.5131653237,0.5440179116,0.5423557440,0.5278315674,0.4142775815,0.4644426194,0.4658369507,0.4615325950,0.6162320173,0.8266944242,0.8300935013,0.8241287471,0.6813221901,0.8462032785,0.8354609427,0.8095964444,0.2819772073,0.1627177505,0.2018669031,0.2110790011,0.0512866071,0.0763001322,0.0883914572,0.0244647069
0.5233186281,0.5549565297,0.5531771157,0.5388171185,0.4094544030,0.4600142566,0.4613666582,0.4571291200,0.6177893514,0.8250955059,0.8282889044,0.8228367428,0.6826826966,0.8463084347,0.8362506925,0.8094649502,0.2646738452,0.1613622360,0.2016426184,0.2021764214,0.0514509588,0.0752644337,0.0867045147,0.0243217579
0.5339994545,0.5663613620,0.5644720555,0.5502914545,0.4044013176,0.4553667351,0.4566715453,0.4525145346,0.6194232758,0.8231961197,0.8261888178,0.8212274041,0.6840848512,0.8464135908,0.8370404423,0.8093466055,0.2471939621,0.1610485633,0.2023902340,0.1938348841,0.0516241943,0.0741956809,0.0850283861,0.0241890195
0.5451360313,0.5781470293,0.5761575209,0.5621676070,0.3991499528,0.4505294266,0.4517845403,0.4477186816,0.6210954952,0.8209533416,0.8237615821,0.8192553975,0.6855286539,0.8464953790,0.8377948301,0.8092677090,0.2297657437,0.1619895816,0.2043019940,0.1863084463,0.0518018718,0.0731048920,0.0833738848,0.0240460704
0.5566541943,0.5902247826,0.5881471024,0.5743630109,0.3937343688,0.4455339623,0.4467340295,0.4427714039,0.6228060098,0.8183349788,0.8209860909,0.8168753896,0.6869585740,0.8465654831,0.8385020687,0.8092282607,0.2126044595,0.1643869378,0.2075487819,0.1798194078,0.0519884332,0.0719810489,0.0817626386,0.0239235427
0.5684773871,0.6025103662,0.6003622461,0.5867962020,0.3881886258,0.4404097139,0.4415506703,0.4377014391,0.6245165243,0.8153088380,0.8178201313,0.8140760469,0.6883746113,0.8466239032,0.8391621580,0.8091888125,0.1959038520,0.1684310760,0.2122801209,0.1745900685,0.0521838784,0.0708461877,0.0802162747,0.0238010149
0.5805338380,0.6149262652,0.6127243979,0.5993912206,0.3825407020,0.4351826643,0.4362628491,0.4325353140,0.6262398039,0.8118641885,0.8142531501,0.8108120360,0.6897212350,0.8466706392,0.8397633108,0.8091756631,0.1798318315,0.1742676301,0.2186668945,0.1708215567,0.0523882075,0.0696892904,0.0787456069,0.0236886978
0.5927577561,0.6274005813,0.6251639814,0.6120776111,0.3768173591,0.4298799258,0.4308955459,0.4272973451,0.6279503185,0.8079581062,0.8102429346,0.8070833569,0.6909845624,0.8467056913,0.8403055271,0.8091625136,0.1645261703,0.1820534364,0.2268052248,0.1686832439,0.0526014205,0.0685323931,0.0773290078,0.0235865914
0.6050869395,0.6398681569,0.6376203980,0.6247959268,0.3710404928,0.4245218328,0.4254714700,0.4220096381,0.6296225379,0.8035905911,0.8057683784,0.8028673429,0.6921784762,0.8467290593,0.8407652322,0.8091493642,0.1500901979,0.1919005209,0.2368232743,0.1683550870,0.0528190755,0.0673644777,0.0759881049,0.0234946956
0.6174687554,0.6522739451,0.6500364154,0.6374933260,0.3652295663,0.4191264603,0.4200099239,0.4166876672,0.6312309322,0.7987294501,0.8007978218,0.7981639939,0.6932752110,0.8467290593,0.8411660007,0.8091099160,0.1366057167,0.2039209097,0.2488278455,0.1699958716,0.0530456143,0.0662075804,0.0747120843,0.0234027998
0.6298553561,0.6645673926,0.6623649012,0.6501235723,0.3593991767,0.4137096237,0.4145268042,0.4113469063,0.6327244412,0.7933639524,0.7952890521,0.7929846433,0.6942886495,0.8467290593,0.8414724707,0.8090441689,0.1241243913,0.2182042234,0.2629150602,0.1737326262,0.0532721531,0.0650506831,0.0735009462,0.0233109039
0.6422060709,0.6767058099,0.6745609674,0.6626492363,0.3535627050,0.4082826199,0.4090368717,0.4059995137,0.6340902999,0.7874833670,0.7892315161,0.7873066244,0.6952187916,0.8467173753,0.8416964296,0.8089521230,0.1126720541,0.2348064751,0.2791489998,0.1797029651,0.0535031338,0.0638937858,0.0723438767,0.0232292188
0.6544826217,0.6886521245,0.6865898259,0.6750339893,0.3477298825,0.4028556162,0.4035480747,0.4006532263,0.6352774480,0.7810555007,0.7826041073,0.7811412705,0.6960656375,0.8466823233,0.8418378773,0.8088337782,0.1022616213,0.2537724752,0.2975937457,0.1879704024,0.0537429984,0.0627368885,0.0712408759,0.0231373230
0.6666503187,0.7003760045,0.6984178107,0.6872514105,0.3419067916,0.3974342608,0.3980694968,0.3953135707,0.6362858857,0.7740803537,0.7753857194,0.7744659149,0.6968569525,0.8466472712,0.8419203885,0.8086891346,0.0928801767,0.2751358315,0.3182813384,0.1985984524,0.0539873049,0.0615910093,0.0701703163,0.0230454272
0.6786804532,0.7118504880,0.7100146223,0.6992750791,0.3360995144,0.3920253320,0.3926045443,0.3899871786,0.6370900828,0.7665364639,0.7675657992,0.7672692242,0.6975788538,0.8465888511,0.8419321758,0.8085181922,0.0845104987,0.2988965440,0.3412117782,0.2116082865,0.0542449373,0.0604451300,0.0691321979,0.0229331101
0.6905443166,0.7230508600,0.7213544501,0.7110818770,0.3303104838,0.3866299595,0.3871554883,0.3846751553,0.6376645094,0.7584131004,0.7591654530,0.7595511985,0.6982313416,0.8465304310,0.8418968139,0.8083341004,0.0771138388,0.3250098023,0.3663316637,0.2269893190,0.0545114535,0.0592992508,0.0680940795,0.0228003717
0.7022155926,0.7339557759,0.7324126059,0.7226497867,0.3245421326,0.3812515321,0.3817268705,0.3793797113,0.6379964003,0.7497102631,0.7501952342,0.7513118377,0.6988421813,0.8464486429,0.8418143027,0.8081500085,0.0706471432,0.3534195933,0.3935662334,0.2446674500,0.0548001795,0.0581533715,0.0670775885,0.0226574226
0.7136691611,0.7445461378,0.7431677677,0.7339589927,0.3187932444,0.3758923094,0.3763175554,0.3740997414,0.6380985205,0.7404494141,0.7406762490,0.7425398085,0.6994113727,0.8463551708,0.8416964296,0.8079396179,0.0650630524,0.3840474990,0.4228193654,0.2645474081,0.0551111151,0.0570074923,0.0660502839,0.0224838417
0.7248810982,0.7548039710,0.7535997361,0.7449896794,0.3130662521,0.3705500320,0.3709286786,0.3688352455,0.6379581052,0.7306520153,0.7306401570,0.7332464442,0.6999250333,0.8462500146,0.8415667692,0.8077423766,0.0602969858,0.4167366829,0.4539415365,0.2864704077,0.0554487023,0.0558836492,0.0650121655,0.0222796287
0.7358262838,0.7647113011,0.7636905557,0.7557220311,0.3073587228,0.3652258296,0.3655613754,0.3635851184,0.6375751541,0.7203502597,0.7201291712,0.7234317448,0.7004109285,0.8461098064,0.8414017469,0.8075319860,0.0562843624,0.4513303086,0.4867511828,0.3102670774,0.0558129411,0.0547598061,0.0639740470,0.0220652052
0.7464795977,0.7742524004,0.7734211492,0.7661362323,0.3016706566,0.3599185724,0.3602122395,0.3583471495,0.6369624325,0.7095763403,0.7091960573,0.7131183771,0.7008690582,0.8459579142,0.8412249372,0.8073347447,0.0529606014,0.4876043242,0.5210240198,0.3357045317,0.0562171574,0.0536579991,0.0629143012,0.0218201497
0.7568159199,0.7834092944,0.7827746836,0.7762091647,0.2959996205,0.3546282604,0.3548812710,0.3531202334,0.6360944102,0.6984161051,0.6978830283,0.7023403411,0.7013133052,0.8457709699,0.8410363403,0.8071375035,0.0502525111,0.5253010698,0.5565144023,0.3624969566,0.0566569092,0.0525672102,0.0618329278,0.0215648835
0.7668065418,0.7921651319,0.7917332038,0.7859199119,0.2903456145,0.3493503750,0.3495661988,0.3479021597,0.6349710872,0.6869232090,0.6862850630,0.6911316371,0.7017714349,0.8455489736,0.8408359560,0.8069271128,0.0480825946,0.5641180754,0.5929126037,0.3903585379,0.0571455223,0.0515094755,0.0607515545,0.0212891961
0.7764251469,0.8005030618,0.8002765100,0.7952420531,0.2847074222,0.3440849161,0.3442647521,0.3426929284,0.6335796985,0.6751727690,0.6744654805,0.6795602652,0.7022295646,0.8453036092,0.8406119971,0.8067430209,0.0463733548,0.6037080603,0.6298768570,0.4189293616,0.0576874386,0.0504627589,0.0596377399,0.0209930874
0.7856430267,0.8084039863,0.8083844028,0.8041513692,0.2790850436,0.3388296244,0.3389757955,0.3374892234,0.6318947140,0.6632613641,0.6625192596,0.6676942256,0.7027154598,0.8450348768,0.8403880382,0.8065457797,0.0450386839,0.6436453257,0.6670226741,0.4478600993,0.0582826582,0.0494380784,0.0585239254,0.0206969787
0.7944302762,0.8158510541,0.8160389269,0.8126170359,0.2734760459,0.3335833701,0.3336970579,0.3322899397,0.6298395435,0.6512855732,0.6505308259,0.6556015187,0.7032430031,0.8447661444,0.8401640794,0.8063616879,0.0439838634,0.6835153756,0.7039548867,0.4767696656,0.0589489488,0.0484244160,0.0573992971,0.0203906593
0.8027569906,0.8228251675,0.8232165161,0.8206082290,0.2678816454,0.3283438940,0.3284285395,0.3270950770,0.6273758920,0.6393419754,0.6385951582,0.6433841446,0.7038399600,0.8444857280,0.8399283332,0.8061907454,0.0431184800,0.7228140929,0.7402142453,0.5052240465,0.0596863104,0.0474107536,0.0562638551,0.0200843399
0.8105896764,0.8293083517,0.8298958486,0.8280941241,0.2623006257,0.3231100663,0.3231668338,0.3219024250,0.6243888740,0.6275056874,0.6267861289,0.6311214371,0.7045063305,0.8442286796,0.8397043743,0.8060329524,0.0423478152,0.7610261581,0.7753628606,0.5328421565,0.0605080688,0.0464081093,0.0551175994,0.0197678099
0.8178948401,0.8352826325,0.8360567249,0.8350394936,0.2567317705,0.3178818870,0.3179119408,0.3167119836,0.6208146645,0.6158732884,0.6152092699,0.6189267298,0.7052559973,0.8439716312,0.8394804154,0.8058883089,0.0415771504,0.7976026438,0.8088880819,0.5591899817,0.0614275498,0.0453944469,0.0539713436,0.0194614906
0.8246377921,0.8407311585,0.8416767010,0.8414113114,0.2511775124,0.3126582264,0.3126649960,0.3115226474,0.6165639081,0.6045198953,0.6039279005,0.6068906896,0.7061167259,0.8437379509,0.8392564565,0.8057568147,0.0407246832,0.8320058254,0.8403306597,0.5838440937,0.0624491953,0.0443807845,0.0528142741,0.0191653818
0.8307826466,0.8456404490,0.8467355772,0.8471765515,0.2456366352,0.3074379549,0.3074237285,0.3063344165,0.6115089547,0.5935098940,0.5930053399,0.5951039837,0.7070746335,0.8435159545,0.8390442849,0.8056384699,0.0397086112,0.8636419649,0.8691886234,0.6064022357,0.0635863313,0.0433671221,0.0516680184,0.0188794837
0.8362994986,0.8499981464,0.8512165206,0.8523032888,0.2401091389,0.3022210725,0.3021870029,0.3011483962,0.6055732139,0.5828862085,0.5825049072,0.5836572789,0.7081158374,0.8433173262,0.8388439007,0.8055332746,0.0384600481,0.8919845404,0.8949706828,0.6264409794,0.0648611673,0.0423424416,0.0505217626,0.0186037963
0.8411560508,0.8537941401,0.8551060647,0.8567673043,0.2345962397,0.2970075791,0.2969559545,0.2959645865,0.5986290353,0.5727024939,0.5724688153,0.5726072420,0.7092542203,0.8431420660,0.8386553037,0.8054412287,0.0369359401,0.9164846244,0.9172282684,0.6435898250,0.0662870291,0.0413067431,0.0493863206,0.0183485302
0.8453271833,0.8570228130,0.8583941098,0.8605454796,0.2290967215,0.2917974747,0.2917305834,0.2907818821,0.5905870639,0.5629694810,0.5629287237,0.5620218734,0.7104481342,0.8429668057,0.8384667067,0.8053754816,0.0351018440,0.9366717078,0.9355448516,0.6574994443,0.0678772426,0.0402710445,0.0482616923,0.0181136853
0.8487949530,0.8596864121,0.8610772893,0.8636257052,0.2236118004,0.2865896297,0.2865108896,0.2856024935,0.5813324143,0.5537086320,0.5538846324,0.5519125064,0.7116836961,0.8427915454,0.8382898971,0.8053228839,0.0329448436,0.9521200919,0.9495252641,0.6678628516,0.0696584594,0.0392243279,0.0471478778,0.0178992618
0.8515485942,0.8617883074,0.8631589697,0.8660024770,0.2181414767,0.2813863035,0.2812957376,0.2804264209,0.5708140262,0.5449092158,0.5453365415,0.5422904743,0.7129192581,0.8426162852,0.8381130875,0.8052834357,0.0304821606,0.9625049011,0.9589025002,0.6744365757,0.0716395634,0.0381665932,0.0460556907,0.0176950489
0.8535857146,0.8633397330,0.8646526175,0.8676801982,0.2126869666,0.2761874960,0.2760862629,0.2752525587,0.5589808397,0.5365283084,0.5372422381,0.5331444438,0.7141131719,0.8424176569,0.8379362778,0.8052571368,0.0277525434,0.9675796785,0.9634522754,0.6770724168,0.0738516482,0.0371198766,0.0449635036,0.0175214679
0.8549158836,0.8643597870,0.8655761878,0.8686731801,0.2072482702,0.2709920775,0.2708836009,0.2700820125,0.5458456197,0.5285122548,0.5295489563,0.5244290814,0.7152237894,0.8421956606,0.8377594682,0.8052571368,0.0248076567,0.9672099927,0.9630998280,0.6757280320,0.0763169233,0.0360841781,0.0438929440,0.0173683082
0.8555582403,0.8648686905,0.8659554913,0.8690089445,0.2018266040,0.2658011778,0.2656866163,0.2649147821,0.5314849564,0.5208074001,0.5221722704,0.5160877203,0.7162233452,0.8419386122,0.8375826585,0.8052571368,0.0217206921,0.9613958438,0.9578451581,0.6704351784,0.0790575986,0.0350705156,0.0428440119,0.0172355698
0.8555426898,0.8648945289,0.8658230718,0.8687205174,0.1964231843,0.2606147968,0.2604975798,0.2597519729,0.5160265002,0.5133171653,0.5150172017,0.5080750269,0.7170563083,0.8416465117,0.8373940616,0.8052702863,0.0185820629,0.9502492578,0.9478271085,0.6613420560,0.0821047675,0.0340678713,0.0417950798,0.0171232527
0.8549099026,0.8644698809,0.8652204505,0.8678541351,0.1910416606,0.2554329346,0.2553153560,0.2545935849,0.4996361965,0.5059449715,0.5079676650,0.5002890010,0.7177087961,0.8413193592,0.8371936773,0.8052834357,0.0154907929,0.9339942867,0.9332806442,0.6487027216,0.0854806398,0.0330762450,0.0407569613,0.0170415675
0.8537053341,0.8636284487,0.8641902712,0.8664604376,0.1856844656,0.2502567208,0.2501422159,0.2494407233,0.4825565810,0.4985835086,0.5009181283,0.4926616422,0.7181391604,0.8409688387,0.8369815057,0.8053097345,0.0125502116,0.9129670083,0.9145261719,0.6328241608,0.0892207510,0.0321176730,0.0397296567,0.0170007250
0.8519864017,0.8624095517,0.8627796662,0.8645999725,0.1803540323,0.2450872851,0.2449781595,0.2442955987,0.4650940145,0.4911576598,0.4937525064,0.4851249504,0.7183474012,0.8405949502,0.8367811214,0.8053360333,0.0098636483,0.8875931216,0.8919695400,0.6140874591,0.0933561945,0.0311591009,0.0387131657,0.0170007250
0.8498093265,0.8608525090,0.8610402567,0.8623343883,0.1750564427,0.2399246275,0.2398243222,0.2391582112,0.4475676228,0.4835601150,0.4863969269,0.4775882586,0.7182918703,0.8402093776,0.8365807372,0.8053623322,0.0075258216,0.8583543382,0.8660379575,0.5928631162,0.0979269479,0.0302225650,0.0376966748,0.0170619888
0.8472363107,0.8589977633,0.8590225416,0.8597297372,0.1697965628,0.2347710073,0.2346807039,0.2340307713,0.4303348268,0.4757694124,0.4787775175,0.4700289001,0.7180003332,0.8398471731,0.8363921402,0.8054017804,0.0056228392,0.8257995855,0.8372227147,0.5695533890,0.1029596628,0.0292860291,0.0366801838,0.0172049379
0.8443271642,0.8568868807,0.8567758978,0.8568498693,0.1645804747,0.2296275544,0.2295507112,0.2289165948,0.4137658127,0.4677748208,0.4708942781,0.4624015413,0.7174589072,0.8395083365,0.8362271179,0.8054675275,0.0042106713,0.7905113986,0.8060044216,0.5445499487,0.1085032004,0.0283494932,0.0356528792,0.0174295721
0.8411405003,0.8545558103,0.8543452133,0.8537542315,0.1594179099,0.2244942685,0.2244332085,0.2238156819,0.3981924712,0.4596085333,0.4627683151,0.4547175157,0.7166953576,0.8392162361,0.8361092448,0.8055595734,0.0033237610,0.7530947180,0.7728530081,0.5181915378,0.1145930963,0.0273909211,0.0346147607,0.0177665234
0.8377265594,0.8520360075,0.8517675206,0.8504956653,0.1543185998,0.2193745389,0.2193304667,0.2187302429,0.3839594583,0.4513456668,0.4544840541,0.4470221567,0.7157096846,0.8389825558,0.8360267336,0.8056910676,0.0029750244,0.7141544838,0.7382384039,0.4908063133,0.1212648860,0.0264103129,0.0335550149,0.0182260024
0.8341307968,0.8493544339,0.8490764858,0.8471182056,0.1492934925,0.2142683656,0.2142436213,0.2136635940,0.3713093095,0.4431149933,0.4461470272,0.4393834646,0.7145435362,0.8388306635,0.8360031590,0.8058620100,0.0031515454,0.6742620288,0.7026091786,0.4626800893,0.1285585470,0.0253966505,0.0324628278,0.0188488518
0.8303879022,0.8465313111,0.8462911861,0.8436537773,0.1443559688,0.2091802671,0.2091749432,0.2086179455,0.3604717957,0.4350667468,0.4379366386,0.4319147730,0.7132385606,0.8387605594,0.8360385209,0.8060986995,0.0038231862,0.6339662802,0.6663818607,0.4341198514,0.1365096146,0.0243389158,0.0313490132,0.0196350715
0.8265229957,0.8435812431,0.8434250881,0.8401221962,0.1395218424,0.2041102436,0.2041267033,0.2035955081,0.3515618019,0.4273726231,0.4300428460,0.4247747492,0.7118364060,0.8387956115,0.8361563940,0.8064011361,0.0049382822,0.5937937602,0.6299409384,0.4053796564,0.1451491825,0.0232150727,0.0301703163,0.0206255042
