L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.0678126392,0.1145337828,0.1145689546,0.1141066547,0.8409520832,0.8634276665,0.8669475722,0.8595242331,0.8241087489,0.7030287389,0.7154110450,0.7455555465,0.6807144069,0.7622350091,0.7749489294,0.7537090901,0.4114591047,0.0531694517,0.0074008099,0.0728696911,0.0268337170,0.2558024740,0.2899596019,0.1001952176
0.0675023273,0.1101423190,0.1100686275,0.1095101578,0.8359457296,0.8590826501,0.8627410332,0.8550808428,0.8236369534,0.7016717173,0.7149249979,0.7436411385,0.6804046929,0.7628482738,0.7749716274,0.7514744778,0.4299234009,0.0562905676,0.0092280570,0.0826882951,0.0286760758,0.2362947094,0.2692876145,0.0929301582
0.0674284436,0.1055575264,0.1053720824,0.1047222196,0.8305280012,0.8543696485,0.8581611386,0.8502609108,0.8231799015,0.7005061774,0.7145730328,0.7417430930,0.6801171014,0.7635448213,0.7750775516,0.7492545187,0.4500206973,0.0607650877,0.0123499867,0.0946439389,0.0305074025,0.2168757960,0.2487240122,0.0858874987
0.0676617052,0.1008422369,0.1005408202,0.0998095111,0.8247110951,0.8492946454,0.8532119140,0.8450713552,0.8227302214,0.6995987212,0.7143886701,0.7398695912,0.6798516323,0.7643095094,0.7752894000,0.7470858457,0.4717092196,0.0668600101,0.0170604277,0.1090731642,0.0322982783,0.1979998618,0.2287516011,0.0792978757
0.0682654412,0.0960641156,0.0956470806,0.0948444182,0.8185149703,0.8438765884,0.8479064417,0.8395319418,0.8222657978,0.6990326018,0.7144054303,0.7380533580,0.6796009114,0.7651271956,0.7756071726,0.7450124186,0.4949168119,0.0748147125,0.0236440266,0.1262367907,0.0340008973,0.1800716733,0.2097940684,0.0732930817
0.0692945366,0.0912956606,0.0907660318,0.0899012315,0.8119706737,0.8381394115,0.8422638426,0.8336673782,0.8217497715,0.6988494455,0.7146568340,0.7362862122,0.6793796872,0.7659827377,0.7759930393,0.7430635436,0.5195181510,0.0848501588,0.0323670655,0.1463619842,0.0355895180,0.1634268903,0.1921765691,0.0679637241
0.0707954327,0.0866093705,0.0859786991,0.0850532893,0.8051114704,0.8321120350,0.8363102816,0.8275122549,0.8211305399,0.6990992041,0.7151512612,0.7345681537,0.6791805854,0.7668155663,0.7764016040,0.7412465473,0.5453651275,0.0971136583,0.0434407338,0.1696001885,0.0370420764,0.1483024493,0.1761257267,0.0633180399
0.0728019049,0.0820796766,0.0813631793,0.0803748821,0.7979739514,0.8258283654,0.8300769555,0.8211001739,0.8203417568,0.6997902028,0.7159054722,0.7328582765,0.6789888577,0.7675953967,0.7767799047,0.7395687565,0.5722754530,0.1117248999,0.0570486746,0.1960439523,0.0383438628,0.1348464356,0.1617794857,0.0593560291
0.0753340074,0.0777771441,0.0769946406,0.0759374434,0.7905958171,0.8193193173,0.8235960676,0.8144667141,0.8192728452,0.7009390922,0.7169027068,0.7311156744,0.6787897558,0.7682768019,0.7770901112,0.7380155177,0.6000440530,0.1287207108,0.0732827091,0.2257101030,0.0394838453,0.1231477002,0.1491772588,0.0560117954
0.0784022950,0.0737762045,0.0729502035,0.0718066919,0.7830114409,0.8126158056,0.8168978083,0.8076484424,0.8177984844,0.7025125712,0.7181345848,0.7292830788,0.6785611574,0.7688294973,0.7772868276,0.7365795046,0.6284468648,0.1480734705,0.0921979303,0.2585145049,0.0404693786,0.1131667539,0.1382993398,0.0532359167
