L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.8097653171,0.8408181046,0.8417888066,0.8340137844,0.0273099318,0.0757728803,0.0779179929,0.0790633134,0.5790232545,0.4849027838,0.5017420207,0.4998625634,0.4876731158,0.8037654427,0.7983942478,0.7631741648,0.0189508302,0.3416906268,0.3499369362,0.1840911948,0.5073040967,0.0330778302,0.0172019053,0.1210689518
0.8050241230,0.8368403882,0.8378914367,0.8296717698,0.0272836844,0.0710059001,0.0733700592,0.0744859538,0.5824817092,0.4849819823,0.5021124504,0.5013578740,0.4894632111,0.8030589448,0.7995026602,0.7651423036,0.0216614394,0.3183527226,0.3244534475,0.1648118963,0.5246256745,0.0361607143,0.0200878955,0.1319533198
0.7998940841,0.8325021853,0.8336340149,0.8249799689,0.0275283105,0.0660764966,0.0686307045,0.0696966357,0.5859011954,0.4847542866,0.5021124504,0.5029081593,0.4912453150,0.8021233125,0.8003026448,0.7671619644,0.0244072007,0.2945990180,0.2987024155,0.1459580187,0.5433077449,0.0403723046,0.0238159984,0.1448385677
0.7943866679,0.8278034959,0.8290136686,0.8199486420,0.0281120535,0.0610634787,0.0637634151,0.0647594178,0.5892135182,0.4841602978,0.5016919627,0.5045134193,0.4929954528,0.8009489985,0.8006978179,0.7692022340,0.0271373388,0.2708807007,0.2731998165,0.1280226633,0.5632705024,0.0459147574,0.0285353380,0.1599656393
0.7885206390,0.8227519292,0.8240371007,0.8145964445,0.0291010568,0.0560485386,0.0588422585,0.0597430687,0.5923212563,0.4831703164,0.5008109407,0.5061516641,0.4946896502,0.7994882664,0.8006207109,0.7712218948,0.0297971730,0.2475958774,0.2484138511,0.1114215824,0.5843999392,0.0529396900,0.0343774945,0.1775650024
0.7823189318,0.8173665082,0.8187205902,0.8089457626,0.0305499153,0.0511162518,0.0539432259,0.0547257776,0.5951367307,0.4817843425,0.4994493613,0.5078009038,0.4963039326,0.7977220217,0.8000038553,0.7732003380,0.0323437396,0.2251249613,0.2247458340,0.0964931788,0.6065516455,0.0615818733,0.0414477320,0.1977833183
0.7758107359,0.8116672072,0.8130842464,0.8030264448,0.0325016746,0.0463473495,0.0491423086,0.0497847916,0.5975722622,0.4800221756,0.4976172360,0.5094281536,0.4978462915,0.7956216227,0.7987990593,0.7751169548,0.0347418867,0.2037864378,0.2025301942,0.0834114883,0.6295584100,0.0718834232,0.0498337705,0.2207567726
0.7690283679,0.8056825607,0.8071529665,0.7968655412,0.0349878317,0.0418177572,0.0445154979,0.0450001837,0.5995693980,0.4779630143,0.4953746346,0.5110114237,0.4993167270,0.7931870692,0.7970255995,0.7769305278,0.0369603681,0.1838280179,0.1820058095,0.0722828662,0.6532302197,0.0838611860,0.0595970140,0.2465272685
0.7620020599,0.7994392010,0.8009545205,0.7904929003,0.0380251849,0.0376014785,0.0401358993,0.0404520272,0.6010891697,0.4756860571,0.4928116615,0.5125507141,0.5007631880,0.7904279086,0.7947027527,0.7786307524,0.0389874664,0.1654354846,0.1633064516,0.0630783064,0.6773618606,0.0974730458,0.0707637786,0.2750843303
0.7547630862,0.7929694671,0.7945176358,0.7839346394,0.0416147842,0.0337677116,0.0360737327,0.0362194533,0.6021120929,0.4733002020,0.4900484562,0.5140350299,0.5022256319,0.7873823299,0.7918690724,0.7801867156,0.0408036527,0.1487238466,0.1465276716,0.0556817852,0.7017405184,0.1126263477,0.0833340643,0.3063546272
0.7473406362,0.7863009425,0.7878729553,0.7772206070,0.0457419310,0.0303789269,0.0324001797,0.0323806509,0.6026673941,0.4709341464,0.4872051580,0.5154863608,0.5037679909,0.7841076168,0.7886113039,0.7815675041,0.0424206444,0.1337284912,0.1316599144,0.0499579413,0.7261457779,0.1292031671,0.0972640111,0.3401810220
0.7397638994,0.7794631129,0.7810482489,0.7703731894,0.0503782780,0.0274975949,0.0291825743,0.0290100412,0.6027940417,0.4686571892,0.4843818830,0.5168937120,0.5054701797,0.7806801474,0.7850354692,0.7828040311,0.0438345357,0.1204582651,0.1186649595,0.0456843958,0.7503496238,0.1470266173,0.1125097589,0.3763330470
