L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.2482017572,0.1574209731,0.1561184685,0.1501536027,0.6989595070,0.7462110108,0.7460542929,0.7340786077,0.6071755230,0.5884533708,0.6028332398,0.5493923951,0.6266202218,0.7238531185,0.7189682761,0.6368661289,0.9472585747,0.4109879920,0.3803275530,0.8427162232,0.0481758261,0.0888466152,0.0816822939,0.0690216233
0.2534858732,0.1645514321,0.1633660082,0.1572916082,0.6925279956,0.7404133978,0.7401902837,0.7284788818,0.5971832925,0.5894611813,0.6025110095,0.5514561764,0.6246768723,0.7224029659,0.7171268192,0.6349903083,0.9522465642,0.4249617507,0.3968304432,0.8582008803,0.0485593986,0.0886029687,0.0804206744,0.0676750788
0.2592170360,0.1723925929,0.1713389439,0.1651212931,0.6856733887,0.7342280864,0.7339375297,0.7225008923,0.5867779974,0.5902290369,0.6018426800,0.5533931330,0.6225960216,0.7207636630,0.7150948668,0.6329894329,0.9566482461,0.4385460615,0.4129768786,0.8727505752,0.0489914688,0.0883780643,0.0791186831,0.0662275436
0.2653860519,0.1809604383,0.1800543940,0.1736520043,0.6784370760,0.7276876476,0.7273299268,0.7161781947,0.5760776562,0.5906369603,0.6007566445,0.5551110291,0.6203776698,0.7189352097,0.7128597191,0.6308885137,0.9601879684,0.4513143864,0.4282755299,0.8857665115,0.0494852633,0.0882000150,0.0778166917,0.0646790175
0.2719837270,0.1902507062,0.1895037992,0.1828733562,0.6708650463,0.7208362096,0.7204119636,0.7095494290,0.5652002872,0.5906369603,0.5991812963,0.5565406876,0.6180401503,0.7169176061,0.7104594752,0.6287000563,0.9625944546,0.4628587324,0.4422736031,0.8966814090,0.0500495999,0.0880594497,0.0765147004,0.0630519430
0.2789962708,0.2002410206,0.1996668314,0.1927604235,0.6630113362,0.7137168500,0.7132302471,0.7026583191,0.5542540741,0.5901570505,0.5971047010,0.5575898725,0.6155742965,0.7147234622,0.7078941353,0.6264490715,0.9636183050,0.4727618341,0.4545375723,0.9050015233,0.0506932963,0.0879657396,0.0752429879,0.0613575412
0.2864052956,0.2108994160,0.2105028342,0.2032747795,0.6549230840,0.7063768491,0.7058292658,0.6955485891,0.5433078610,0.5891732354,0.5944791207,0.5581778772,0.6130076084,0.7123779980,0.7052017983,0.6241605702,0.9630538747,0.4806806064,0.4647013487,0.9103066466,0.0514339881,0.0879095135,0.0740015543,0.0595958122
0.2941935632,0.2221854026,0.2219668714,0.2143696891,0.6466497275,0.6988592844,0.6982535082,0.6882629461,0.5324599967,0.5876495219,0.5913284243,0.5582585837,0.6103492529,0.7099190437,0.7023951640,0.6218595636,0.9607130200,0.4863368724,0.4724951830,0.9122816233,0.0522849018,0.0878814004,0.0728004925,0.0578004197
0.3023461337,0.2340552941,0.2340118674,0.2259973787,0.6382361057,0.6912030310,0.6905442851,0.6808390132,0.5217399856,0.5855739121,0.5876884152,0.5577743445,0.6075900633,0.7073844291,0.6995123314,0.6195585569,0.9564601026,0.4894895452,0.4776878613,0.9107058440,0.0532680819,0.0878814004,0.0716498955,0.0559825847
0.3108423212,0.2464632731,0.2465875365,0.2381090361,0.6297224586,0.6834469636,0.6827376110,0.6733133965,0.5111970023,0.5829584038,0.5836068313,0.5567021007,0.6047667064,0.7047993745,0.6965913998,0.6173075721,0.9501813615,0.4899717187,0.4801445087,0.9054427414,0.0544055728,0.0879001424,0.0705497633,0.0541647497
0.3196694842,0.2593699155,0.2596532222,0.2506620804,0.6211444273,0.6756215518,0.6748652634,0.6657145675,0.5008802211,0.5797790015,0.5791314103,0.5550187931,0.6018608488,0.7021890999,0.6936704681,0.6150941037,0.9418155406,0.4877184849,0.4798073218,0.8964187791,0.0557194189,0.0879282555,0.0695000959,0.0523356935
0.3288115336,0.2727368624,0.2731682683,0.2636201621,0.6125307549,0.6677530624,0.6669537235,0.6580689640,0.4908289814,0.5760836963,0.5743098901,0.5527705398,0.5989183243,0.6995662152,0.6907495365,0.6129431626,0.9313232611,0.4827298438,0.4766859345,0.8836759778,0.0572272557,0.0879751106,0.0685008932,0.0505290797
0.3382592756,0.2865289518,0.2870995076,0.2769552402,0.6039078848,0.6598656610,0.6590252356,0.6503969226,0.4811022925,0.5718844857,0.5691900085,0.5499803998,0.5959391328,0.6969811606,0.6878540042,0.6108797599,0.9186957720,0.4750614308,0.4708285164,0.8672983790,0.0589555365,0.0880219657,0.0675420624,0.0487561296
0.3480046658,0.3007174145,0.3014180527,0.2906455050,0.5952965118,0.6519761581,0.6510978069,0.6427167466,0.4717493288,0.5672173631,0.5638195033,0.5467290797,0.5929416078,0.6944213261,0.6850219705,0.6089164009,0.9039637014,0.4648616069,0.4623795761,0.8474225505,0.0609263056,0.0880781918,0.0666135104,0.0470168430
0.3580408088,0.3152788093,0.3160992958,0.3046784938,0.5867127320,0.6441003140,0.6431852078,0.6350406379,0.4628487692,0.5621543150,0.5582222434,0.5430972860,0.5899715831,0.6919119316,0.6822534353,0.6070530857,0.8871620528,0.4523436413,0.4515317919,0.8242796063,0.0631527897,0.0881437889,0.0657253303,0.0453224413
0.3683677046,0.3301939566,0.3311239785,0.3190427823,0.5781691922,0.6362486354,0.6352959121,0.6273777481,0.4544694578,0.5567433323,0.5524579012,0.5391657251,0.5870565588,0.6894529772,0.6795610983,0.6052898143,0.8683520820,0.4377486207,0.4384971098,0.7981006608,0.0656482155,0.0882000150,0.0648573361,0.0436841456
0.3789876516,0.3454458082,0.3464717727,0.3337331780,0.5696739405,0.6284284770,0.6274373348,0.6197351951,0.4466802388,0.5510803969,0.5465503455,0.5350151037,0.5842332019,0.6870570730,0.6769576592,0.6036390921,0.8476125470,0.4213732672,0.4235260116,0.7692008698,0.0684169918,0.0882749831,0.0640196207,0.0421131771
0.3899040975,0.3610215778,0.3621287695,0.3487444879,0.5612315758,0.6206450921,0.6196137126,0.6121160293,0.4395302865,0.5452614908,0.5405711831,0.5307261282,0.5815473462,0.6847116088,0.6744558177,0.6021009192,0.8250309562,0.4035235755,0.4069075145,0.7378743789,0.0714547098,0.0883405803,0.0632121842,0.0406095358
0.4011262361,0.3769127414,0.3780799904,0.3640735963,0.5528478466,0.6128995315,0.6118261050,0.6045222845,0.4330786101,0.5393705983,0.5345800862,0.5264025642,0.5790356586,0.6824418047,0.6720428742,0.6006752954,0.8007079445,0.3845240855,0.3889306358,0.7044888697,0.0747525516,0.0884155484,0.0624148407,0.0391844429
0.4126644104,0.3931075781,0.3943147362,0.3797153106,0.5445216032,0.6051949471,0.6040755711,0.5969549775,0.4273547143,0.5335276968,0.5286486616,0.5221020592,0.5767439729,0.6802350508,0.6697315283,0.5993622210,0.7747572731,0.3646900644,0.3699132948,0.6693910139,0.0782884730,0.0884811455,0.0616376831,0.0378266773
0.4245324109,0.4095975638,0.4108212381,0.3956675536,0.5362528455,0.5975281869,0.5963599925,0.5894120745,0.4223782689,0.5278287682,0.5228723849,0.5179283787,0.5747089559,0.6780913470,0.6675217800,0.5981616957,0.7472970785,0.3443367796,0.3501637765,0.6329695034,0.0820404294,0.0885467426,0.0608807114,0.0365586813
0.4367440284,0.4263741744,0.4275909366,0.4119230554,0.5280381246,0.5898982003,0.5886761914,0.5818925589,0.4181296039,0.5223697945,0.5173347973,0.5139622293,0.5729764415,0.6759980833,0.6654009296,0.5970612143,0.7184542483,0.3237794984,0.3300192678,0.5956025254,0.0859731499,0.0886123398,0.0601338326,0.0353692337
0.4493130534,0.4434256890,0.4446163426,0.4284787002,0.5198762906,0.5822997339,0.5810220494,0.5743933800,0.4146087196,0.5172347599,0.5121433089,0.5102843176,0.5715739298,0.6739552596,0.6633816769,0.5960607766,0.6883687962,0.3033149427,0.3097976879,0.5576892773,0.0900513634,0.0886685659,0.0594071398,0.0342583345
0.4622544259,0.4607414527,0.4618867569,0.4453272183,0.5117604452,0.5747296356,0.5733933293,0.5669114873,0.4117959461,0.5125316441,0.5073695266,0.5069638204,0.5705380878,0.6719628761,0.6614386223,0.5951603827,0.6571894867,0.2832491075,0.2898265896,0.5196184513,0.0942353901,0.0887247920,0.0586804469,0.0332259838
0.4755830858,0.4783076135,0.4793946903,0.4624613397,0.5036859896,0.5671858041,0.5657857942,0.5594438304,0.4096519439,0.5083204358,0.5030969913,0.5040814444,0.5698597488,0.6700083226,0.6595844657,0.5943600325,0.6250738354,0.2638508971,0.2704238921,0.4818207604,0.0984855499,0.0887622760,0.0579739400,0.0322721815
0.4893116744,0.4961103197,0.4971240941,0.4798717174,0.4956483249,0.5596608848,0.5581952071,0.5519863418,0.4081570432,0.5046731215,0.4993853755,0.5016948371,0.5695480796,0.6681042092,0.6578192070,0.5936472207,0.5922012347,0.2454170337,0.2519075145,0.4446848967,0.1027665719,0.0887903891,0.0572775260,0.0314081488
0.5034516839,0.5141325230,0.5150621294,0.4975469272,0.4876417025,0.5521527762,0.5506183903,0.5445369880,0.4072817396,0.5016256944,0.4963062859,0.4998616460,0.5695939133,0.6662505359,0.6561428463,0.5930344526,0.5587467020,0.2282256943,0.2345664740,0.4086205629,0.1070520027,0.0887997601,0.0565912050,0.0306114434
