L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.0822360011,0.1586545684,0.1630658277,0.1556743277,0.8544133076,0.8652020725,0.8663715333,0.8718967993,0.4527098980,0.4343229289,0.4408697967,0.4681502121,0.4453223803,0.6523185917,0.6451784501,0.6428975542,0.2166280455,0.0152923450,0.0376423333,0.0513821693,0.0000000000,0.8565763126,0.8660436137,0.5919702473
0.0779361786,0.1538269215,0.1582471076,0.1509134870,0.8509811254,0.8630346238,0.8640398627,0.8686656384,0.4566332250,0.4341938512,0.4409623775,0.4689338624,0.4588197110,0.6581345876,0.6509117059,0.6474453825,0.2247670491,0.0148618503,0.0357629804,0.0524461486,0.0004133573,0.8201416361,0.8338879083,0.5661678983
0.0734553971,0.1486902365,0.1531201266,0.1458480452,0.8473155262,0.8606683564,0.8615418787,0.8652252579,0.4605705638,0.4339004928,0.4409276597,0.4696180016,0.4723170418,0.6643994691,0.6571079566,0.6524719297,0.2337709493,0.0143237320,0.0337454398,0.0536908036,0.0010629189,0.7816947497,0.7997646673,0.5388046903
0.0688520303,0.1432809972,0.1477202060,0.1405127838,0.8434296099,0.8581000112,0.8588808638,0.8615927371,0.4644378433,0.4333959165,0.4407193529,0.4701404351,0.4855010017,0.6710644444,0.6637277984,0.6579445557,0.2436764634,0.0136779900,0.0316081365,0.0551562845,0.0019866460,0.7415873016,0.7639535893,0.5100733218
0.0641937921,0.1376389062,0.1420880192,0.1349488081,0.8393412401,0.8553274151,0.8560655713,0.8577872899,0.4681369802,0.4326331847,0.4403027392,0.4704514075,0.4980694116,0.6780319294,0.6706727217,0.6638088606,0.2545243885,0.0129441922,0.0293787080,0.0568727039,0.0032182822,0.7002588523,0.7267536626,0.4802532060
0.0595507310,0.1318079586,0.1362663804,0.1291993314,0.8350658986,0.8523516547,0.8531003778,0.8538270630,0.4715979150,0.4316122976,0.4396546736,0.4705260408,0.5097200927,0.6851750654,0.6778245151,0.6699560449,0.2663392027,0.0121712586,0.0270940045,0.0589203622,0.0047704812,0.6581782662,0.6885313889,0.4496430258
0.0549917284,0.1258332225,0.1302991738,0.1233075670,0.8306166853,0.8491749028,0.8499874718,0.8497280680,0.4747505885,0.4302863178,0.4387520107,0.4703270185,0.5201956330,0.6923474765,0.6850354142,0.6762446688,0.2791413045,0.0114178929,0.0248093010,0.0613594845,0.0066516789,0.6158046398,0.6496532701,0.4185510989
0.0505856655,0.1197576197,0.1242270728,0.1173167282,0.8260031273,0.8457949865,0.8467268532,0.8454977770,0.4775249412,0.4286669796,0.4375716055,0.4698294628,0.5292945798,0.6993539951,0.6921083999,0.6824897728,0.2929551722,0.0107525830,0.0225522350,0.0642703712,0.0088365678,0.5736068376,0.6104858077,0.3872953781
0.0463979210,0.1136229993,0.1180907508,0.1112679203,0.8212287975,0.8422119059,0.8433119570,0.8411425949,0.4799069611,0.4267660174,0.4361366030,0.4690333736,0.5368602478,0.7059799368,0.6988267513,0.6884846375,0.3077930449,0.0102829524,0.0204149316,0.0677433602,0.0112914043,0.5320146520,0.5714051484,0.3561649115
0.0424927062,0.1074669179,0.1119255293,0.1051959249,0.8162936957,0.8384224015,0.8397307473,0.8366603865,0.4818546127,0.4246186341,0.4344470033,0.4679263120,0.5427919106,0.7120106171,0.7049540453,0.6939899034,0.3236671617,0.0101361929,0.0184526661,0.0718989019,0.0139697912,0.4914481074,0.5327585043,0.3254583819
0.0389272276,0.1013269322,0.1057635188,0.0991355232,0.8111942494,0.8344221278,0.8359733767,0.8320447474,0.4834099316,0.4222717672,0.4325259516,0.4665082781,0.5470671845,0.7172313517,0.7102735610,0.6987988511,0.3405856819,0.0104394959,0.0167575635,0.0768373718,0.0168211133,0.4522783883,0.4949220219,0.2954552024
0.0357563566,0.0952330877,0.0996357596,0.0931162269,0.8059304584,0.8302067388,0.8320256210,0.8272903401,0.4846009416,0.4197840882,0.4304313108,0.4648165885,0.5496972614,0.7214762481,0.7145882793,0.7026830011,0.3585445259,0.0113787570,0.0154401739,0.0827193704,0.0197821016,0.4148376068,0.4582043344,0.2664444209
0.0330256250,0.0892154296,0.0935690103,0.0871664935,0.8004963683,0.8257751481,0.8278765385,0.8223886253,0.4854836902,0.4172260033,0.4282209441,0.4628885599,0.5507716758,0.7246379640,0.7177799888,0.7055226739,0.3775396139,0.0131007358,0.0146018351,0.0896753859,0.0227937052,0.3793699634,0.4229333642,0.2386765457
0.0307782293,0.0833029303,0.0875857485,0.0813105645,0.7948907882,0.8211273558,0.8235184701,0.8173364005,0.4861702724,0.4146796527,0.4259527144,0.4607739480,0.5504023458,0.7266774659,0.7198092855,0.7072417095,0.3975546272,0.0157815435,0.0143623098,0.0978860940,0.0258053087,0.3461098901,0.3893502310,0.2123731802
