L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.8441928118,0.8568674295,0.8625480972,0.8528976751,0.2675018342,0.2430052572,0.2512581329,0.2506527563,0.6991810694,0.3764231129,0.3846581541,0.4385932871,0.3365842918,0.5297315365,0.5294659929,0.4342634701,0.0291658636,0.1095911362,0.1418125450,0.0592895942,0.6036438124,0.0763979137,0.0778917283,0.2740014105
0.8403418381,0.8535870512,0.8592054829,0.8496126688,0.2685104451,0.2407425475,0.2490142278,0.2484258301,0.6970779335,0.3752924205,0.3831818705,0.4375177564,0.3390710807,0.5304000563,0.5294147774,0.4350869313,0.0306608811,0.1069231554,0.1398553221,0.0596784582,0.6150055725,0.0854083277,0.0820611970,0.2852086940
0.8362533877,0.8500776043,0.8556398307,0.8461029974,0.2696525948,0.2383636176,0.2466373933,0.2460534547,0.6949865470,0.3742202121,0.3817631044,0.4364828118,0.3415837737,0.5311741318,0.5293123464,0.4362472629,0.0321402712,0.1041872005,0.1378041524,0.0600673221,0.6272083712,0.0954930602,0.0868695360,0.2974033468
0.8319515291,0.8463596464,0.8518688655,0.8423845027,0.2709377096,0.2358942940,0.2441521925,0.2435511635,0.6929421579,0.3732259825,0.3804018559,0.4355493324,0.3440705626,0.5320361704,0.5291586998,0.4378006101,0.0335623610,0.1014172586,0.1357216672,0.0604318820,0.6402057707,0.1067734054,0.0923839946,0.3105853690
0.8274683538,0.8424552032,0.8479176975,0.8384816675,0.2723752158,0.2333618384,0.2415788538,0.2409387263,0.6909917637,0.3723097318,0.3791556425,0.4347173181,0.3465314475,0.5330213574,0.5289538377,0.4398218329,0.0349011049,0.0986643102,0.1336078665,0.0607721379,0.6539255345,0.1192666909,0.0986550101,0.3247547605
0.8228343488,0.8383877689,0.8438099599,0.8344189744,0.2739729686,0.2307992516,0.2389433851,0.2382345008,0.6891823619,0.3715299439,0.3780819817,0.4340476480,0.3489664283,0.5341296928,0.5286977602,0.4423857916,0.0361408754,0.0959623424,0.1314940657,0.0610880898,0.6682851069,0.1330075722,0.1057498319,0.3398858755
0.8180783962,0.8341852430,0.8395722399,0.8302223464,0.2757309680,0.2282337952,0.2362703494,0.2354639053,0.6875257017,0.3708671241,0.3771617010,0.4335200292,0.3514143612,0.5353963618,0.5284416826,0.4455673460,0.0372608363,0.0933623356,0.1293802649,0.0613554338,0.6831864526,0.1479960493,0.1136684600,0.3559530679
0.8132245647,0.8298681828,0.8352266936,0.8259148260,0.2776539271,0.2256984699,0.2335828648,0.2326495338,0.6860687808,0.3703407673,0.3764331454,0.4331750477,0.3539400062,0.5368037719,0.5281856050,0.4494226414,0.0382661965,0.0908812833,0.1272821219,0.0615741697,0.6985418559,0.1642321221,0.1224613315,0.3729435148
0.8082969229,0.8254630194,0.8307940001,0.8215208960,0.2797387038,0.2232219722,0.2309054945,0.2298111561,0.6847763509,0.3699508734,0.3758963150,0.4329924104,0.3566340276,0.5384047007,0.5279465993,0.4540078229,0.0391569560,0.0885361792,0.1251996367,0.0617321457,0.7142532816,0.1816638076,0.1321452589,0.3908315702
0.8033147256,0.8209859049,0.8262933613,0.8170578383,0.2819852982,0.2208358682,0.2282613564,0.2269756027,0.6836954095,0.3696584529,0.3755512098,0.4329924104,0.3596000414,0.5401639633,0.5277758809,0.4593416054,0.0399383240,0.0863440166,0.1231641249,0.0618415137,0.7302175349,0.2002911057,0.1427202421,0.4095915881
0.7982924141,0.8164559285,0.8217410249,0.8125458151,0.2843858549,0.2185674193,0.2256764586,0.2241640554,0.6827907086,0.3694830006,0.3753403121,0.4331141686,0.3629416641,0.5420815594,0.5276563780,0.4654614190,0.0406207188,0.0843047956,0.1211912442,0.0619022736,0.7463469000,0.2200273778,0.1542030935,0.4292107457
0.7932428248,0.8118877741,0.8171532388,0.8079977879,0.2869325189,0.2164467567,0.2231753641,0.2214061690,0.6820974962,0.3693855271,0.3752444496,0.4333779780,0.3667754637,0.5441398966,0.5276051625,0.4723298336,0.0412093493,0.0823845291,0.1192653368,0.0619022736,0.7625433419,0.2408379685,0.1666442502,0.4496377508
0.7881755851,0.8072917202,0.8125388655,0.8034267181,0.2896142927,0.2145011421,0.2207855257,0.2187273618,0.6816040230,0.3693660324,0.3752636221,0.4337432526,0.3712309605,0.5462686042,0.5275710188,0.4799468493,0.0417198431,0.0806002107,0.1174333761,0.0618536656,0.7787139850,0.2626362392,0.1800268998,0.4708854267
0.7830971135,0.8026765773,0.8079082443,0.7988398066,0.2924170370,0.2127578370,0.2185401757,0.2161629370,0.6813102889,0.3694050218,0.3753403121,0.4341694062,0.3764117708,0.5484324971,0.5275539470,0.4882376060,0.0421574092,0.0789348469,0.1156797044,0.0617686017,0.7947659539,0.2853528790,0.1944182919,0.4928896583
0.7780106191,0.7980526241,0.8032672836,0.7942471344,0.2953250414,0.2112498422,0.2164696567,0.2137481978,0.6812162940,0.3694830006,0.3754361747,0.4346361459,0.3824215107,0.5504908342,0.5274515160,0.4970898134,0.0425324658,0.0773544506,0.1140199793,0.0616592337,0.8105960538,0.3088839216,0.2098520511,0.5156376226
0.7729177063,0.7934213289,0.7986233688,0.7896530221,0.2983194532,0.2100044192,0.2146144254,0.2115226837,0.6813102889,0.3695414847,0.3755512098,0.4351231787,0.3893508445,0.5523380599,0.5271783666,0.5063350364,0.0428606404,0.0758420283,0.1124385432,0.0615377137,0.8261062495,0.3331427284,0.2263281775,0.5390652048
