L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.2603817589,0.3332695830,0.3433814516,0.3380473799,0.9013616489,0.9147157344,0.9131817941,0.9096949264,0.6601600756,0.6249005569,0.6197630787,0.7286276197,0.4369129998,0.3716573363,0.3703458138,0.3544935717,0.0873390801,0.0161978106,0.0470484205,0.0427239591,0.0369503861,0.7119395759,0.7399959667,0.7070930410
0.2551796791,0.3283791886,0.3385177739,0.3331723086,0.9076551526,0.9195054278,0.9179703973,0.9151681312,0.6575259194,0.6249311548,0.6197010575,0.7281820417,0.4307432254,0.3734019008,0.3718278731,0.3552587018,0.0896401147,0.0149991514,0.0458897427,0.0429926632,0.0363314737,0.7404667377,0.7682290916,0.7372834511
0.2496524693,0.3231626115,0.3333348810,0.3279778400,0.9139398788,0.9242813742,0.9227601527,0.9206503178,0.6547566783,0.6249464537,0.6195770149,0.7276750046,0.4244572394,0.3755630777,0.3736999480,0.3563750392,0.0922723588,0.0137686694,0.0446904094,0.0433431469,0.0355808778,0.7687130822,0.7961261080,0.7670269444
0.2438359706,0.3176503579,0.3278664357,0.3224969367,0.9200641012,0.9289278693,0.9274358389,0.9260157426,0.6518973805,0.6249617526,0.6193909511,0.7270911438,0.4181923829,0.3781669054,0.3760270411,0.3578927563,0.0952793927,0.0125381874,0.0434605846,0.0437754101,0.0346854301,0.7959233078,0.8229091642,0.7954649700
0.2377749844,0.3118776275,0.3221461007,0.3167648349,0.9258786015,0.9333326460,0.9318879955,0.9311375397,0.6490268256,0.6249770516,0.6191583713,0.7264458239,0.4120965612,0.3812784794,0.3788221529,0.3598620257,0.0986873644,0.0113289206,0.0422205960,0.0443128184,0.0336187939,0.8213130628,0.8477908060,0.8217624990
0.2315130321,0.3058831398,0.3162156641,0.3108213171,0.9312441927,0.9373914558,0.9360117710,0.9358978245,0.6462012991,0.6250076495,0.6188637703,0.7257697744,0.4062965506,0.3848847806,0.3820982839,0.3623204766,0.1025267800,0.0101620842,0.0409806074,0.0449670545,0.0323634113,0.8441173623,0.8700315942,0.8450609806
0.2250949149,0.2997056142,0.3101111101,0.3047073025,0.9360354814,0.9410137974,0.9397184449,0.9401910626,0.6434996004,0.6250688452,0.6185381586,0.7250783603,0.4009508214,0.3889727900,0.3858424337,0.3652681091,0.1068237878,0.0090801086,0.0397609465,0.0457381186,0.0308885563,0.8636293212,0.8889497085,0.8646194738
0.2185628743,0.2933837704,0.3038707446,0.2984603004,0.9401471368,0.9441229168,0.9429308187,0.9439308052,0.6410230432,0.6251759378,0.6182435575,0.7244176756,0.3961544557,0.3935034501,0.3900156006,0.3687049232,0.1115914618,0.0080936015,0.0385616132,0.0466376934,0.0291766710,0.8792388884,0.9039401535,0.8797911252
0.2119527512,0.2869504613,0.2975270694,0.2921121369,0.9434989072,0.9466615344,0.9455901297,0.9470463218,0.6388391701,0.6253442262,0.6179954724,0.7237877205,0.3920236649,0.3984246843,0.3945917837,0.3725807463,0.1168559500,0.0072343856,0.0374130992,0.0476424132,0.0272233659,0.8904328459,0.9145419800,0.8900349301
0.2053003868,0.2804361931,0.2911079435,0.2856957746,0.9460280957,0.9485918462,0.9476572024,0.9494859678,0.6370155235,0.6255890092,0.6178249139,0.7232653187,0.3886007078,0.4037104544,0.3995059802,0.3768704923,0.1226259686,0.0065342838,0.0362950766,0.0487756437,0.0250418095,0.8968432265,0.9204094763,0.8949980594
