L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.4465767071,0.5027387911,0.5020900746,0.5000605046,0.2494046342,0.2349193342,0.2348423505,0.2253238455,0.7555826818,0.6971102258,0.6866361702,0.7169181145,0.5651327218,0.5745893092,0.5632221905,0.5740555869,0.0574947580,0.0546843878,0.0865119376,0.0551081105,0.8230369071,0.4148119961,0.4127676033,0.6473148238
0.4407747483,0.4974651923,0.4967524660,0.4948042918,0.2579277658,0.2465415993,0.2461052212,0.2365422481,0.7557376890,0.6976899074,0.6872599623,0.7174900202,0.5760757715,0.5767957805,0.5673844120,0.5777160467,0.0588911599,0.0546119581,0.0854893941,0.0550212747,0.8040842711,0.3987781800,0.3987497909,0.6259327653
0.4345971079,0.4918396981,0.4910570616,0.4891975368,0.2671498282,0.2590489876,0.2582452162,0.2485967264,0.7557473770,0.6982449216,0.6878592921,0.7180390497,0.5873618288,0.5784279648,0.5709155385,0.5810003328,0.0602875619,0.0545033137,0.0844311804,0.0549561480,0.7834518423,0.3816439032,0.3836866533,0.6028984568
0.4280817762,0.4858942109,0.4850390545,0.4832728928,0.2770601994,0.2724003305,0.2712246737,0.2614444545,0.7555923698,0.6987629349,0.6883852345,0.7185423267,0.5987695985,0.5792893953,0.5735751529,0.5837203582,0.0616619386,0.0543343111,0.0833610768,0.0549452935,0.7611484154,0.3635531512,0.3676827229,0.5783414866
0.4212730751,0.4796683675,0.4787355929,0.4770697358,0.2876312620,0.2865328951,0.2849851186,0.2750270338,0.7552436035,0.6992439473,0.6888622520,0.7189769751,0.6100888500,0.5792138313,0.5751528903,0.5857025044,0.0630010748,0.0541049506,0.0822671930,0.0549887114,0.7372443483,0.3446704789,0.3508843452,0.5524346389
0.4142184926,0.4731989041,0.4721877352,0.4706255210,0.2988290254,0.3013692454,0.2994581651,0.2892792522,0.7546817024,0.6996509577,0.6892536510,0.7193429947,0.6210872235,0.5780803700,0.5755435681,0.5868165574,0.0643049707,0.0537910887,0.0811614192,0.0550646926,0.7118275882,0.3252118644,0.3334692256,0.5254154923
0.4069644612,0.4665273908,0.4654355626,0.4639796244,0.3106152503,0.3168241036,0.3145665073,0.3041339512,0.7538872904,0.7000086336,0.6895838939,0.7196632619,0.6315323589,0.5758285602,0.5746570299,0.5869467714,0.0655824362,0.0533927256,0.0800437554,0.0551732372,0.6850300560,0.3053830015,0.3156464292,0.4975432231
0.3995531922,0.4596895972,0.4585181782,0.4571714219,0.3229538217,0.3328141526,0.3302318482,0.3195268921,0.7528603676,0.7003169748,0.6898529807,0.7199263385,0.6412029609,0.5724584020,0.5724632237,0.5860063371,0.0668422815,0.0528977897,0.0789023114,0.0552926363,0.6569880700,0.2854410071,0.2976668339,0.4691310029
0.3920205654,0.4527193595,0.4514707751,0.4502335668,0.3358107491,0.3492629365,0.3463798553,0.3353948097,0.7516106219,0.7005636478,0.6900731427,0.7201436627,0.6498887991,0.5679396696,0.5689621493,0.5839373815,0.0680977217,0.0523062809,0.0777251974,0.0554120354,0.6278599352,0.2656841369,0.2798022245,0.4405136014
0.3843982394,0.4456495469,0.4443265913,0.4431987123,0.3491541663,0.3661008609,0.3629411514,0.3516802784,0.7501186774,0.7007609862,0.6902810734,0.7202923582,0.6573575135,0.5623177016,0.5641988851,0.5807109684,0.0693619721,0.0515819843,0.0765361933,0.0555205801,0.5978127515,0.2464620701,0.2623661984,0.4120257881
0.3767136515,0.4385052949,0.4371139765,0.4360927890,0.3629553938,0.3832651929,0.3798542883,0.3683336594,0.7483942221,0.7009089900,0.6904767729,0.7203838631,0.6634099384,0.5556529493,0.5582185091,0.5763270975,0.0706438426,0.0507249001,0.0752996290,0.0556182702,0.5670356055,0.2281450551,0.2456723532,0.3840239306
0.3689889628,0.4313098053,0.4298573705,0.4289378858,0.3771900008,0.4007010411,0.3970627734,0.3853062869,0.7464275680,0.7010199928,0.6906602412,0.7204067393,0.6678579727,0.5480209766,0.5511412300,0.5708147055,0.0719521435,0.0497350282,0.0740392847,0.0556942515,0.5356999943,0.2111136251,0.2300551932,0.3568967938
0.3612421131,0.4240824132,0.4225763249,0.4217522502,0.3918303701,0.4183584151,0.4145160603,0.4025592285,0.7442090272,0.7010816611,0.6908559407,0.7203495488,0.6705467099,0.5395124605,0.5430572042,0.5642461334,0.0732956848,0.0486002970,0.0727432702,0.0557593783,0.5039950046,0.1957585980,0.2158805820,0.3310115442
0.3534920975,0.4168385863,0.4152884362,0.4145512483,0.4068531332,0.4361941860,0.4321665763,0.4200545250,0.7417579756,0.7011186620,0.6910638714,0.7202122914,0.6713323080,0.5302483036,0.5341016664,0.5566792540,0.0746920868,0.0473327780,0.0714115857,0.0558027961,0.4721097230,0.1824913609,0.2034934772,0.3067569465
0.3457473584,0.4095937927,0.4080054354,0.4073435237,0.4222359837,0.4541632645,0.4499736863,0.4377600570,0.7390841011,0.7011309957,0.6912840334,0.7199949672,0.6701041194,0.5203342955,0.5243948250,0.5481719403,0.0761545645,0.0459445430,0.0700561210,0.0558136506,0.4402376335,0.1716718776,0.1932597424,0.2845757605
0.3380195038,0.4023586666,0.4007361208,0.4001367595,0.4379555531,0.4722254623,0.4678967550,0.4556446786,0.7361777158,0.7011433293,0.6915041953,0.7197204525,0.6667514965,0.5099064517,0.5140869408,0.5388254699,0.0776919282,0.0444476635,0.0686768762,0.0558027961,0.4085722201,0.1636806813,0.1855347884,0.2648675500
0.3303138102,0.3951428754,0.3934844026,0.3929367180,0.4539874107,0.4903415713,0.4858981208,0.4736772437,0.7330678835,0.7011679966,0.6917365885,0.7193658710,0.6611748564,0.4990705617,0.5033282746,0.5286832472,0.0793262030,0.0428542112,0.0672500713,0.0557593783,0.3773113641,0.1588674510,0.1806949323,0.2480534767
0.3226344988,0.3879522196,0.3862532138,0.3857472408,0.4703071259,0.5084694427,0.5039391305,0.4918285529,0.7297546042,0.7012419985,0.6919689816,0.7189540988,0.6532856811,0.4879777539,0.4922390347,0.5178610183,0.0810706042,0.0412124724,0.0657757063,0.0556833970,0.3466529469,0.1575612967,0.1790746780,0.2345763005
0.3149836800,0.3807924996,0.3790425542,0.3785712091,0.4868860190,0.5265679080,0.5219831136,0.5100645404,0.7262378780,0.7013653350,0.6921769124,0.7184965743,0.6430286467,0.4767338180,0.4809544560,0.5064311240,0.0829339418,0.0395103755,0.0642656711,0.0555857068,0.3167948498,0.1600193352,0.1809876233,0.2248247859
0.3073624093,0.3736656490,0.3718504688,0.3714086228,0.5036879752,0.5445918778,0.5399874527,0.5283472468,0.7225370806,0.7015750071,0.6923726119,0.7179818592,0.6303373646,0.4654596563,0.4695797208,0.4944659056,0.0849338361,0.0377841355,0.0627080757,0.0554663077,0.2879217621,0.1665089682,0.1867473658,0.2191876978
0.2997717418,0.3665716678,0.3646789125,0.3642614027,0.5206747550,0.5624933224,0.5579095303,0.5466367665,0.7186619002,0.7018710147,0.6925316177,0.7174442678,0.6152007701,0.4542308332,0.4582200117,0.4820666406,0.0870790971,0.0360458238,0.0611148102,0.0553360542,0.2602227704,0.1771947507,0.1965838769,0.2179998056
0.2922106223,0.3595086224,0.3575249528,0.3571305093,0.5377943104,0.5802232314,0.5757027649,0.5648834604,0.7146220246,0.7022286905,0.6926539299,0.7168838002,0.5976077984,0.4431682510,0.4469805112,0.4693201383,0.0893829401,0.0342833689,0.0594858746,0.0552058006,0.2338693719,0.1922000987,0.2107062218,0.2215310850
