L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.6280500317,0.6741887456,0.6829808665,0.6847597874,0.1396429891,0.0594411367,0.0592340956,0.0598025479,0.5483005136,0.2408264310,0.2220827811,0.2652263795,0.6344268760,0.7074100638,0.7071206114,0.7203338923,0.0426246365,0.1274684986,0.1301163253,0.0717927697,0.9197458793,0.4195436765,0.3488916856,0.6723468871
0.6214794102,0.6682839221,0.6770683990,0.6789009676,0.1439394105,0.0644636831,0.0643967603,0.0651691796,0.5476811108,0.2399935218,0.2213673309,0.2645562144,0.6282393150,0.7152743699,0.7151755450,0.7247015243,0.0429700680,0.1254501856,0.1282468119,0.0709429737,0.9278398491,0.4375262936,0.3662811527,0.6872258309
0.6144740009,0.6619797679,0.6707599394,0.6726491660,0.1485923178,0.0700405105,0.0701167067,0.0710567104,0.5469928855,0.2391374763,0.2206049659,0.2638860492,0.6221925937,0.7231386760,0.7231429250,0.7291817886,0.0433556659,0.1233578061,0.1263682670,0.0700731824,0.9357302232,0.4552851350,0.3835511993,0.7016197064
0.6070715148,0.6553097296,0.6640920408,0.6660392922,0.1535973371,0.0761986327,0.0764201359,0.0774798274,0.5462358376,0.2382814308,0.2197722288,0.2632272428,0.6164744986,0.7308016559,0.7308351365,0.7337246264,0.0437814302,0.1212098768,0.1244987537,0.0691933936,0.9431552355,0.4723547472,0.4002884465,0.7150434453
0.5993218640,0.6483184024,0.6571063330,0.6591142350,0.1589380655,0.0829480547,0.0833171255,0.0844385305,0.5454271729,0.2374369534,0.2189043056,0.2626025126,0.6112634267,0.7380619833,0.7380145339,0.7382048907,0.0442473611,0.1190341724,0.1226653661,0.0683036071,0.9498738953,0.4882696766,0.4160519571,0.7270541589
0.5912727418,0.6410503815,0.6498485076,0.6519198756,0.1645991939,0.0902897769,0.0908076754,0.0919230283,0.5445754940,0.2366156124,0.2180246537,0.2620118585,0.6067565537,0.7446931662,0.7444809946,0.7424974345,0.0447534583,0.1168584681,0.1208951989,0.0674038231,0.9556410565,0.5025913229,0.4304742832,0.7372722288
0.5829740602,0.6335512760,0.6423632406,0.6445010977,0.1705588519,0.0982117934,0.0988796927,0.0999156966,0.5437066095,0.2358405442,0.2171215444,0.2614779981,0.6031322767,0.7505190442,0.7500343961,0.7465021400,0.0452997220,0.1147012804,0.1191882519,0.0665140366,0.9602406585,0.5149437428,0.4432247219,0.7454023958
0.5744735129,0.6258656810,0.6346931772,0.6369007901,0.1767973563,0.1066960949,0.1075160458,0.1083979317,0.5428549307,0.2351117486,0.2162536212,0.2610236489,0.6005314354,0.7553508739,0.7545246463,0.7500563162,0.0458781189,0.1125996426,0.1175354937,0.0656242502,0.9634857254,0.5250046993,0.4540368734,0.7511810359
0.5658132475,0.6180341377,0.6268779166,0.6291598468,0.1832917433,0.1157226714,0.1166955721,0.1173472135,0.5420376631,0.2344292259,0.2154208841,0.2606260933,0.5990667017,0.7590502435,0.7578016535,0.7530223012,0.0464926656,0.1105535547,0.1159188613,0.0647444613,0.9652183668,0.5325504167,0.4627178276,0.7544499747
0.5570309753,0.6100931332,0.6189519814,0.6213131776,0.1900212361,0.1252655096,0.1263920703,0.1267429803,0.5412806153,0.2338161122,0.2146585191,0.2603080488,0.5988225794,0.7614913241,0.7597778639,0.7552624334,0.0471313122,0.1085722750,0.1143383548,0.0638546749,0.9653097772,0.5374287274,0.4691206056,0.7550932175
