L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.4172087806,0.4652715763,0.4668759342,0.4665146152,0.6070925302,0.6224834763,0.6262067709,0.6136701253,0.6581043208,0.4794529943,0.4906476391,0.5879152348,0.4743699219,0.5278001012,0.5412889254,0.5020995886,0.0504738039,0.0372078760,0.0707166945,0.0594992610,0.3656224462,0.2568999507,0.2825837484,0.2399345061
0.4127151988,0.4611914429,0.4626429718,0.4622450624,0.6181381921,0.6348096330,0.6382228954,0.6257035828,0.6578522895,0.4803171207,0.4903611335,0.5877782758,0.4689618589,0.5125755276,0.5257859757,0.4882252802,0.0507855433,0.0367223337,0.0685730046,0.0593753595,0.3449196404,0.2477944800,0.2754175212,0.2272555523
0.4079177720,0.4568264701,0.4581276643,0.4576932519,0.6299915851,0.6479350034,0.6510251861,0.6385301442,0.6574994455,0.4811675308,0.4900746279,0.5876288660,0.4627516431,0.4962645474,0.5092226122,0.4735281600,0.0511652259,0.0361601268,0.0663917061,0.0592603082,0.3233412461,0.2397486447,0.2692767848,0.2147025484
0.4028426119,0.4522008525,0.4533543708,0.4528862199,0.6425951929,0.6617648234,0.6645260351,0.6520672181,0.6570457891,0.4819630757,0.4898154085,0.5874670053,0.4556616467,0.4789713367,0.4917183183,0.4581075330,0.0516248416,0.0355340327,0.0642229438,0.0591364067,0.3011518854,0.2332552982,0.2646498682,0.2026281540
0.3975241385,0.4473420845,0.4483540940,0.4478553283,0.6558689925,0.6761860615,0.6786182379,0.6662118481,0.6564610763,0.4826900392,0.4895834754,0.5873051447,0.4475883662,0.4608893651,0.4734821895,0.4421052632,0.0521643906,0.0348184966,0.0620667176,0.0590213553,0.2786395299,0.2288196156,0.2619762672,0.1914354087
0.3919979585,0.4422809595,0.4431578365,0.4426330207,0.6697192071,0.6910754104,0.6931807571,0.6808554209,0.6557453072,0.4833484213,0.4893788286,0.5871432840,0.4385059256,0.4422269846,0.4547382570,0.4257057739,0.0527918660,0.0340135185,0.0599481001,0.0589063039,0.2561038253,0.2269467718,0.2617198945,0.1814853688
0.3862996789,0.4370493707,0.4377977080,0.4372517403,0.6840433074,0.7063015707,0.7080890973,0.6958814032,0.6548884005,0.4839382218,0.4891878249,0.5869689726,0.4283366972,0.4232818406,0.4357702935,0.4090651156,0.0535152612,0.0331574307,0.0578670912,0.0588001027,0.2338288516,0.2280926565,0.2642958297,0.1731810739
0.3804625327,0.4316781116,0.4323013896,0.4317428492,0.6987325122,0.7217298179,0.7232153047,0.7111732621,0.6538903563,0.4844594409,0.4890104643,0.5867822103,0.4170548052,0.4043366967,0.4168620715,0.3923393389,0.0543265830,0.0322246783,0.0558362271,0.0586850513,0.2120675565,0.2326269098,0.2700703194,0.1668583904
0.3745209398,0.4261946763,0.4266976693,0.4261333835,0.7136742893,0.7372311360,0.7384348836,0.7266167271,0.6527209307,0.4849395112,0.4888467468,0.5865829972,0.4046602494,0.3856594339,0.3983272347,0.3757412399,0.0552378212,0.0312535937,0.0538429716,0.0585699999,0.1910534304,0.2408822080,0.2793607774,0.1628279945
0.3685010118,0.4206254592,0.4210097990,0.4204482165,0.7287598575,0.7526787926,0.7536291024,0.7421009222,0.6513902051,0.4853921488,0.4886693862,0.5863588824,0.3911530301,0.3675774623,0.3804047495,0.3594126827,0.0562489759,0.0302569541,0.0518998608,0.0584549485,0.1709849399,0.2530803351,0.2923991601,0.1613585793
0.3624288605,0.4149946551,0.4152610308,0.4147078958,0.7438766847,0.7679540475,0.7686838401,0.7575183653,0.6499082606,0.4858036376,0.4884920256,0.5861098660,0.3766107747,0.3503288984,0.3633634531,0.3435239041,0.0573600470,0.0292347597,0.0500319673,0.0583310471,0.1520216368,0.2693814687,0.3093563825,0.1626432680
0.3563222893,0.4093187607,0.4094701877,0.4089318872,0.7589209911,0.7829484359,0.7834941977,0.7727661000,0.6482750973,0.4862151263,0.4883283081,0.5858608496,0.3611369870,0.3341816234,0.3474273766,0.3282309547,0.0585710346,0.0282125653,0.0482267548,0.0581982955,0.1342841577,0.2898102514,0.3302690692,0.1668080104
0.3501979146,0.4036153721,0.4036538781,0.4031331683,0.7737864964,0.7975592017,0.7979598871,0.7877445640,0.6465209589,0.4866266151,0.4881918769,0.5855869316,0.3448739844,0.3193439890,0.3327757449,0.3136756987,0.0598899320,0.0272031484,0.0465092956,0.0580566938,0.1178581157,0.3142681124,0.3550761793,0.1738863932
0.3440687924,0.3978965868,0.3978242817,0.3973257978,0.7883756725,0.8116972899,0.8119886894,0.8023609834,0.6446760893,0.4870518202,0.4880963750,0.5853254644,0.3280158361,0.3060094651,0.3195728474,0.3000000000,0.0613167392,0.0262065088,0.0448921260,0.0579150921,0.1027979920,0.3425455890,0.3835579646,0.1837944498
0.3379432308,0.3921712028,0.3919924708,0.3915162644,0.8025934924,0.8252782120,0.8254987602,0.8165259784,0.6427808134,0.4875044578,0.4880827319,0.5850515464,0.3108471769,0.2943268744,0.3078784258,0.2873173500,0.0628554528,0.0252354241,0.0433627098,0.0577646403,0.0891271355,0.3742976836,0.4153970114,0.1963726437
0.3318283513,0.3864447191,0.3861639816,0.3857121383,0.8163499302,0.8382300388,0.8384105609,0.8301558263,0.6408855374,0.4879708117,0.4881236613,0.5847776284,0.2936397040,0.2843557460,0.2977671570,0.2757554263,0.0645140662,0.0243154492,0.0419461194,0.0576053384,0.0768338717,0.4090438640,0.4501171989,0.2113438851
0.3257277146,0.3807215347,0.3803443503,0.3799177451,0.8295599615,0.8504876915,0.8506572327,0.8431701983,0.6390507490,0.4884645982,0.4882600925,0.5845286120,0.2767298039,0.2761556091,0.2892390411,0.2653993474,0.0663005727,0.0234465840,0.0406298186,0.0574460365,0.0658831770,0.4462050271,0.4871325325,0.2283555145
0.3196436943,0.3750038492,0.3745357914,0.3741352479,0.8421423132,0.8619963670,0.8621765278,0.8554955542,0.6373167732,0.4889721011,0.4884783825,0.5842920464,0.2604797392,0.2696669345,0.2822642073,0.2563200454,0.0682229656,0.0226416059,0.0394138074,0.0572778845,0.0562166790,0.4851034993,0.5257471433,0.2469373189
0.3135774775,0.3692905627,0.3687405193,0.3683668095,0.8540232141,0.8727069706,0.8729131148,0.8670617478,0.6357440974,0.4894796039,0.4887921743,0.5840928333,0.2452517725,0.2648450755,0.2767679785,0.2485600794,0.0702892382,0.0219005149,0.0383106219,0.0571008824,0.0477565475,0.5249753573,0.5651552886,0.2665771023
0.3075302510,0.3635838748,0.3629574268,0.3626113485,0.8651313939,0.8825806835,0.8828220371,0.8778054214,0.6344032905,0.4900008230,0.4891741818,0.5839309727,0.2313952285,0.2615709736,0.2726308715,0.2421761952,0.0725113805,0.0212233111,0.0372951899,0.0569238802,0.0404016033,0.5650073928,0.6045390175,0.2866954952
0.3015020148,0.3578804862,0.3571876211,0.3568721092,0.8754018338,0.8915855370,0.8918641016,0.8876700054,0.6333346775,0.4905357584,0.4896516911,0.5838064645,0.2192206179,0.2596809239,0.2697483384,0.2371400199,0.0749013824,0.0206483268,0.0363800474,0.0567380280,0.0340545589,0.6043494332,0.6430071296,0.3066795415
0.2954915820,0.3521814967,0.3514288878,0.3511469286,0.8847745167,0.8996975547,0.9000070317,0.8966068501,0.6325987459,0.4910844101,0.4901974160,0.5837566612,0.2089996377,0.2589963390,0.2679710253,0.2334515534,0.0774752307,0.0201500070,0.0355526583,0.0565521758,0.0285986691,0.6421266634,0.6796440082,0.3258994920
0.2894989526,0.3464858064,0.3456801196,0.3454347255,0.8931994283,0.9068996108,0.9072266199,0.9045729627,0.6322358207,0.4916467780,0.4908386428,0.5837815628,0.2009263572,0.2593237491,0.2671346427,0.2310540502,0.0802449153,0.0197539067,0.0348130226,0.0563574735,0.0239249718,0.6774889108,0.7135828694,0.3437339939
0.2835241266,0.3407912159,0.3399413165,0.3397376626,0.9006315558,0.9131802877,0.9135101862,0.9115389271,0.6322761457,0.4922502949,0.4915617283,0.5838936202,0.1951172178,0.2604845671,0.2671047719,0.2298765782,0.0832264227,0.0194472484,0.0341486041,0.0561627711,0.0199245048,0.7095613603,0.7439569294,0.3596120744
0.2775659171,0.3350988250,0.3342124785,0.3340524956,0.9070383897,0.9185350187,0.9188508140,0.9174821156,0.6327600460,0.4928812443,0.4923939588,0.5840928333,0.1916369094,0.2622704408,0.2677619297,0.2298340190,0.0864317431,0.0192428095,0.0335594028,0.0559592187,0.0165116551,0.7375431247,0.7699848618,0.3730047441
0.2716243242,0.3294064341,0.3284902840,0.3283813874,0.9123949230,0.9229683706,0.9232508089,0.9223912141,0.6337076839,0.4935533427,0.4933080481,0.5844165546,0.1904207421,0.2645474298,0.2689866328,0.2308412541,0.0898848563,0.0191405901,0.0330454186,0.0557468162,0.0136008094,0.7606333169,0.7909707979,0.3834753768
0.2657040954,0.3237140431,0.3227769474,0.3227221752,0.9166874018,0.9264883355,0.9267263092,0.9262673541,0.6351190596,0.4942665899,0.4943449254,0.5848523333,0.1913263986,0.2671518290,0.2706892689,0.2327706058,0.0935977523,0.0191405901,0.0325941155,0.0555432637,0.0111374869,0.7781419418,0.8063287430,0.3906629162
0.2598040437,0.3180216522,0.3170713613,0.3170759403,0.9199183266,0.9291131812,0.9292992169,0.9291263751,0.6370042543,0.4950347022,0.4954773047,0.5854126202,0.1941468716,0.2700092270,0.2728100963,0.2355511420,0.0975944111,0.0192172546,0.0322054934,0.0553397113,0.0090827723,0.7894652538,0.8156192011,0.3943070658
0.2539289169,0.3123303610,0.3113713115,0.3114416013,0.9221014515,0.9308703093,0.9310041141,0.9309942989,0.6393531867,0.4958439635,0.4967188289,0.5860849644,0.1985845883,0.2730749769,0.2753491151,0.2390551851,0.1018988126,0.0193705838,0.0318544798,0.0551450090,0.0074094252,0.7941350419,0.8185003418,0.3942818758
0.2480834624,0.3066390699,0.3056779051,0.3058191583,0.9232667851,0.9317951136,0.9318824993,0.9319107243,0.6421154505,0.4966806573,0.4980422118,0.5868569152,0.2043290379,0.2763490788,0.2783063251,0.2431976167,0.1065389335,0.0195878001,0.0315285387,0.0549680069,0.0061135541,0.7918679152,0.8148134583,0.3905537596
0.2422748016,0.3009488785,0.2999900349,0.3002096926,0.9234593402,0.9319344051,0.9319885510,0.9319276952,0.6452608021,0.4975447837,0.4994610966,0.5877284725,0.2110308958,0.2798612971,0.2817414682,0.2478649454,0.1115427503,0.0198433487,0.0312025975,0.0548264052,0.0051990505,0.7825406604,0.8045463424,0.3831898904
0.2365088691,0.2952608866,0.2943099153,0.2946110414,0.9227403844,0.9313429871,0.9313822117,0.9311119634,0.6487287538,0.4984226264,0.5009209108,0.5886622840,0.2183149614,0.2836711611,0.2856993503,0.2529720528,0.1169422363,0.0201372296,0.0308641201,0.0547290540,0.0046775888,0.7663134549,0.7878943256,0.3723917881
0.2307951598,0.2895761940,0.2886375464,0.2890253675,0.9211874399,0.9300825131,0.9301337981,0.9295415950,0.6524285743,0.4992867528,0.5024080112,0.5896209971,0.2258707240,0.2878084353,0.2901650362,0.2584054476,0.1227773581,0.0204438879,0.0305005704,0.0547025037,0.0045530607,0.7435436175,0.7652358629,0.3584365423
0.2251467298,0.2838981000,0.2829729281,0.2834494267,0.9188867813,0.9282237707,0.9283159328,0.9273003126,0.6562896949,0.5000960140,0.5038951117,0.5905797101,0.2333747348,0.2922880019,0.2951385259,0.2640800113,0.1290920790,0.0207377688,0.0300868759,0.0547644544,0.0048176830,0.7148348940,0.7371325325,0.3417103993
0.2195730741,0.2782277044,0.2773182749,0.2778832189,0.9159384374,0.9258386890,0.9260046962,0.9244808903,0.6601911406,0.5008366938,0.5053139965,0.5915010708,0.2405941106,0.2971098610,0.3005451423,0.2698822528,0.1359263656,0.0209933174,0.0296230365,0.0549414566,0.0054597813,0.6809881715,0.7043168278,0.3226835719
0.2140908093,0.2725672067,0.2716746941,0.2723267441,0.9124399359,0.9230003391,0.9232750164,0.9211727077,0.6640421800,0.5014676433,0.5066373794,0.5923103740,0.2472959685,0.3022442480,0.3062654021,0.2756703078,0.1433281776,0.0211977563,0.0290714438,0.0552777606,0.0064676811,0.6429891572,0.6676555328,0.3018682564
0.2087129912,0.2669199062,0.2660432929,0.2667778394,0.9084888049,0.9197760832,0.9201960574,0.9174651447,0.6677218380,0.5019614298,0.5077970449,0.5929827183,0.2533379910,0.3076018692,0.3121798223,0.2813448716,0.1513494718,0.0213510854,0.0284320977,0.0557910667,0.0078141417,0.6018851651,0.6280886805,0.2798354255
0.2034597969,0.2612869027,0.2604285002,0.2612365049,0.9041713190,0.9162287167,0.9168254561,0.9134328730,0.6711393834,0.5022906208,0.5087520635,0.5934683002,0.2586296124,0.3131083132,0.3181689194,0.2867640800,0.1600342114,0.0214021952,0.0277049982,0.0565344756,0.0094680313,0.5587481518,0.5865685126,0.2571308619
0.1983490300,0.2556714954,0.2548314234,0.2557027405,0.8995662508,0.9124153262,0.9132173911,0.9091437758,0.6741738412,0.5024003511,0.5094751491,0.5937297674,0.2631061429,0.3186147573,0.3240534687,0.2918002554,0.1694343529,0.0213510854,0.0268776091,0.0575345375,0.0113904347,0.5145884672,0.5439984373,0.2343003485
0.1934008676,0.2500758839,0.2492564912,0.2501776277,0.8947336175,0.9083792976,0.9094075972,0.9046521600,0.6767344799,0.5022769045,0.5098844427,0.5937297674,0.2667546447,0.3240319076,0.3297139870,0.2962831607,0.1796018529,0.0211977563,0.0259624666,0.0588443532,0.0135229793,0.4703178906,0.5012208223,0.2118308913
0.1886390476,0.2445044673,0.2437070254,0.2446644108,0.8897196823,0.9041560248,0.9054271984,0.8999987555,0.6787305684,0.5019065646,0.5099799446,0.5934309478,0.2695751177,0.3292109415,0.3349861848,0.3000993049,0.1905886679,0.0209294303,0.0249595708,0.0605081731,0.0158034012,0.4267865944,0.4590047856,0.1901591167
0.1840884948,0.2389616445,0.2381885623,0.2391641712,0.8845582048,0.8997740509,0.9012946383,0.8952141098,0.6800915378,0.5012756152,0.5096934390,0.5928333084,0.2715804999,0.3340625651,0.3397804496,0.3031210101,0.2024427579,0.0205588848,0.0239065301,0.0625702477,0.0181616531,0.3847092164,0.4180461959,0.1696796675
0.1797741340,0.2334507151,0.2327077451,0.2336812348,0.8792716915,0.8952516438,0.8970214444,0.8903185879,0.6807569006,0.5003703399,0.5090385691,0.5918994970,0.2728225431,0.3384528381,0.3439623628,0.3052773443,0.2152080860,0.0201116747,0.0228033447,0.0651013780,0.0205354711,0.3447511089,0.3789432562,0.1507116168
0.1757256375,0.2279771776,0.2272690029,0.2282220903,0.8738738964,0.8906025043,0.8926122275,0.8853257666,0.6806762506,0.4992044551,0.5080153349,0.5906295134,0.2733529990,0.3423222312,0.3475169890,0.3065115619,0.2289286157,0.0196133550,0.0216876230,0.0681635146,0.0228586995,0.3074420897,0.3422453365,0.1335236576
0.1719691170,0.2225465311,0.2218823008,0.2227910634,0.8683710712,0.8858357662,0.8880692933,0.8802446969,0.6798193439,0.4977916770,0.5066237363,0.5890482594,0.2732365575,0.3456558621,0.3503845867,0.3068236629,0.2436403167,0.0191150352,0.0206095100,0.0718186082,0.0250690742,0.2732257270,0.3084041410,0.1182921197
0.1685366187,0.2171675736,0.2165520678,0.2173968056,0.8627707181,0.8809559964,0.8833903361,0.8750810358,0.6781760994,0.4961457219,0.5048774165,0.5871432840,0.2725767220,0.3484090841,0.3525950265,0.3062845794,0.2593711657,0.0186678252,0.0196066141,0.0761551601,0.0271237888,0.2423977329,0.2777370837,0.1051261598
0.1654578148,0.2118469037,0.2112860544,0.2120501316,0.8570728371,0.8759666203,0.8785742034,0.8698381774,0.6757465169,0.4942940224,0.5028445912,0.5849394890,0.2714511204,0.3505967795,0.3541931148,0.3049936161,0.2761411460,0.0183739443,0.0187541526,0.0812528210,0.0289878196,0.2151306062,0.2504272878,0.0940005878
0.1627611909,0.2065933196,0.2060931185,0.2067607742,0.8512799289,0.8708710629,0.8736197422,0.8645183845,0.6725406779,0.4922914438,0.5005389034,0.5824617760,0.2699503183,0.3522635950,0.3552236577,0.3030358916,0.2939662442,0.0183483894,0.0181524151,0.0872266424,0.0306339261,0.1914736323,0.2265480027,0.0848482304
0.1604764194,0.2014189186,0.2009821181,0.2015406294,0.8453957445,0.8656727494,0.8685281054,0.8591239199,0.6686190697,0.4901928511,0.4980422118,0.5797474974,0.2681778192,0.3534095306,0.3556866552,0.3005816428,0.3128504570,0.0187189349,0.0179267635,0.0941828255,0.0320504339,0.1713282405,0.2060015627,0.0775011545
0.1586284249,0.1963357983,0.1959652328,0.1963994303,0.8394215344,0.8603762469,0.8633062094,0.8536581779,0.6640119362,0.4880119606,0.4954227322,0.5768091040,0.2661853749,0.3540792333,0.3556269136,0.2977301745,0.3327817944,0.0196644647,0.0182276323,0.1022275716,0.0332373429,0.1544972893,0.1886292607,0.0717578404
0.1572397586,0.1913549562,0.1910502131,0.1913490727,0.8333623000,0.8549884057,0.8579598179,0.8481256838,0.6587898462,0.4858173539,0.4927350369,0.5736839484,0.2640506133,0.3543173498,0.3550743036,0.2946091644,0.3537442698,0.0213894177,0.0192556005,0.1114847822,0.0342063276,0.1407220306,0.1741503076,0.0673915782
0.1563305975,0.1864928889,0.1862525605,0.1864025340,0.8272255433,0.8495149344,0.8525004582,0.8425298319,0.6530334496,0.4836364634,0.4900746279,0.5703844813,0.2618123480,0.3541238801,0.3540736315,0.2913037310,0.3757059099,0.0241110103,0.0212363199,0.1221049092,0.0349651710,0.1296944308,0.1622961227,0.0641924514
0.1559151845,0.1817660929,0.1815822399,0.1815717102,0.8210137652,0.8439615418,0.8469373522,0.8368774106,0.6468334778,0.4815378707,0.4875233638,0.5669356044,0.2595093930,0.3535583534,0.3526697035,0.2879131792,0.3986307447,0.0280975685,0.0244205142,0.1342030037,0.0355372222,0.1210818137,0.1527370837,0.0619337504
0.1560018278,0.1771910646,0.1770547528,0.1768717415,0.8147369685,0.8383350783,0.8412797219,0.8311729453,0.6402604996,0.4795627246,0.4851358173,0.5633248668,0.2571805620,0.3526654166,0.3509670674,0.2845084409,0.4224668177,0.0336174182,0.0290589076,0.1479295178,0.0359380472,0.1145145392,0.1451801934,0.0604223519
0.1565964619,0.1727875999,0.1726856004,0.1723166866,0.8083989042,0.8326435359,0.8355390945,0.8254220931,0.6333850838,0.4777658903,0.4829938470,0.5595522685,0.2548776070,0.3514599518,0.3490553357,0.2811462619,0.4471461858,0.0409644404,0.0354398325,0.1634083527,0.0361948866,0.1096845737,0.1393202461,0.0594903229
0.1576978998,0.1685754946,0.1684936057,0.1679227674,0.8020095752,0.8268903399,0.8297258447,0.8196305109,0.6262677178,0.4762022330,0.4811383822,0.5555929080,0.2526134658,0.3500014882,0.3470241207,0.2778833877,0.4725969090,0.0503941837,0.0438390854,0.1807811103,0.0363271977,0.1062592410,0.1348764528,0.0589781267
0.1592990202,0.1645756441,0.1644975918,0.1637083683,0.7955727327,0.8210846242,0.8238503471,0.8138027242,0.6189588080,0.4749129015,0.4795967093,0.5514218836,0.2504269523,0.3483644373,0.3449630349,0.2747623776,0.4987310608,0.0621621967,0.0545073901,0.2001628419,0.0363583298,0.1039428290,0.1316168571,0.0587598136
0.1613879542,0.1608111437,0.1607230250,0.1596918741,0.7890958787,0.8152320973,0.8179218237,0.8079432586,0.6114684356,0.4739390448,0.4783961144,0.5470018427,0.2483568804,0.3465934458,0.3429467553,0.2718116045,0.5254567182,0.0764729182,0.0676954707,0.2216243484,0.0363038487,0.1025135535,0.1292850864,0.0587430203
0.1639492721,0.1573050884,0.1571942645,0.1558938322,0.7825865154,0.8093396098,0.8119494963,0.8020589024,0.6037764381,0.4732943791,0.4775229546,0.5422829822,0.2463903121,0.3447629253,0.3410499589,0.2690736275,0.5526539813,0.0934669001,0.0835662977,0.2452452807,0.0361909951,0.1017373090,0.1277102256,0.0588269869
0.1669627968,0.1540827728,0.1539389913,0.1523358715,0.7760471435,0.8034151538,0.8059414341,0.7961530498,0.5958525717,0.4730063369,0.4769908728,0.5372279496,0.2445789991,0.3429324047,0.3393323874,0.2665484466,0.5802069470,0.1132463616,0.1022703055,0.2710433390,0.0360314434,0.1014415968,0.1267091513,0.0589697300
0.1704047903,0.1511705914,0.1509871007,0.1490417839,0.7694852652,0.7974644379,0.7999045534,0.7902290950,0.5876262677,0.4730474858,0.4767589397,0.5317744908,0.2429100036,0.3411614132,0.3378089762,0.2642644347,0.6079677390,0.1357857481,0.1238451027,0.2989919730,0.0358485426,0.1014908822,0.1261109483,0.0591040766
0.1742491410,0.1485949384,0.1483662736,0.1460375240,0.7629033811,0.7914908873,0.7938434653,0.7842904322,0.5789967135,0.4734178257,0.4768135121,0.5259101549,0.2414092015,0.3394648332,0.3365095960,0.2622074053,0.6357884808,0.1610083948,0.1483032256,0.3290026816,0.0356461844,0.1017496304,0.1258057427,0.0592048365
0.1784661765,0.1463888070,0.1461064054,0.1433501282,0.7563064927,0.7855002106,0.7877650861,0.7783393240,0.5698731778,0.4741310729,0.4771682334,0.5196224912,0.2400507168,0.3378873114,0.3354342469,0.2603773585,0.6634973162,0.1887609726,0.1755067758,0.3609604135,0.0354477176,0.1021315919,0.1256714523,0.0592468198
