L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.1561498307,0.2006342180,0.1973539768,0.1981030688,0.7676308752,0.7995448312,0.8059027932,0.7965590578,0.6517508715,0.6461856118,0.6600946968,0.6630736160,0.4153207305,0.5137757138,0.5140691608,0.4807935657,0.3473722575,0.0307375925,0.0184783023,0.0825960600,0.0510460909,0.1100372830,0.0858829530,0.0824463511
0.1553690236,0.1969058981,0.1938639031,0.1944403110,0.7630516810,0.7953078981,0.8015950653,0.7924322016,0.6499210850,0.6453814388,0.6589730039,0.6612459370,0.4147471781,0.5137974821,0.5136949615,0.4802144772,0.3657225921,0.0323645005,0.0200784852,0.0896846079,0.0511160051,0.1087190353,0.0838259764,0.0818157497
0.1547262539,0.1929875687,0.1901950306,0.1905742827,0.7581575043,0.7907756265,0.7969914969,0.7880190492,0.6478571552,0.6446316018,0.6579591661,0.6593144127,0.4140742100,0.5137757138,0.5132840760,0.4795638963,0.3855985896,0.0347226031,0.0223263611,0.0980707568,0.0511728104,0.1073846129,0.0817188297,0.0811087119
0.1542773688,0.1889235325,0.1863913098,0.1865468052,0.7529733264,0.7859684550,0.7921137347,0.7833405489,0.6455417382,0.6439578353,0.6570747544,0.6572894275,0.4133171209,0.5137104089,0.5128291670,0.4788561215,0.4069451567,0.0379764190,0.0253743285,0.1079582623,0.0512165067,0.1060582779,0.0795949596,0.0803443466
0.1540750544,0.1847610459,0.1824976901,0.1824026174,0.7475295595,0.7809170415,0.7869937337,0.7784236347,0.6429574900,0.6433710063,0.6563413398,0.6551813660,0.4124759108,0.5135943112,0.5123302346,0.4780983021,0.4296775342,0.0422721872,0.0293557359,0.1195187080,0.0512383549,0.1047562051,0.0774878128,0.0795130993
0.1541688356,0.1805532721,0.1785641154,0.1781932664,0.7418620463,0.7756510222,0.7816613872,0.7733012256,0.6401044106,0.6428602478,0.6557481368,0.6529902281,0.4115582270,0.5134419330,0.5117946159,0.4773047364,0.4536855354,0.0477652865,0.0344420315,0.1329236775,0.0512339853,0.1035107441,0.0754391979,0.0786436338
0.1545987537,0.1763504207,0.1746395305,0.1739693266,0.7360044575,0.7702041208,0.7761496809,0.7680032480,0.6369564840,0.6424146925,0.6552843599,0.6506848604,0.4105793644,0.5132532743,0.5112443228,0.4764968722,0.4788250700,0.0546110959,0.0407665638,0.1483447544,0.0512077675,0.1023138076,0.0734574766,0.0777455046
0.1553995815,0.1722066397,0.1707758771,0.1697872080,0.7299926359,0.7646059734,0.7704905697,0.7625606260,0.6335050384,0.6420017388,0.6548852961,0.6482548781,0.4095775596,0.5130428473,0.5106940297,0.4757033065,0.5049520476,0.0629101545,0.0484626814,0.1659213504,0.0511553318,0.1011977452,0.0715677339,0.0768378208
0.1565955546,0.1681711542,0.1670211013,0.1656984576,0.7238569936,0.7588882598,0.7647118853,0.7570022884,0.6297500737,0.6415779178,0.6544862323,0.6456587433,0.4085604601,0.5128251642,0.5101584110,0.4749383378,0.5318969499,0.0727630016,0.0576446832,0.1857607052,0.0510854176,0.1001382947,0.0697866932,0.0759396916
0.1582024788,0.1642922050,0.1634261456,0.1617604580,0.7176268565,0.7530755065,0.7588414593,0.7513521764,0.6256655740,0.6410780265,0.6539900989,0.6428445331,0.4075510079,0.5126147371,0.5096448041,0.4742162645,0.5594690693,0.0842244767,0.0684078180,0.2079486107,0.0509936553,0.0991516308,0.0681143545,0.0750606715
0.1602277301,0.1606180328,0.1600379573,0.1580286465,0.7113261199,0.7471922399,0.7529019696,0.7456342311,0.6212081794,0.6404259943,0.6532998264,0.6397603248,0.4065644979,0.5124115662,0.5091752207,0.4735513852,0.5874776978,0.0972854401,0.0807901855,0.2325065148,0.0508931537,0.0982215788,0.0665507179,0.0742103151
0.1626692012,0.1571929403,0.1569054813,0.1545594333,0.7049775928,0.7412568546,0.7469130012,0.7398654108,0.6163605460,0.6395457509,0.6523291306,0.6363645804,0.4056238720,0.5122229075,0.5087496607,0.4729508490,0.6157066998,0.1119367517,0.0948203604,0.2593915216,0.0507882824,0.0973562261,0.0651041449,0.0733886224
0.1655174085,0.1540631993,0.1540746660,0.1514063103,0.6985964813,0.7352877456,0.7408910472,0.7340616764,0.6110879858,0.6383720930,0.6509917275,0.6326157617,0.4047291303,0.5120632732,0.5083754613,0.4724146559,0.6439357018,0.1280870122,0.1104602431,0.2885071154,0.0506790415,0.0965474852,0.0637495506,0.0726147026
0.1687533851,0.1512711435,0.1515924585,0.1486247152,0.6921969054,0.7292971760,0.7348484770,0.7282359959,0.6053644831,0.6368289502,0.6491905476,0.6284930995,0.4038879202,0.5119181511,0.5080526227,0.4719356568,0.6719273784,0.1456174024,0.1276526841,0.3196495405,0.0505741702,0.0957791814,0.0624952965,0.0718694464
0.1723518416,0.1488640290,0.1495038082,0.1462661948,0.6857908125,0.7232943432,0.7287945681,0.7223963498,0.5991553497,0.6348511193,0.6468824487,0.6239965939,0.4031078890,0.5117875413,0.5077811448,0.4715138517,0.6994444044,0.1643999634,0.1462738599,0.3525828695,0.0504824078,0.0950594020,0.0613246595,0.0711719631
0.1762822201,0.1468871433,0.1478546635,0.1443813236,0.6793836335,0.7172894665,0.7227385975,0.7165507183,0.5924779298,0.6324059987,0.6439919324,0.6191158603,0.4023813894,0.5116859558,0.5075683647,0.4711563896,0.7262409785,0.1842701764,0.1661904218,0.3869532113,0.0504037544,0.0943719723,0.0602292776,0.0705031435
0.1805086943,0.1453867578,0.1466889749,0.1430158133,0.6729818852,0.7112866337,0.7166846885,0.7107050869,0.5853322233,0.6294392523,0.6405189987,0.6138716679,0.4017313634,0.5115988826,0.5073922709,0.4708489723,0.7520967270,0.2050361027,0.1872213967,0.4223959506,0.0503382098,0.0937168922,0.0592091510,0.0698725421
0.1849891151,0.1444120980,0.1460486952,0.1422105123,0.6665899123,0.7052889106,0.7106359336,0.7048624481,0.5777615901,0.6259182786,0.6364420764,0.6082640165,0.4011348689,0.5115335776,0.5072675378,0.4705915996,0.7767955146,0.2265332237,0.2091858117,0.4584821285,0.0502988831,0.0930941617,0.0582559180,0.0692706044
0.1896844949,0.1440094355,0.1459747784,0.1420023789,0.6602088008,0.6992993629,0.7045954251,0.6990237995,0.5698180620,0.6218104760,0.6317503802,0.6023136754,0.4006072008,0.5114827849,0.5071794909,0.4703914209,0.8001339193,0.2485696006,0.2318836438,0.4947506139,0.0502770349,0.0924956935,0.0573612168,0.0686973305
0.1945516313,0.1442260266,0.1465041828,0.1424196182,0.6538396370,0.6933190126,0.6985641938,0.6931921337,0.5615449989,0.6171267116,0.6264870520,0.5960206445,0.4001483589,0.5114392483,0.5071281303,0.4702269884,0.8219424232,0.2709532949,0.2550862956,0.5307295521,0.0502857742,0.0919134000,0.0565166858,0.0681527202
0.1995536439,0.1451012514,0.1476658759,0.1434816818,0.6474824207,0.6873478598,0.6925412089,0.6873654557,0.5530117765,0.6118778526,0.6206844484,0.5893745392,0.3997354012,0.5114102239,0.5071061185,0.4700983021,0.8420811737,0.2934649484,0.2785651694,0.5659470879,0.0503163617,0.0913553688,0.0557223249,0.0676272190
0.2046568137,0.1466656297,0.1494838307,0.1451992682,0.6411349798,0.6813848823,0.6865264705,0.6815467581,0.5442790988,0.6060638992,0.6143964969,0.5824065132,0.3993912698,0.5113811994,0.5070987813,0.4700053619,0.8604272704,0.3158760625,0.3020535680,0.5999528145,0.0503731669,0.0908215999,0.0549781342,0.0671303816
0.2098369051,0.1489398359,0.1519680360,0.1475723774,0.6347984003,0.6754300804,0.6805199785,0.6757330482,0.5354076695,0.5997500543,0.6076986960,0.5751061819,0.3990853752,0.5113594311,0.5071061185,0.4699338695,0.8769001920,0.3379489992,0.3252847945,0.6322856009,0.0504605597,0.0903040057,0.0542841136,0.0666526533
0.2150781123,0.1519287927,0.1551214883,0.1505903109,0.6284705100,0.6694814100,0.6745207021,0.6699243260,0.5264321765,0.5929797870,0.6006557589,0.5675046990,0.3988330121,0.5113304067,0.5071134558,0.4698766756,0.8914363693,0.3593821406,0.3479350021,0.6625379361,0.0505698006,0.0898025864,0.0536319015,0.0661940341
0.2203720056,0.1556256085,0.1589322013,0.1542336170,0.6221502228,0.6635388713,0.6685255490,0.6641195940,0.5174046516,0.5858183004,0.5933539696,0.5596228335,0.3986112386,0.5113086384,0.5071281303,0.4698409294,0.9040018986,0.3799104287,0.3697184440,0.6903452048,0.0507096289,0.0893254292,0.0530214979,0.0657545241
