L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.1896527256,0.2576530954,0.2601361931,0.2642124984,0.8190188209,0.8391594868,0.8411594924,0.8373191923,0.9174804273,0.4867294437,0.5059962656,0.6272307778,0.2918551204,0.6829232873,0.6773829050,0.6450407654,0.1149959614,0.0470484846,0.0150630024,0.0000878327,0.0327626156,0.2207352853,0.2431078437,0.2136291707
0.1870588112,0.2549479513,0.2574307521,0.2615793579,0.8164260289,0.8368170253,0.8388290216,0.8348217389,0.9197561266,0.4873313271,0.5068432501,0.6286947981,0.2895630324,0.6799462684,0.6738472754,0.6420117159,0.1193309732,0.0470913534,0.0144020638,0.0000000000,0.0337481221,0.2117837255,0.2333550720,0.2031132510
0.1843137822,0.2520660401,0.2545558373,0.2587655703,0.8136224299,0.8342860479,0.8363149229,0.8321493199,0.9220488087,0.4879332104,0.5076709850,0.6301217546,0.2871851443,0.6771507751,0.6705060446,0.6390894170,0.1240397670,0.0471556565,0.0137837665,0.0000125475,0.0347642887,0.2026225974,0.2234343195,0.1926310001
0.1814386633,0.2490256483,0.2515310978,0.2557878844,0.8106147374,0.8315738520,0.8336258232,0.8293139193,0.9243245079,0.4884962625,0.5084409710,0.6314745835,0.2847214562,0.6745973158,0.6674685621,0.6363806194,0.1291266391,0.0472521113,0.0132400913,0.0001254752,0.0357892155,0.1934115722,0.2135135669,0.1824181004
0.1784571071,0.2458487192,0.2483749547,0.2526630489,0.8074190642,0.8286926000,0.8307715818,0.8263311163,0.9265152930,0.4890398990,0.5091339583,0.6326791572,0.2822209965,0.6723948059,0.6648441771,0.6339386984,0.1345787004,0.0473807176,0.0127816984,0.0003764257,0.0368097622,0.1842803824,0.2037607952,0.1726653424
0.1753967086,0.2425547581,0.2451131975,0.2494137943,0.8040474947,0.8256568865,0.8277669874,0.8232188867,0.9285871983,0.4895252888,0.5097114478,0.6337354756,0.2797327940,0.6705916522,0.6626936395,0.6318170294,0.1403916548,0.0475307583,0.0124405688,0.0007904940,0.0378127888,0.1753587610,0.1943242228,0.1635522934
0.1722798064,0.2391693659,0.2417667033,0.2460604581,0.8005201697,0.8224861714,0.8246305261,0.8199940080,0.9304722925,0.4899330162,0.5101541897,0.6346064750,0.2772691058,0.6692120581,0.6610412490,0.6300422999,0.1465483167,0.0477129507,0.0122060423,0.0013802276,0.0387807752,0.1667465022,0.1853224245,0.1552136292
0.1691287391,0.2357132669,0.2383538933,0.2426233784,0.7968585727,0.8191986981,0.8213769866,0.8166732578,0.9321366099,0.4902242501,0.5104236848,0.6352736235,0.2749034749,0.6682802270,0.6599234554,0.6286278539,0.1530357971,0.0479380117,0.0120887790,0.0021456266,0.0397137213,0.1585134623,0.1768443311,0.1477054645
0.1659671595,0.2322047474,0.2348956446,0.2391216963,0.7930801590,0.8158127101,0.8180260875,0.8132734136,0.9334952363,0.4904184060,0.5105584323,0.6357183892,0.2726481584,0.6677840572,0.6592916591,0.6275603475,0.1598412071,0.0481845072,0.0120781187,0.0030992384,0.0405897271,0.1507294972,0.1689294678,0.1410839141
0.1628121501,0.2286633126,0.2314066942,0.2355721607,0.7892064123,0.8123464508,0.8145938498,0.8098076577,0.9345142061,0.4904572372,0.5105006834,0.6359407720,0.2705399277,0.6676630402,0.6591215601,0.6267997491,0.1669473612,0.0484738715,0.0121847217,0.0042536105,0.0414175525,0.1434145660,0.1616173593,0.1353153092
