L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.3761889024,0.4141237624,0.4155284404,0.4200487607,0.4115035913,0.4285680638,0.4245386307,0.4142867841,0.3948140061,0.1095526452,0.1182242130,0.1127454395,0.4973069866,0.3521603307,0.3498189909,0.3684542828,0.0668922036,0.0456253915,0.0235076948,0.0459219219,0.4108342149,0.1488845647,0.1816194686,0.2541837073
0.3733331035,0.4114647438,0.4127894714,0.4174024833,0.4192287532,0.4374368235,0.4333270864,0.4232126639,0.3944942681,0.1098061306,0.1182242130,0.1127454395,0.4933668163,0.3475439621,0.3456048722,0.3629632464,0.0672285868,0.0456728488,0.0235688862,0.0453093093,0.3909960885,0.1458873221,0.1781609754,0.2438708964
0.3702927980,0.4086257480,0.4098747398,0.4145802945,0.4275394960,0.4469081523,0.4427152481,0.4327481955,0.3941277392,0.1100032859,0.1181854319,0.1127454395,0.4887079454,0.3425753404,0.3410513613,0.3570608606,0.0675649700,0.0456823402,0.0236096805,0.0447207207,0.3702132894,0.1431390813,0.1749356390,0.2334917652
0.3670882611,0.4056232244,0.4068018217,0.4116002609,0.4364051072,0.4569320000,0.4526528116,0.4428424948,0.3937378149,0.1101441112,0.1181175649,0.1127454395,0.4832880975,0.3372637356,0.3361773135,0.3508045229,0.0678917423,0.0456823402,0.0236402762,0.0442042042,0.3487318261,0.1407873987,0.1721183271,0.2233226484
0.3637407823,0.4024765255,0.4035912228,0.4084814000,0.4457836136,0.4674416322,0.4630776363,0.4534341163,0.3933166966,0.1102286063,0.1180109169,0.1127454395,0.4770480853,0.3316740362,0.3310015838,0.3442229323,0.0682040981,0.0456538659,0.0236300776,0.0437237237,0.3268026274,0.1390167200,0.1698936222,0.2136288272
0.3602716506,0.3992069390,0.4002644252,0.4052436800,0.4556258753,0.4783693337,0.4739216634,0.4644539343,0.3928799813,0.1102473830,0.1178848783,0.1127553915,0.4699963642,0.3258618612,0.3255995927,0.3373830524,0.0685068430,0.0455969172,0.0236096805,0.0433153153,0.3046864622,0.1380022687,0.1684363919,0.2046866365
0.3567011417,0.3958347848,0.3968409582,0.4019061185,0.4658837765,0.4896424821,0.4851158478,0.4758328229,0.3924276690,0.1102098296,0.1177491444,0.1127553915,0.4622090320,0.3198920993,0.3200184780,0.3303709798,0.0687903660,0.0455304770,0.0235484891,0.0429429429,0.2826342591,0.1379284904,0.1679409336,0.1967724107
0.3530505447,0.3923813505,0.3933383979,0.3984877328,0.4765051064,0.5011913992,0.4965931172,0.4875045364,0.3919831553,0.1101347228,0.1176231058,0.1127454395,0.4537452756,0.3138667186,0.3143430877,0.3232632445,0.0690642780,0.0454450540,0.0234669006,0.0426066066,0.2608821865,0.1389706086,0.1685918298,0.1901403780
0.3493360800,0.3888650209,0.3897752971,0.3950056387,0.4874397016,0.5129522950,0.5082913309,0.4994066695,0.3915464400,0.1100408393,0.1175164577,0.1127354876,0.4447234694,0.3078506076,0.3086582699,0.3161459429,0.0693237736,0.0453501395,0.0233649149,0.0422702703,0.2396467318,0.1413130689,0.1705833779,0.1850447662
0.3455770092,0.3853022457,0.3861663028,0.3914760009,0.4986384223,0.5248633424,0.5201503211,0.5114806572,0.3911253217,0.1099375675,0.1174388955,0.1127056318,0.4352197110,0.3019642741,0.3030300173,0.3091051715,0.0695736583,0.0452552250,0.0232323335,0.0419579580,0.2191345421,0.1451310948,0.1740904454,0.1817287499
