L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.3154770883,0.3734761097,0.3744200824,0.3681890177,0.7073448457,0.7400214893,0.7359089747,0.7285915276,0.4221273040,0.3320275792,0.3500300519,0.3784392225,0.0645626402,0.0516244833,0.0528001840,0.0421036074,0.2667692224,0.0472647099,0.0458319096,0.0579986216,0.0621183073,0.5195648942,0.5580665074,0.4834343719
0.3107674048,0.3688339358,0.3697716962,0.3635410663,0.7154195884,0.7467399118,0.7427855046,0.7362595062,0.4219787362,0.3322915457,0.3500944490,0.3779170293,0.0612643007,0.0631844155,0.0640699184,0.0506676454,0.2700362441,0.0465297873,0.0445113449,0.0575965846,0.0595749780,0.5567010309,0.5952208415,0.5186333944
0.3057535782,0.3638780006,0.3648089956,0.3585871532,0.7237548332,0.7536331237,0.7498538528,0.7441585971,0.4219973072,0.3325871881,0.3502017774,0.3774760661,0.0587104435,0.0757159089,0.0762514169,0.0603764681,0.2736373489,0.0457397455,0.0430891981,0.0571945476,0.0570509748,0.5954548237,0.6336097766,0.5545655341
0.3004694023,0.3586374390,0.3595598694,0.3533561706,0.7322195098,0.7605838422,0.7569945134,0.7521604880,0.4222387297,0.3329145065,0.3503842356,0.3771395416,0.0571837835,0.0891942628,0.0893282515,0.0712999860,0.2775803062,0.0448945845,0.0415747043,0.0567733660,0.0545965460,0.6352491628,0.6725981195,0.5905540674
0.2949552646,0.3531443743,0.3540574826,0.3478829374,0.7406710794,0.7674694875,0.7640841747,0.7601278622,0.4227401458,0.3332840596,0.3506310909,0.3769190601,0.0569293401,0.1035206745,0.1032018531,0.0834381991,0.2818806546,0.0440034909,0.0399678632,0.0563617567,0.0522426135,0.6753932653,0.7114433202,0.6258376803
0.2892548496,0.3474339178,0.3483380154,0.3422022726,0.7489645455,0.7741727767,0.7710002862,0.7679226524,0.4235479827,0.3336852886,0.3509530760,0.3768030171,0.0581921330,0.1185798739,0.1177490102,0.0967386745,0.2865539331,0.0430756511,0.0382594402,0.0559405751,0.0499891773,0.7151001635,0.7493580969,0.6596268622
0.2834118418,0.3415426749,0.3424361403,0.3363504766,0.7569590078,0.7805824802,0.7776279092,0.7754112937,0.4247086680,0.3341181936,0.3513287254,0.3767798085,0.0611606386,0.1342154231,0.1328136551,0.1110965464,0.2916156802,0.0421202517,0.0364679047,0.0555289658,0.0478207764,0.7535129369,0.7855014896,0.6911508999
0.2774699257,0.3355027689,0.3363865299,0.3303594050,0.7645225768,0.7866002315,0.7838612393,0.7824707264,0.4262500580,0.3345616573,0.3517473061,0.3768494343,0.0659762143,0.1502379502,0.1482315060,0.1263632550,0.2970814347,0.0411372927,0.0346024915,0.0551173565,0.0456987585,0.7897659208,0.8190683235,0.7196672776
0.2714694889,0.3293470701,0.3302200879,0.3242594318,0.7715340127,0.7921412844,0.7896089345,0.7889898963,0.4282000093,0.3350262383,0.3522088181,0.3769654772,0.0727330984,0.1664992507,0.1638464950,0.1423640240,0.3029745048,0.0401451472,0.0326539659,0.0547057472,0.0435690100,0.8229672184,0.8492713170,0.7445274684
0.2654517431,0.3231024722,0.3239647033,0.3180772268,0.7778892785,0.7971360255,0.7947948763,0.7948757583,0.4305678072,0.3355013779,0.3527025287,0.3771163330,0.0814878338,0.1828346534,0.1795354110,0.1589328160,0.3093143139,0.0391438152,0.0306315624,0.0542941379,0.0413890134,0.8522773974,0.8753768664,0.7651487382
