L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.1824852540,0.1986586141,0.1992348038,0.1915461810,0.8515859306,0.8751898960,0.8807750319,0.8673318692,0.6467193558,0.5162718302,0.5249926224,0.5884306264,0.3814395709,0.5162729338,0.5059520603,0.4806276062,0.5098657660,0.1017943600,0.0531381966,0.2126204794,0.0368197931,0.1695022828,0.2206153325,0.1007737554
0.1843571518,0.1952427329,0.1961025447,0.1886466855,0.8461301268,0.8702116680,0.8758314084,0.8623912871,0.6432746794,0.5164860272,0.5234749371,0.5868878473,0.3806711167,0.5209786881,0.5109749529,0.4825358683,0.5330949158,0.1213701984,0.0659000580,0.2382312290,0.0373576483,0.1600638781,0.2120596408,0.0968400349
0.1865815790,0.1918031231,0.1929450593,0.1857533789,0.8402883203,0.8648811091,0.8705270597,0.8570992785,0.6391738741,0.5165717060,0.5216480938,0.5848748880,0.3798273238,0.5256164402,0.5160517102,0.4843169129,0.5577355304,0.1433171948,0.0804835638,0.2662950454,0.0378997387,0.1505026309,0.2034143086,0.0929898131
0.1891990823,0.1884202555,0.1898369754,0.1829456853,0.8340920217,0.8592241260,0.8648872997,0.8514826384,0.6343125559,0.5164431878,0.5194839870,0.5823329758,0.3789383278,0.5300637861,0.5210746027,0.4859283342,0.5835806501,0.1677456354,0.0970232674,0.2967661623,0.0384291238,0.1410130418,0.1948386968,0.0893158666
0.1922389452,0.1851849177,0.1868623803,0.1803030287,0.8275749920,0.8532707704,0.8589416617,0.8455702229,0.6286310766,0.5160290737,0.5169264063,0.5791592589,0.3780041286,0.5342255226,0.5259493671,0.4872853205,0.6103819233,0.1946886063,0.1156226712,0.3295622008,0.0389415686,0.1317589010,0.1865120865,0.0859109717
0.1957124306,0.1821868655,0.1841032594,0.1779068964,0.8207766193,0.8470593843,0.8527249523,0.8393991329,0.6220548762,0.5152436848,0.5139612990,0.5752949647,0.3770397939,0.5380472479,0.5305682736,0.4883737367,0.6378496066,0.2240689070,0.1363231763,0.3644726364,0.0394201327,0.1229244723,0.1785739186,0.0828215167
0.1996217911,0.1795168865,0.1816437003,0.1758367123,0.8137374169,0.8406241645,0.8462709236,0.8330033772,0.6145690426,0.5140013423,0.5105465072,0.5706813206,0.3760302560,0.5414881608,0.5348235928,0.4891794473,0.6656773996,0.2557652223,0.1590937319,0.4012503318,0.0398690513,0.1146325983,0.1711237936,0.0800753345
0.2039535112,0.1772616414,0.1795646370,0.1741667432,0.8064978984,0.8340024166,0.8396175469,0.8264190261,0.6061437519,0.5122020877,0.5066398730,0.5652742473,0.3750207181,0.5445210603,0.5386614597,0.4897024525,0.6935465845,0.2895680081,0.1838722365,0.4395657706,0.0402713840,0.1070163585,0.1642712722,0.0776631473
0.2086828124,0.1755005695,0.1779449017,0.1729691927,0.7990929501,0.8272283374,0.8327985740,0.8196800885,0.5968088279,0.5097316826,0.5022132910,0.5590737448,0.3740111803,0.5471595468,0.5420414759,0.4899568874,0.7211674179,0.3252015484,0.2105448373,0.4790528233,0.0406356009,0.1001269373,0.1580462346,0.0755942330
0.2137759061,0.1743100147,0.1768591219,0.1723059499,0.7915574587,0.8203319786,0.8258456476,0.8128154207,0.5865791828,0.5065330078,0.4972386560,0.5520651200,0.3730317778,0.5494172209,0.5448963103,0.4899568874,0.7482418779,0.3623460126,0.2389666308,0.5193270542,0.0409617022,0.0940155191,0.1524885210,0.0738129256
0.2191899931,0.1737549727,0.1763777210,0.1722358091,0.7839229345,0.8133444283,0.8187872459,0.8058538787,0.5755144647,0.5025061046,0.4917019154,0.5442777590,0.3720674432,0.5513348838,0.5472663614,0.4897589936,0.7745174736,0.4006815700,0.2689409622,0.5599857210,0.0412496877,0.0886718670,0.1475782114,0.0723192251
0.2248834006,0.1738911540,0.1765616624,0.1728093130,0.7762130104,0.8062884844,0.8116486831,0.7988181353,0.5637190576,0.4975795742,0.4855468585,0.5357851276,0.3711483117,0.5529397364,0.5491381632,0.4893914764,0.7997665495,0.4398442756,0.3002504761,0.6006169280,0.0415080276,0.0840857441,0.1433053456,0.0710574657
0.2308110769,0.1747649841,0.1774645519,0.1740666894,0.7684501938,0.7991869447,0.8044499995,0.7917288018,0.5512824336,0.4917391366,0.4787594328,0.5266459983,0.3702894511,0.5542589797,0.5505655804,0.4888826065,0.8237862852,0.4794701841,0.3326364163,0.6408270863,0.0417409570,0.0801957292,0.1396101632,0.0699998144
