L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.5412464201,0.5968213941,0.5983176273,0.5865974917,0.1960966658,0.1338710188,0.1339417358,0.1286071678,0.3340774175,0.3174858985,0.3335488041,0.3563749475,0.5103582591,0.4959224678,0.4795399307,0.5341793799,0.0608425560,0.0573566929,0.0933692486,0.0385800236,0.9692102534,0.6378104951,0.5833074682,0.9425122049
0.5357875732,0.5919280829,0.5933565810,0.5817576226,0.2015199636,0.1420890746,0.1422894861,0.1363858137,0.3354143159,0.3181501405,0.3341413488,0.3567609295,0.5158554399,0.4895402435,0.4728460813,0.5274290086,0.0615809165,0.0568035581,0.0916883307,0.0380217917,0.9610608979,0.6309837144,0.5805841185,0.9331689707
0.5299788320,0.5867107489,0.5880685076,0.5765951700,0.2073790622,0.1509657517,0.1513014046,0.1447990655,0.3365917676,0.3188361609,0.3347338936,0.3571696164,0.5215725078,0.4830004334,0.4659795731,0.5204686258,0.0623275268,0.0562391349,0.0900074127,0.0374635599,0.9518277840,0.6230568350,0.5769596604,0.9224462642
0.5238538165,0.5812012261,0.5824874725,0.5711402714,0.2136603039,0.1604806804,0.1609546677,0.1538280296,0.3375361821,0.3195221813,0.3353156647,0.3576010081,0.5274152256,0.4763818304,0.4590599392,0.5133882364,0.0630823870,0.0556860000,0.0883682568,0.0369466785,0.9414135427,0.6138859187,0.5722939215,0.9101973330
0.5174536172,0.5754336220,0.5766464054,0.5654275292,0.2203463064,0.1706033062,0.1712150399,0.1634460324,0.3382107639,0.3202082018,0.3358758888,0.3580664570,0.5332893559,0.4697894917,0.4521934310,0.5062778453,0.0638248724,0.0551328652,0.0867813032,0.0364711477,0.9297504392,0.6034092778,0.5664567418,0.8963145588
0.5108218155,0.5694443181,0.5705873202,0.5594926621,0.2274134793,0.1812940213,0.1820425798,0.1736152866,0.3386032478,0.3208833330,0.3364037923,0.3585319060,0.5391006612,0.4632890780,0.4454863002,0.4992274575,0.0645591080,0.0545910189,0.0852987545,0.0360473050,0.9167707385,0.5915755058,0.5593479980,0.8807588076
0.5039982568,0.5632696960,0.5643454178,0.5533747371,0.2348382323,0.1925120860,0.1933893578,0.1842946705,0.3386891037,0.3215475750,0.3368993751,0.3590200597,0.5447706105,0.4569725144,0.4389916725,0.4922820755,0.0652768439,0.0540378841,0.0838997296,0.0356648128,0.9024405732,0.5783537588,0.5509276410,0.8634713784
0.4970215415,0.5569450003,0.5579558990,0.5471072406,0.2425982166,0.2042167611,0.2052085853,0.1954397286,0.3385051268,0.3222227062,0.3373734109,0.3595195659,0.5502363788,0.4508529331,0.4327892367,0.4855167034,0.0659739553,0.0534734608,0.0826051096,0.0353443464,0.8867345427,0.5637748807,0.5411656337,0.8444620547
0.4899240443,0.5505020646,0.5514539647,0.5407236587,0.2506748082,0.2163661754,0.2174523328,0.2070082276,0.3380758475,0.3229087266,0.3378366731,0.3600190721,0.5554508474,0.4449697304,0.4269188371,0.4789613429,0.0666586918,0.0528977491,0.0814044539,0.0350652304,0.8696526470,0.5479005593,0.5300820009,0.8237504036
0.4827368945,0.5439670384,0.5448657315,0.5342496640,0.2590531081,0.2289207210,0.2300738117,0.2189568235,0.3374625914,0.3236056363,0.3382891618,0.3605185782,0.5603983100,0.4393097743,0.4214070365,0.4726159939,0.0673269287,0.0522994604,0.0803082031,0.0348274650,0.8512160532,0.5307822010,0.5176967670,0.8014049094
