L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.6172393269,0.6655285592,0.6582209793,0.6373719762,0.2977080903,0.3789526836,0.3769541526,0.3726709303,0.1627215605,0.5718245938,0.5845395204,0.4791571754,0.3634719922,0.2175051431,0.2406486046,0.2281009853,0.2014186203,0.1812508927,0.2412216821,0.1710023318,0.1422333977,0.0433065864,0.0501738407,0.0245501964
0.6309586984,0.6788974842,0.6712241356,0.6510950911,0.2911835178,0.3730831416,0.3710962832,0.3669391292,0.1805214292,0.5786438656,0.5866562603,0.4876866616,0.3663416000,0.2217131102,0.2449568049,0.2328508793,0.1867348592,0.2010159263,0.2581992384,0.1805896273,0.1452507651,0.0438636786,0.0507320895,0.0249617522
0.6454601585,0.6929122269,0.6849357329,0.6656056697,0.2842036368,0.3667678246,0.3647938479,0.3607622356,0.1993904155,0.5844806008,0.5881226054,0.4958491521,0.3690595619,0.2255587245,0.2489031616,0.2372000377,0.1717348206,0.2235037852,0.2779054872,0.1924393859,0.1484825449,0.0442839411,0.0512413692,0.0253643611
0.6606090947,0.7074145869,0.6992181023,0.6807672704,0.2768048718,0.3600332546,0.3580713182,0.3541620097,0.2191878458,0.5889488028,0.5887611750,0.5033156163,0.3715442223,0.2288900318,0.2523406757,0.2409834520,0.1566769264,0.2488751607,0.3005860986,0.2068289977,0.1519170419,0.0444989591,0.0516722981,0.0257490762
0.6762530941,0.7222293423,0.7139114680,0.6964210358,0.2690361686,0.3529130943,0.3509654014,0.3471750479,0.2397167776,0.5917560502,0.5883709380,0.5098329537,0.3737605861,0.2316018328,0.2551675788,0.2440714723,0.1418273125,0.2772014712,0.3263375858,0.2239491683,0.1555581545,0.0445087327,0.0520052887,0.0261337914
0.6922241691,0.7371782677,0.7288439953,0.7123915410,0.2609510259,0.3454522271,0.3435189226,0.3398438814,0.2607990247,0.5926801025,0.5868218154,0.5151860289,0.3757203182,0.2336239948,0.2573160251,0.2464169535,0.1274328296,0.3084470076,0.3551511748,0.2438865821,0.1593941875,0.0442839411,0.0522207531,0.0265095597
0.7083554443,0.7520831373,0.7438368154,0.7284945896,0.2526029424,0.3376965567,0.3357808249,0.3322169756,0.2822095095,0.5915922941,0.5839719029,0.5191850165,0.3774817442,0.2349798953,0.2588425528,0.2480788270,0.1137017580,0.3424689330,0.3868864829,0.2666152339,0.1634368361,0.0438441315,0.0523284854,0.0268763812
0.7244767070,0.7667767394,0.7587120645,0.7445459853,0.2440454170,0.3296981072,0.3278000514,0.3243467527,0.3037419113,0.5884809283,0.5797620737,0.5217033662,0.3790798591,0.2357046007,0.2598036999,0.2491278110,0.1008192358,0.3790083559,0.4212715181,0.2919617548,0.1676899986,0.0431990774,0.0523186915,0.0272432026
0.7404199694,0.7810998724,0.7733019275,0.7603673791,0.2353296719,0.3215017622,0.3196245254,0.3162797000,0.3251430179,0.5834044893,0.5741568516,0.5226524930,0.3805613233,0.2359033103,0.2602899272,0.2496699826,0.0889164025,0.4176546208,0.4579026796,0.3196400863,0.1721653704,0.0423976465,0.0521717839,0.0276189709
0.7560239188,0.7949063514,0.7874456234,0.7757862699,0.2264989613,0.3131524051,0.3112950327,0.3080603268,0.3461408609,0.5764799457,0.5672035381,0.5219564667,0.3819261368,0.2356695343,0.2603916957,0.2497996323,0.0780781128,0.4578631624,0.4962096619,0.3491994695,0.1768746467,0.0414398389,0.0518877626,0.0280036861
